No 7 is right.,Right result is: $.isInterface().,Probability is: 0.0429281108081.
No 6 is right.,Right result is: $ != null.,Probability is: 0.0286258496344.
No 4 is right.,Right result is: $.writeDirect.,Probability is: 0.021605771035.
No 2 is right.,Right result is: $ == Object.class.,Probability is: 0.0175689700991.
No 9 is right.,Right result is: $ == null.,Probability is: 0.0144216818735.
No 10 is right.,Right result is: Modifier.isPublic($.getModifiers()).,Probability is: 0.0126770967618.
No 1 is right.,Right result is: $ == Short.class.,Probability is: 0.011606500484.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.00908905547112.
No 1 is right.,Right result is: $ == Byte.class.,Probability is: 0.00907183531672.
No 1 is right.,Right result is: $ < size.,Probability is: 0.172165885568.
No 1 is right.,Right result is: $ < fieldListSize.,Probability is: 0.147545322776.
No 1 is right.,Right result is: $ == fieldListSize - 1.,Probability is: 0.0431376509368.
No 1 is right.,Right result is: i == $ - 1.,Probability is: 0.0331492610276.
No 1 is right.,Right result is: i < $.,Probability is: 0.0260483752936.
No 4 is right.,Right result is: $ < tab.length.,Probability is: 0.0228633936495.
No 1 is right.,Right result is: $ < types.length.,Probability is: 0.0226361509413.
No 1 is right.,Right result is: $ < getters.length.,Probability is: 0.0093629360199.
No 2 is right.,Right result is: $ < segments.length.,Probability is: 0.0080048404634.
No 1 is right.,Right result is: $ < len.,Probability is: 0.00648724194616.
No 1 is right.,Right result is: i < $.,Probability is: 0.864839017391.
No 1 is right.,Right result is: $ < fieldListSize.,Probability is: 0.0129590006545.
No 1 is right.,Right result is: i == $ - 1.,Probability is: 0.0116235157475.
No 1 is right.,Right result is: $ < size.,Probability is: 0.00461240392178.
No 1 is right.,Right result is: $ == fieldListSize - 1.,Probability is: 0.00432623410597.
No 1 is right.,Right result is: $ < tab.length.,Probability is: 0.00411789072677.
No 9 is right.,Right result is: e.hash == $.,Probability is: 0.00154366868082.
No 10 is right.,Right result is: d < $.,Probability is: 0.00118859577924.
No 5 is right.,Right result is: $ < types.length.,Probability is: 0.00116066180635.
No 4 is right.,Right result is: $ < len.,Probability is: 0.0010547345737.
No 1 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.073899179697.
No 2 is right.,Right result is: $ == String.class.,Probability is: 0.0708168372512.
No 7 is right.,Right result is: $ == short.class.,Probability is: 0.0612432174385.
No 3 is right.,Right result is: $ == int.class.,Probability is: 0.0585719794035.
No 2 is right.,Right result is: $ == long.class.,Probability is: 0.0584423094988.
No 8 is right.,Right result is: $ == byte.class.,Probability is: 0.055833093822.
No 6 is right.,Right result is: $.isEnum().,Probability is: 0.0538183264434.
No 1 is right.,Right result is: $ == double.class.,Probability is: 0.0522302612662.
No 1 is right.,Right result is: $ == float.class.,Probability is: 0.0507370084524.
No 2 is right.,Right result is: $ == boolean.class.,Probability is: 0.0487419329584.
No 1 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.073899179697.
No 1 is right.,Right result is: $ == String.class.,Probability is: 0.0708168372512.
No 4 is right.,Right result is: $ == short.class.,Probability is: 0.0612432174385.
No 9 is right.,Right result is: $ == int.class.,Probability is: 0.0585719794035.
No 1 is right.,Right result is: $ == long.class.,Probability is: 0.0584423094988.
No 1 is right.,Right result is: $ == byte.class.,Probability is: 0.055833093822.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0538183264434.
No 1 is right.,Right result is: $ == double.class.,Probability is: 0.0522302612662.
No 1 is right.,Right result is: $ == float.class.,Probability is: 0.0507370084524.
No 1 is right.,Right result is: $ == boolean.class.,Probability is: 0.0487419329584.
No 1 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.073899179697.
No 4 is right.,Right result is: $ == String.class.,Probability is: 0.0708168372512.
No 1 is right.,Right result is: $ == short.class.,Probability is: 0.0612432174385.
No 1 is right.,Right result is: $ == int.class.,Probability is: 0.0585719794035.
No 1 is right.,Right result is: $ == long.class.,Probability is: 0.0584423094988.
No 1 is right.,Right result is: $ == byte.class.,Probability is: 0.055833093822.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0538183264434.
No 6 is right.,Right result is: $ == double.class.,Probability is: 0.0522302612662.
No 1 is right.,Right result is: $ == float.class.,Probability is: 0.0507370084524.
No 3 is right.,Right result is: $ == boolean.class.,Probability is: 0.0487419329584.
No 7 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.073899179697.
No 1 is right.,Right result is: $ == String.class.,Probability is: 0.0708168372512.
No 1 is right.,Right result is: $ == short.class.,Probability is: 0.0612432174385.
No 1 is right.,Right result is: $ == int.class.,Probability is: 0.0585719794035.
No 2 is right.,Right result is: $ == long.class.,Probability is: 0.0584423094988.
No 1 is right.,Right result is: $ == byte.class.,Probability is: 0.055833093822.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0538183264434.
No 1 is right.,Right result is: $ == double.class.,Probability is: 0.0522302612662.
No 2 is right.,Right result is: $ == float.class.,Probability is: 0.0507370084524.
No 1 is right.,Right result is: $ == boolean.class.,Probability is: 0.0487419329584.
No 1 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.073899179697.
No 1 is right.,Right result is: $ == String.class.,Probability is: 0.0708168372512.
No 1 is right.,Right result is: $ == short.class.,Probability is: 0.0612432174385.
No 1 is right.,Right result is: $ == int.class.,Probability is: 0.0585719794035.
No 2 is right.,Right result is: $ == long.class.,Probability is: 0.0584423094988.
No 1 is right.,Right result is: $ == byte.class.,Probability is: 0.055833093822.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0538183264434.
No 1 is right.,Right result is: $ == double.class.,Probability is: 0.0522302612662.
No 7 is right.,Right result is: $ == float.class.,Probability is: 0.0507370084524.
No 6 is right.,Right result is: $ == boolean.class.,Probability is: 0.0487419329584.
No 3 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.073899179697.
No 2 is right.,Right result is: $ == String.class.,Probability is: 0.0708168372512.
No 9 is right.,Right result is: $ == short.class.,Probability is: 0.0612432174385.
No 8 is right.,Right result is: $ == int.class.,Probability is: 0.0585719794035.
No 5 is right.,Right result is: $ == long.class.,Probability is: 0.0584423094988.
No 1 is right.,Right result is: $ == byte.class.,Probability is: 0.055833093822.
No 4 is right.,Right result is: $.isEnum().,Probability is: 0.0538183264434.
No 10 is right.,Right result is: $ == double.class.,Probability is: 0.0522302612662.
No 1 is right.,Right result is: $ == float.class.,Probability is: 0.0507370084524.
No 1 is right.,Right result is: $ == boolean.class.,Probability is: 0.0487419329584.
No 3 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.073899179697.
No 2 is right.,Right result is: $ == String.class.,Probability is: 0.0708168372512.
No 2 is right.,Right result is: $ == short.class.,Probability is: 0.0612432174385.
No 2 is right.,Right result is: $ == int.class.,Probability is: 0.0585719794035.
No 2 is right.,Right result is: $ == long.class.,Probability is: 0.0584423094988.
No 1 is right.,Right result is: $ == byte.class.,Probability is: 0.055833093822.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0538183264434.
No 1 is right.,Right result is: $ == double.class.,Probability is: 0.0522302612662.
No 1 is right.,Right result is: $ == float.class.,Probability is: 0.0507370084524.
No 1 is right.,Right result is: $ == boolean.class.,Probability is: 0.0487419329584.
No 1 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.073899179697.
No 1 is right.,Right result is: $ == String.class.,Probability is: 0.0708168372512.
No 1 is right.,Right result is: $ == short.class.,Probability is: 0.0612432174385.
No 1 is right.,Right result is: $ == int.class.,Probability is: 0.0585719794035.
No 1 is right.,Right result is: $ == long.class.,Probability is: 0.0584423094988.
No 3 is right.,Right result is: $ == byte.class.,Probability is: 0.055833093822.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0538183264434.
No 1 is right.,Right result is: $ == double.class.,Probability is: 0.0522302612662.
No 1 is right.,Right result is: $ == float.class.,Probability is: 0.0507370084524.
No 1 is right.,Right result is: $ == boolean.class.,Probability is: 0.0487419329584.
No 6 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.073899179697.
No 1 is right.,Right result is: $ == String.class.,Probability is: 0.0708168372512.
No 1 is right.,Right result is: $ == short.class.,Probability is: 0.0612432174385.
No 1 is right.,Right result is: $ == int.class.,Probability is: 0.0585719794035.
No 2 is right.,Right result is: $ == long.class.,Probability is: 0.0584423094988.
No 2 is right.,Right result is: $ == byte.class.,Probability is: 0.055833093822.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0538183264434.
No 1 is right.,Right result is: $ == double.class.,Probability is: 0.0522302612662.
No 2 is right.,Right result is: $ == float.class.,Probability is: 0.0507370084524.
No 2 is right.,Right result is: $ == boolean.class.,Probability is: 0.0487419329584.
No 2 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.073899179697.
No 2 is right.,Right result is: $ == String.class.,Probability is: 0.0708168372512.
No 1 is right.,Right result is: $ == short.class.,Probability is: 0.0612432174385.
No 1 is right.,Right result is: $ == int.class.,Probability is: 0.0585719794035.
No 1 is right.,Right result is: $ == long.class.,Probability is: 0.0584423094988.
No 1 is right.,Right result is: $ == byte.class.,Probability is: 0.055833093822.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0538183264434.
No 1 is right.,Right result is: $ == double.class.,Probability is: 0.0522302612662.
No 1 is right.,Right result is: $ == float.class.,Probability is: 0.0507370084524.
No 1 is right.,Right result is: $ == boolean.class.,Probability is: 0.0487419329584.
No 7 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.073899179697.
No 1 is right.,Right result is: $ == String.class.,Probability is: 0.0708168372512.
No 10 is right.,Right result is: $ == short.class.,Probability is: 0.0612432174385.
No 8 is right.,Right result is: $ == int.class.,Probability is: 0.0585719794035.
No 5 is right.,Right result is: $ == long.class.,Probability is: 0.0584423094988.
No 3 is right.,Right result is: $ == byte.class.,Probability is: 0.055833093822.
No 6 is right.,Right result is: $.isEnum().,Probability is: 0.0538183264434.
No 2 is right.,Right result is: $ == double.class.,Probability is: 0.0522302612662.
No 4 is right.,Right result is: $ == float.class.,Probability is: 0.0507370084524.
No 9 is right.,Right result is: $ == boolean.class.,Probability is: 0.0487419329584.
No 1 is right.,Right result is: $ == String.class.,Probability is: 0.567898690701.
No 1 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.0384707339108.
No 2 is right.,Right result is: $ == long.class.,Probability is: 0.0262740086764.
No 2 is right.,Right result is: $ == float.class.,Probability is: 0.0225396957248.
No 1 is right.,Right result is: $ == int.class.,Probability is: 0.0201419368386.
No 1 is right.,Right result is: $ == boolean.class.,Probability is: 0.0188741087914.
No 1 is right.,Right result is: $ == short.class.,Probability is: 0.0167611688375.
No 9 is right.,Right result is: $ == byte.class.,Probability is: 0.0166367851198.
No 4 is right.,Right result is: $ == double.class.,Probability is: 0.0155197121203.
No 1 is right.,Right result is: $ == char.class.,Probability is: 0.0146404467523.
No 1 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.073899179697.
No 4 is right.,Right result is: $ == String.class.,Probability is: 0.0708168372512.
No 3 is right.,Right result is: $ == short.class.,Probability is: 0.0612432174385.
No 2 is right.,Right result is: $ == int.class.,Probability is: 0.0585719794035.
No 2 is right.,Right result is: $ == long.class.,Probability is: 0.0584423094988.
No 2 is right.,Right result is: $ == byte.class.,Probability is: 0.055833093822.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0538183264434.
No 2 is right.,Right result is: $ == double.class.,Probability is: 0.0522302612662.
No 2 is right.,Right result is: $ == float.class.,Probability is: 0.0507370084524.
No 1 is right.,Right result is: $ == boolean.class.,Probability is: 0.0487419329584.
No 1 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.073899179697.
No 1 is right.,Right result is: $ == String.class.,Probability is: 0.0708168372512.
No 1 is right.,Right result is: $ == short.class.,Probability is: 0.0612432174385.
No 1 is right.,Right result is: $ == int.class.,Probability is: 0.0585719794035.
No 1 is right.,Right result is: $ == long.class.,Probability is: 0.0584423094988.
No 1 is right.,Right result is: $ == byte.class.,Probability is: 0.055833093822.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0538183264434.
No 1 is right.,Right result is: $ == double.class.,Probability is: 0.0522302612662.
No 1 is right.,Right result is: $ == float.class.,Probability is: 0.0507370084524.
No 2 is right.,Right result is: $ == boolean.class.,Probability is: 0.0487419329584.
No 1 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.073899179697.
No 1 is right.,Right result is: $ == String.class.,Probability is: 0.0708168372512.
No 1 is right.,Right result is: $ == short.class.,Probability is: 0.0612432174385.
No 1 is right.,Right result is: $ == int.class.,Probability is: 0.0585719794035.
No 1 is right.,Right result is: $ == long.class.,Probability is: 0.0584423094988.
No 1 is right.,Right result is: $ == byte.class.,Probability is: 0.055833093822.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0538183264434.
No 2 is right.,Right result is: $ == double.class.,Probability is: 0.0522302612662.
No 1 is right.,Right result is: $ == float.class.,Probability is: 0.0507370084524.
No 2 is right.,Right result is: $ == boolean.class.,Probability is: 0.0487419329584.
No 1 is right.,Right result is: Modifier.isPublic($.getModifiers()).,Probability is: 0.0582665503025.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0525863282382.
No 1 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.0522734001279.
No 1 is right.,Right result is: $ == Object.class.,Probability is: 0.0484678335488.
No 7 is right.,Right result is: $ == boolean.class.,Probability is: 0.0478372462094.
No 8 is right.,Right result is: $ == double.class.,Probability is: 0.0384552255273.
No 1 is right.,Right result is: $.isPrimitive().,Probability is: 0.0352758131921.
No 1 is right.,Right result is: $ == char.class.,Probability is: 0.0352257415652.
No 6 is right.,Right result is: $ != null.,Probability is: 0.027679156512.
No 4 is right.,Right result is: $ == short.class.,Probability is: 0.0269954949617.
No 2 is right.,Right result is: $.,Probability is: 0.983573138714.
No 7 is right.,Right result is: $ == String.class.,Probability is: 0.0029158918187.
No 5 is right.,Right result is: $ < fieldListSize.,Probability is: 0.000442266318714.
No 3 is right.,Right result is: $ == fieldListSize - 1.,Probability is: 0.000422271521529.
No 1 is right.,Right result is: i == $ - 1.,Probability is: 0.000187714700587.
No 5 is right.,Right result is: $ == null.,Probability is: 0.000167268968653.
No 8 is right.,Right result is: JSON.DEFAULT_TYPE_KEY.equals($).,Probability is: 0.000138917836011.
No 7 is right.,Right result is: (k = e.key) == $.,Probability is: 0.000134234156576.
No 10 is right.,Right result is: $ == 1.,Probability is: 0.000131708278786.
No 2 is right.,Right result is: $ == char.class.,Probability is: 0.000111281362479.
No 4 is right.,Right result is: $.isPrimitive().,Probability is: 0.0855417922139.
No 3 is right.,Right result is: $ == Object.class.,Probability is: 0.0607995577157.
No 6 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.047337628901.
No 1 is right.,Right result is: Modifier.isPublic($.getModifiers()).,Probability is: 0.0404398106039.
No 9 is right.,Right result is: $ == double.class.,Probability is: 0.0351241454482.
No 1 is right.,Right result is: $ == boolean.class.,Probability is: 0.0349499769509.
No 7 is right.,Right result is: $ == char.class.,Probability is: 0.0285219401121.
No 3 is right.,Right result is: $.isEnum().,Probability is: 0.0269695166498.
No 2 is right.,Right result is: $ == byte.class.,Probability is: 0.0255540311337.
No 5 is right.,Right result is: $ < fieldListSize.,Probability is: 0.0241724606603.
No 1 is right.,Right result is: $.isPrimitive().,Probability is: 0.0855417922139.
No 10 is right.,Right result is: $ == Object.class.,Probability is: 0.0607995577157.
No 4 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.047337628901.
No 9 is right.,Right result is: Modifier.isPublic($.getModifiers()).,Probability is: 0.0404398106039.
No 6 is right.,Right result is: $ == double.class.,Probability is: 0.0351241454482.
No 8 is right.,Right result is: $ == boolean.class.,Probability is: 0.0349499769509.
No 2 is right.,Right result is: $ == char.class.,Probability is: 0.0285219401121.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0269695166498.
No 8 is right.,Right result is: $ == byte.class.,Probability is: 0.0255540311337.
No 10 is right.,Right result is: $ < fieldListSize.,Probability is: 0.0241724606603.
No 7 is right.,Right result is: $ instanceof ParameterizedType.,Probability is: 0.432393789291.
No 5 is right.,Right result is: $ instanceof Class.,Probability is: 0.0624519400299.
No 3 is right.,Right result is: $ == String.class.,Probability is: 0.0371664278209.
No 4 is right.,Right result is: $ instanceof TypeVariable.,Probability is: 0.0348652489483.
No 6 is right.,Right result is: $ < fieldListSize.,Probability is: 0.0278167836368.
No 9 is right.,Right result is: $ != null.,Probability is: 0.0272767413408.
No 1 is right.,Right result is: $ instanceof Class<?>.,Probability is: 0.0147404009476.
No 1 is right.,Right result is: $ == byte.class.,Probability is: 0.0132977683097.
No 3 is right.,Right result is: $ == null.,Probability is: 0.00973139330745.
No 2 is right.,Right result is: $ == short.class.,Probability is: 0.00717147393152.
No 1 is right.,Right result is: $ instanceof Class.,Probability is: 0.332342863083.
No 1 is right.,Right result is: $ == String.class.,Probability is: 0.191848292947.
No 1 is right.,Right result is: $ instanceof ParameterizedType.,Probability is: 0.155140861869.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0372792854905.
No 1 is right.,Right result is: $ < fieldListSize.,Probability is: 0.0127177154645.
No 1 is right.,Right result is: $ == fieldListSize - 1.,Probability is: 0.0116364974529.
No 1 is right.,Right result is: $ instanceof TypeVariable.,Probability is: 0.00957161094993.
No 2 is right.,Right result is: $ instanceof Class<?>.,Probability is: 0.00616038404405.
No 1 is right.,Right result is: $ == byte.class.,Probability is: 0.0060315602459.
No 2 is right.,Right result is: $ == short.class.,Probability is: 0.00443240860477.
No 1 is right.,Right result is: $ < fieldListSize.,Probability is: 0.197897285223.
No 3 is right.,Right result is: $ < size.,Probability is: 0.160776779056.
No 2 is right.,Right result is: $ == fieldListSize - 1.,Probability is: 0.0593779869378.
No 1 is right.,Right result is: i == $ - 1.,Probability is: 0.0353827811778.
No 1 is right.,Right result is: i < $.,Probability is: 0.0242648907006.
No 3 is right.,Right result is: $ < tab.length.,Probability is: 0.0205085203052.
No 1 is right.,Right result is: $ < types.length.,Probability is: 0.0203046854585.
No 5 is right.,Right result is: $ < getters.length.,Probability is: 0.00839857663959.
No 7 is right.,Right result is: $ < segments.length.,Probability is: 0.00718036200851.
No 1 is right.,Right result is: $ == 1.,Probability is: 0.00639893021435.
No 3 is right.,Right result is: i < $.,Probability is: 0.859273970127.
No 1 is right.,Right result is: $ < fieldListSize.,Probability is: 0.0185389388353.
No 3 is right.,Right result is: i == $ - 1.,Probability is: 0.0132328858599.
No 1 is right.,Right result is: $ == fieldListSize - 1.,Probability is: 0.00635152729228.
No 2 is right.,Right result is: $ < size.,Probability is: 0.00459412112832.
No 1 is right.,Right result is: $ < tab.length.,Probability is: 0.00393973803148.
No 9 is right.,Right result is: e.hash == $.,Probability is: 0.00147688481957.
No 7 is right.,Right result is: d < $.,Probability is: 0.00113717350177.
No 1 is right.,Right result is: $ < types.length.,Probability is: 0.00111044803634.
No 1 is right.,Right result is: $ < len.,Probability is: 0.00100910349283.
No 1 is right.,Right result is: $ < fieldListSize.,Probability is: 0.197897285223.
No 3 is right.,Right result is: $ < size.,Probability is: 0.160776779056.
No 3 is right.,Right result is: $ == fieldListSize - 1.,Probability is: 0.0593779869378.
No 1 is right.,Right result is: i == $ - 1.,Probability is: 0.0353827811778.
No 1 is right.,Right result is: i < $.,Probability is: 0.0242648907006.
No 2 is right.,Right result is: $ < tab.length.,Probability is: 0.0205085203052.
No 1 is right.,Right result is: $ < types.length.,Probability is: 0.0203046854585.
No 2 is right.,Right result is: $ < getters.length.,Probability is: 0.00839857663959.
No 1 is right.,Right result is: $ < segments.length.,Probability is: 0.00718036200851.
No 2 is right.,Right result is: $ == 1.,Probability is: 0.00639893021435.
No 1 is right.,Right result is: i < $.,Probability is: 0.859273970127.
No 1 is right.,Right result is: $ < fieldListSize.,Probability is: 0.0185389388353.
No 1 is right.,Right result is: i == $ - 1.,Probability is: 0.0132328858599.
No 2 is right.,Right result is: $ == fieldListSize - 1.,Probability is: 0.00635152729228.
No 1 is right.,Right result is: $ < size.,Probability is: 0.00459412112832.
No 5 is right.,Right result is: $ < tab.length.,Probability is: 0.00393973803148.
No 1 is right.,Right result is: e.hash == $.,Probability is: 0.00147688481957.
No 2 is right.,Right result is: d < $.,Probability is: 0.00113717350177.
No 1 is right.,Right result is: $ < types.length.,Probability is: 0.00111044803634.
No 2 is right.,Right result is: $ < len.,Probability is: 0.00100910349283.
No 1 is right.,Right result is: $ == int.class.,Probability is: 0.075517013669.
No 1 is right.,Right result is: $ == String.class.,Probability is: 0.0740793719888.
No 2 is right.,Right result is: $ == byte.class.,Probability is: 0.0722612589598.
No 1 is right.,Right result is: $ == double.class.,Probability is: 0.0713910013437.
No 2 is right.,Right result is: $ == short.class.,Probability is: 0.0692587941885.
No 3 is right.,Right result is: $ == float.class.,Probability is: 0.068195797503.
No 1 is right.,Right result is: $ == long.class.,Probability is: 0.065652564168.
No 4 is right.,Right result is: $ == boolean.class.,Probability is: 0.0643487200141.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.045412670821.
No 1 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.043955527246.
No 2 is right.,Right result is: $ == int.class.,Probability is: 0.075517013669.
No 1 is right.,Right result is: $ == String.class.,Probability is: 0.0740793719888.
No 2 is right.,Right result is: $ == byte.class.,Probability is: 0.0722612589598.
No 1 is right.,Right result is: $ == double.class.,Probability is: 0.0713910013437.
No 2 is right.,Right result is: $ == short.class.,Probability is: 0.0692587941885.
No 1 is right.,Right result is: $ == float.class.,Probability is: 0.068195797503.
No 1 is right.,Right result is: $ == long.class.,Probability is: 0.065652564168.
No 1 is right.,Right result is: $ == boolean.class.,Probability is: 0.0643487200141.
No 2 is right.,Right result is: $.isEnum().,Probability is: 0.045412670821.
No 1 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.043955527246.
No 7 is right.,Right result is: $ == int.class.,Probability is: 0.075517013669.
No 1 is right.,Right result is: $ == String.class.,Probability is: 0.0740793719888.
No 2 is right.,Right result is: $ == byte.class.,Probability is: 0.0722612589598.
No 1 is right.,Right result is: $ == double.class.,Probability is: 0.0713910013437.
No 2 is right.,Right result is: $ == short.class.,Probability is: 0.0692587941885.
No 1 is right.,Right result is: $ == float.class.,Probability is: 0.068195797503.
No 2 is right.,Right result is: $ == long.class.,Probability is: 0.065652564168.
No 1 is right.,Right result is: $ == boolean.class.,Probability is: 0.0643487200141.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.045412670821.
No 2 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.043955527246.
No 1 is right.,Right result is: $ == int.class.,Probability is: 0.075517013669.
No 3 is right.,Right result is: $ == String.class.,Probability is: 0.0740793719888.
No 1 is right.,Right result is: $ == byte.class.,Probability is: 0.0722612589598.
No 6 is right.,Right result is: $ == double.class.,Probability is: 0.0713910013437.
No 1 is right.,Right result is: $ == short.class.,Probability is: 0.0692587941885.
No 1 is right.,Right result is: $ == float.class.,Probability is: 0.068195797503.
No 1 is right.,Right result is: $ == long.class.,Probability is: 0.065652564168.
No 1 is right.,Right result is: $ == boolean.class.,Probability is: 0.0643487200141.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.045412670821.
No 1 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.043955527246.
No 2 is right.,Right result is: $ == int.class.,Probability is: 0.075517013669.
No 2 is right.,Right result is: $ == String.class.,Probability is: 0.0740793719888.
No 1 is right.,Right result is: $ == byte.class.,Probability is: 0.0722612589598.
No 1 is right.,Right result is: $ == double.class.,Probability is: 0.0713910013437.
No 1 is right.,Right result is: $ == short.class.,Probability is: 0.0692587941885.
No 2 is right.,Right result is: $ == float.class.,Probability is: 0.068195797503.
No 4 is right.,Right result is: $ == long.class.,Probability is: 0.065652564168.
No 2 is right.,Right result is: $ == boolean.class.,Probability is: 0.0643487200141.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.045412670821.
No 9 is right.,Right result is: Collection.class.isAssignableFrom($).,Probability is: 0.043955527246.
No 5 is right.,Right result is: $ == int.class.,Probability is: 0.075517013669.
No 1 is right.,Right result is: $ == String.class.,Probability is: 0.0740793719888.
No 1 is right.,Right result is: $ == byte.class.,Probability is: 0.0722612589598.
No 1 is right.,Right result is: $ == double.class.,Probability is: 0.0713910013437.
No 1 is right.,Right result is: $ == short.class.,Probability is: 0.0692587941885.
