AbstractRealMatrix.java,setSubMatrix,nCols,int,0,NoDataException,$ == 0
AbstractRealMatrix.java,setSubMatrix,r,int,0,DimensionMismatchException,subMatrix[$].length != nCols
AbstractRealMatrix.java,setSubMatrix,subMatrix,double[][],0,DimensionMismatchException,$[r].length != nCols
AbstractRealMatrix.java,setRowMatrix,matrix,RealMatrix,0,MatrixDimensionMismatchException,$.getRowDimension() != 1
AbstractRealMatrix.java,setRowMatrix,matrix,RealMatrix,0,MatrixDimensionMismatchException,$.getColumnDimension() != nCols
AbstractRealMatrix.java,setColumnMatrix,matrix,RealMatrix,0,MatrixDimensionMismatchException,$.getRowDimension() != nRows
AbstractRealMatrix.java,setColumnMatrix,matrix,RealMatrix,0,MatrixDimensionMismatchException,$.getColumnDimension() != 1
AbstractRealMatrix.java,setRowVector,vector,RealVector,0,MatrixDimensionMismatchException,$.getDimension() != nCols
AbstractRealMatrix.java,setColumnVector,vector,RealVector,0,MatrixDimensionMismatchException,$.getDimension() != nRows
AbstractRealMatrix.java,setRow,array,double[],0,MatrixDimensionMismatchException,$.length != nCols
AbstractRealMatrix.java,setColumn,array,double[],0,MatrixDimensionMismatchException,$.length != nRows
AbstractRealMatrix.java,getTrace,nRows,int,0,NonSquareMatrixException,$ != nCols
AbstractRealMatrix.java,operate,v,double[],0,DimensionMismatchException,$.length != nCols
AbstractRealMatrix.java,operate,v,RealVector,0,DimensionMismatchException,$.getDimension() != nCols
AbstractRealMatrix.java,preMultiply,v,double[],0,DimensionMismatchException,$.length != nRows
AbstractRealMatrix.java,preMultiply,v,RealVector,0,DimensionMismatchException,$.getDimension() != nRows
AbstractRealMatrix.java,equals,object,Object,0,RET,$ instanceof RealMatrix == false
AbstractRealMatrix.java,equals,object,null,0,RET,$ instanceof RealMatrix
AbstractRealMatrix.java,equals,m,RealMatrix,0,RET,$.getColumnDimension() != nCols
AbstractRealMatrix.java,equals,m,RealMatrix,0,RET,$.getRowDimension() != nRows
SymmLQ.java,checkSymmetry,s,double,0,DEF,FastMath.abs($ - t) > epsa
SymmLQ.java,checkSymmetry,t,double,0,DEF,FastMath.abs(s - $) > epsa
SymmLQ.java,refineSolution,lqnorm,double,1,DEF,$ < cgnorm
SymmLQ.java,update,m,RealLinearOperator,0,DEF,$ != null
SymmLQ.java,update,beta,double,0,DEF,$ < 0.
SymmLQ.java,updateNorms,lqnorm,double,1,DEF,$ <= cgnorm
SymmLQ.java,updateNorms,acond,double,0,IllConditionedOperatorException,$ * MACH_PREC >= 0.1
SymmLQ.java,updateNorms,MACH_PREC,double,0,IllConditionedOperatorException,acond * $ >= 0.1
SymmLQ.java,updateNorms,beta1,double,0,SingularOperatorException,$ <= epsx
BlockRealMatrix.java,toBlocksLayout,length,int,0,DimensionMismatchException,$ != columns
BlockRealMatrix.java,getSubMatrix,heightExcess,int,1,DEF,$ > 0
BlockRealMatrix.java,getSubMatrix,widthExcess,int,1,DEF,$ > 0
BlockRealMatrix.java,getSubMatrix,widthExcess,int,1,DEF,$ > 0
BlockRealMatrix.java,setSubMatrix,refLength,int,0,NoDataException,$ == 0
BlockRealMatrix.java,setSubMatrix,subRow,double[],0,DimensionMismatchException,$.length != refLength
BlockRealMatrix.java,getRowMatrix,jWidth,int,1,DEF,$ > available
BlockRealMatrix.java,setRowMatrix,matrix,BlockRealMatrix,0,MatrixDimensionMismatchException,$.getRowDimension() != 1
BlockRealMatrix.java,setRowMatrix,matrix,BlockRealMatrix,0,MatrixDimensionMismatchException,$.getColumnDimension() != nCols
BlockRealMatrix.java,setRowMatrix,jWidth,int,1,DEF,$ > available
BlockRealMatrix.java,getColumnMatrix,outIndex,int,0,DEF,$ >= outBlock.length
BlockRealMatrix.java,setColumnMatrix,matrix,BlockRealMatrix,0,MatrixDimensionMismatchException,$.getRowDimension() != nRows
BlockRealMatrix.java,setColumnMatrix,matrix,BlockRealMatrix,0,MatrixDimensionMismatchException,$.getColumnDimension() != 1
BlockRealMatrix.java,setColumnMatrix,mIndex,int,0,DEF,$ >= mBlock.length
BlockRealMatrix.java,setRow,array,double[],0,MatrixDimensionMismatchException,$.length != nCols
BlockRealMatrix.java,setColumn,array,double[],0,MatrixDimensionMismatchException,$.length != nRows
BlockRealMatrix.java,operate,v,double[],0,DimensionMismatchException,$.length != columns
BlockRealMatrix.java,preMultiply,v,double[],0,DimensionMismatchException,$.length != rows
MatrixUtils.java,createRealMatrix,data,double[][],0,NullArgumentException,$ == null
MatrixUtils.java,createRealMatrix,data,double[][],0,NullArgumentException,$[0] == null
MatrixUtils.java,createFieldMatrix,data,T[][],0,NullArgumentException,$ == null
MatrixUtils.java,createFieldMatrix,data,T[][],0,NullArgumentException,$[0] == null
MatrixUtils.java,createRealVector,data,double[],0,NullArgumentException,$ == null
MatrixUtils.java,createFieldVector,data,T[],0,NullArgumentException,$ == null
MatrixUtils.java,createFieldVector,data,T[],0,ZeroException,$.length == 0
MatrixUtils.java,createRowRealMatrix,rowData,double[],0,NullArgumentException,$ == null
MatrixUtils.java,createRowFieldMatrix,rowData,T[],0,NullArgumentException,$ == null
MatrixUtils.java,createRowFieldMatrix,nCols,int,0,NoDataException,$ == 0
MatrixUtils.java,createColumnRealMatrix,columnData,double[],0,NullArgumentException,$ == null
MatrixUtils.java,createColumnFieldMatrix,columnData,T[],0,NullArgumentException,$ == null
MatrixUtils.java,createColumnFieldMatrix,nRows,int,0,NoDataException,$ == 0
MatrixUtils.java,checkRowIndex,row,int,0,OutOfRangeException,$ < 0
MatrixUtils.java,checkColumnIndex,column,int,0,OutOfRangeException,$ < 0
MatrixUtils.java,checkSubMatrixIndex,endRow,int,0,NumberIsTooSmallException,$ < startRow
MatrixUtils.java,checkSubMatrixIndex,endColumn,int,0,NumberIsTooSmallException,$ < startColumn
MatrixUtils.java,checkSubMatrixIndex,selectedRows,int[],0,NullArgumentException,$ == null
MatrixUtils.java,checkSubMatrixIndex,selectedColumns,int[],0,NullArgumentException,$ == null
MatrixUtils.java,checkSubMatrixIndex,selectedRows,int[],0,NoDataException,$.length == 0
MatrixUtils.java,checkSubMatrixIndex,selectedColumns,int[],0,NoDataException,$.length == 0
MatrixUtils.java,solveLowerTriangularSystem,rm,RealMatrix,0,DimensionMismatchException,$ == null
MatrixUtils.java,solveLowerTriangularSystem,b,RealVector,0,DimensionMismatchException,$ == null
MatrixUtils.java,solveLowerTriangularSystem,diag,double,0,MathArithmeticException,FastMath.abs($) < Precision.SAFE_MIN
MatrixUtils.java,solveUpperTriangularSystem,rm,RealMatrix,0,DimensionMismatchException,$ == null
MatrixUtils.java,solveUpperTriangularSystem,b,RealVector,0,DimensionMismatchException,$ == null
MatrixUtils.java,solveUpperTriangularSystem,diag,double,0,MathArithmeticException,FastMath.abs($) < Precision.SAFE_MIN
MatrixUtils.java,blockInverse,m,RealMatrix,0,NonSquareMatrixException,$.getColumnDimension() != n
SchurTransformer.java,getP,cachedP,RealMatrix,0,DEF,$ == null
SchurTransformer.java,getPT,cachedPt,RealMatrix,0,DEF,$ == null
SchurTransformer.java,getT,cachedT,RealMatrix,0,DEF,$ == null
SchurTransformer.java,transform,il,int,1,DEF,$ == iu
SchurTransformer.java,transform,q,double,0,DEF,$ >= 0
SchurTransformer.java,transform,p,double,1,DEF,$ >= 0
SchurTransformer.java,transform,iteration,int,0,MaxCountExceededException,++$ > MAX_ITERATIONS
SchurTransformer.java,findSmallSubDiagonalElement,s,double,0,DEF,$ == 0.0
SchurTransformer.java,computeShift,l,int,0,DEF,$ < idx
SchurTransformer.java,computeShift,iteration,int,0,DEF,$ == 10
SchurTransformer.java,computeShift,iteration,int,0,DEF,$ == 30
SchurTransformer.java,computeShift,s,double,0,DEF,$ > 0.0
SchurTransformer.java,computeShift,shift,ShiftInfo,0,DEF,$.y < shift.x
SchurTransformer.java,initQRStep,im,int,0,DEF,$ == il
SchurTransformer.java,performDoubleQRStep,k,int,0,DEF,$ != im
SchurTransformer.java,performDoubleQRStep,shift,ShiftInfo,0,DEF,$.x == 0.0
SchurTransformer.java,performDoubleQRStep,p,double,0,DEF,$ < 0.0
SchurTransformer.java,performDoubleQRStep,s,double,0,DEF,$ != 0.0
SchurTransformer.java,performDoubleQRStep,k,int,1,DEF,$ != im
SchurTransformer.java,performDoubleQRStep,il,int,0,DEF,$ != im
RealVector.java,checkVectorDimensions,d,int,0,DimensionMismatchException,$ != n
RealVector.java,checkIndex,index,int,0,OutOfRangeException,$ < 0
RealVector.java,checkIndices,start,int,0,OutOfRangeException,$ < 0
RealVector.java,checkIndices,start,int,0,OutOfRangeException,$ >= dim
RealVector.java,checkIndices,end,int,0,OutOfRangeException,$ < 0
RealVector.java,checkIndices,end,int,0,OutOfRangeException,$ >= dim
RealVector.java,checkIndices,end,int,0,NumberIsTooSmallException,$ < start
RealVector.java,mapAddToSelf,d,double,0,RET,$ != 0
RealVector.java,cosine,norm,double,0,MathArithmeticException,$ == 0
RealVector.java,cosine,vNorm,double,0,MathArithmeticException,$ == 0
RealVector.java,getMinIndex,entry,Entry,0,DEF,$.getValue() <= minValue
RealVector.java,getMaxIndex,entry,Entry,0,DEF,$.getValue() >= maxValue
RealVector.java,outerProduct,v,null,1,DEF,$ instanceof SparseRealVector
RealVector.java,projection,norm2,double,0,MathArithmeticException,$ == 0.0
RealVector.java,unitVector,norm,double,0,MathArithmeticException,$ == 0
RealVector.java,unitize,norm,double,0,MathArithmeticException,$ == 0
RealVector.java,next,i,int,1,RET,$ < dim
RealVector.java,SparseEntryIterator,next,Entry,0,DEF,$.getValue() == 0
RealVector.java,advance,e,Entry,0,RET,$ == null
RealVector.java,advance,e,Entry,0,DEF,$.getIndex() >= dim
RealVector.java,next,index,int,0,NoSuchElementException,$ < 0
TriDiagonalTransformer.java,getQ,cachedQ,RealMatrix,0,DEF,$ == null
TriDiagonalTransformer.java,getQT,cachedQt,RealMatrix,0,DEF,$ == null
TriDiagonalTransformer.java,getQT,hK,double[],0,DEF,$[k] != 0.0
TriDiagonalTransformer.java,getQT,k,int,0,DEF,hK[$] != 0.0
TriDiagonalTransformer.java,getT,cachedT,RealMatrix,0,DEF,$ == null
TriDiagonalTransformer.java,getT,i,int,0,DEF,$ > 0
TriDiagonalTransformer.java,transform,a,double,0,DEF,$ != 0.0
DefaultIterativeLinearSolverEvent.java,getResidual,r,RealVector,0,RET,$ != null
DiagonalMatrix.java,createMatrix,rowDimension,int,0,DimensionMismatchException,$ != columnDimension
DiagonalMatrix.java,multiply,m,null,1,RET,$ instanceof DiagonalMatrix
DiagonalMatrix.java,setEntry,row,int,1,DEF,$ == column
DiagonalMatrix.java,addToEntry,row,int,1,DEF,$ == column
DiagonalMatrix.java,multiplyEntry,row,int,0,DEF,$ == column
HessenbergTransformer.java,getP,cachedP,RealMatrix,0,DEF,$ == null
HessenbergTransformer.java,getP,householderVectors,double[][],0,DEF,$[m][m - 1] != 0.0
HessenbergTransformer.java,getP,m,int,0,DEF,householderVectors[$][$ - 1] != 0.0
HessenbergTransformer.java,getPT,cachedPt,RealMatrix,0,DEF,$ == null
HessenbergTransformer.java,getH,cachedH,RealMatrix,0,DEF,$ == null
HessenbergTransformer.java,getH,i,int,0,DEF,$ > 0
RRQRDecomposition.java,performHouseholderReflection,l2NormSquared,double,0,DEF,$ > l2NormSquaredMax
RRQRDecomposition.java,performHouseholderReflection,l2NormSquaredMaxIndex,int,0,DEF,$ != minor
RRQRDecomposition.java,getP,cachedP,RealMatrix,0,DEF,$ == null
RRQRDecomposition.java,getRank,thisNorm,double,0,DEF,$ == 0
RRQRDecomposition.java,getRank,lastNorm,double,0,DEF,(thisNorm / $) * rNorm < dropThreshold
RRQRDecomposition.java,getRank,rNorm,double,0,DEF,(thisNorm / lastNorm) * $ < dropThreshold
RRQRDecomposition.java,getRank,thisNorm,double,0,DEF,($ / lastNorm) * rNorm < dropThreshold
QRDecomposition.java,performHouseholderReflection,a,double,0,DEF,$ != 0.0
QRDecomposition.java,getR,cachedR,RealMatrix,0,DEF,$ == null
QRDecomposition.java,getQ,cachedQ,RealMatrix,0,DEF,$ == null
QRDecomposition.java,getQT,cachedQT,RealMatrix,0,DEF,$ == null
QRDecomposition.java,getQT,minor,int,0,DEF,qrtMinor[$] != 0.0
QRDecomposition.java,getQT,qrtMinor,double[],0,DEF,$[minor] != 0.0
QRDecomposition.java,getH,cachedH,RealMatrix,0,DEF,$ == null
QRDecomposition.java,isNonSingular,diag,double,0,RET,FastMath.abs($) <= threshold
QRDecomposition.java,solve,b,RealVector,0,DimensionMismatchException,$.getDimension() != m
QRDecomposition.java,solve,b,RealMatrix,0,DimensionMismatchException,$.getRowDimension() != m
OpenMapRealMatrix.java,OpenMapRealMatrix,lCol,long,0,NumberIsTooLargeException,lRow * $ >= Integer.MAX_VALUE
OpenMapRealMatrix.java,OpenMapRealMatrix,lRow,long,0,NumberIsTooLargeException,$ * lCol >= Integer.MAX_VALUE
OpenMapRealMatrix.java,multiply,outValue,double,1,DEF,$ == 0.0
OpenMapRealMatrix.java,setEntry,value,double,1,DEF,$ == 0.0
OpenMapRealMatrix.java,addToEntry,value,double,1,DEF,$ == 0.0
OpenMapRealMatrix.java,multiplyEntry,value,double,1,DEF,$ == 0.0
SparseFieldVector.java,append,v,null,1,RET,$ instanceof SparseFieldVector<?>
SparseFieldVector.java,getSubVector,n,int,0,NotPositiveException,$ < 0
SparseFieldVector.java,getSubVector,key,int,0,DEF,$ >= index
SparseFieldVector.java,getSubVector,key,int,0,DEF,$ < end
SparseFieldVector.java,outerProduct,v,null,1,RET,$ instanceof SparseFieldVector<?>
SparseFieldVector.java,subtract,v,null,1,RET,$ instanceof SparseFieldVector<?>
SparseFieldVector.java,checkIndex,index,int,0,OutOfRangeException,$ < 0
SparseFieldVector.java,add,v,null,1,RET,$ instanceof SparseFieldVector<?>
SparseFieldVector.java,equals,obj,null,0,RET,$ instanceof SparseFieldVector<?>
SparseFieldVector.java,equals,field,Field<T>,1,RET,$ == null
SparseFieldVector.java,equals,other,SparseFieldVector<T>,0,RET,$.field != null
SparseFieldVector.java,equals,virtualSize,int,0,RET,$ != other.virtualSize
AbstractFieldMatrix.java,AbstractFieldMatrix,rowDimension,int,0,NotStrictlyPositiveException,$ <= 0
AbstractFieldMatrix.java,AbstractFieldMatrix,columnDimension,int,0,NotStrictlyPositiveException,$ <= 0
AbstractFieldMatrix.java,extractField,d,T[][],0,NullArgumentException,$ == null
AbstractFieldMatrix.java,extractField,d,T[][],0,NoDataException,$.length == 0
AbstractFieldMatrix.java,extractField,d,T[][],0,NoDataException,$[0].length == 0
AbstractFieldMatrix.java,extractField,d,T[],0,NoDataException,$.length == 0
AbstractFieldMatrix.java,power,p,int,0,NotPositiveException,$ < 0
AbstractFieldMatrix.java,power,p,int,0,RET,$ == 0
AbstractFieldMatrix.java,power,p,int,0,RET,$ == 1
AbstractFieldMatrix.java,power,i,int,0,DEF,binaryRepresentation[$] == '1'
AbstractFieldMatrix.java,power,binaryRepresentation,char[],0,DEF,$[i] == '1'
AbstractFieldMatrix.java,copySubMatrix,destination,T[][],0,MatrixDimensionMismatchException,$.length < rowsCount
AbstractFieldMatrix.java,copySubMatrix,destination,T[][],0,MatrixDimensionMismatchException,$[0].length < columnsCount
AbstractFieldMatrix.java,copySubMatrix,destination,T[][],0,MatrixDimensionMismatchException,$.length < selectedRows.length
AbstractFieldMatrix.java,copySubMatrix,destination,T[][],0,MatrixDimensionMismatchException,$[0].length < selectedColumns.length
AbstractFieldMatrix.java,setSubMatrix,subMatrix,T[][],0,NullArgumentException,$ == null
AbstractFieldMatrix.java,setSubMatrix,nRows,int,0,NoDataException,$ == 0
AbstractFieldMatrix.java,setSubMatrix,nCols,int,0,NoDataException,$ == 0
AbstractFieldMatrix.java,setSubMatrix,r,int,0,DimensionMismatchException,subMatrix[$].length != nCols
AbstractFieldMatrix.java,setSubMatrix,subMatrix,T[][],0,DimensionMismatchException,$[r].length != nCols
AbstractFieldMatrix.java,setRowMatrix,matrix,FieldMatrix<T>,0,MatrixDimensionMismatchException,$.getRowDimension() != 1
AbstractFieldMatrix.java,setRowMatrix,matrix,FieldMatrix<T>,0,MatrixDimensionMismatchException,$.getColumnDimension() != nCols
AbstractFieldMatrix.java,setColumnMatrix,matrix,FieldMatrix<T>,0,MatrixDimensionMismatchException,$.getRowDimension() != nRows
AbstractFieldMatrix.java,setColumnMatrix,matrix,FieldMatrix<T>,0,MatrixDimensionMismatchException,$.getColumnDimension() != 1
AbstractFieldMatrix.java,setRowVector,vector,FieldVector<T>,0,MatrixDimensionMismatchException,$.getDimension() != nCols
AbstractFieldMatrix.java,setColumnVector,vector,FieldVector<T>,0,MatrixDimensionMismatchException,$.getDimension() != nRows
AbstractFieldMatrix.java,setRow,array,T[],0,MatrixDimensionMismatchException,$.length != nCols
AbstractFieldMatrix.java,setColumn,array,T[],0,MatrixDimensionMismatchException,$.length != nRows
AbstractFieldMatrix.java,getTrace,nRows,int,0,NonSquareMatrixException,$ != nCols
AbstractFieldMatrix.java,operate,v,T[],0,DimensionMismatchException,$.length != nCols
AbstractFieldMatrix.java,operate,v,FieldVector<T>,0,DimensionMismatchException,$.getDimension() != nCols
AbstractFieldMatrix.java,preMultiply,v,T[],0,DimensionMismatchException,$.length != nRows
AbstractFieldMatrix.java,preMultiply,v,FieldVector<T>,0,DimensionMismatchException,$.getDimension() != nRows
AbstractFieldMatrix.java,toString,i,int,0,DEF,$ > 0
AbstractFieldMatrix.java,toString,j,int,0,DEF,$ > 0
AbstractFieldMatrix.java,equals,object,Object,0,RET,$ instanceof FieldMatrix<?> == false
AbstractFieldMatrix.java,equals,object,null,0,RET,$ instanceof FieldMatrix<?>
AbstractFieldMatrix.java,equals,m,FieldMatrix<>,0,RET,$.getColumnDimension() != nCols
AbstractFieldMatrix.java,equals,m,FieldMatrix<>,0,RET,$.getRowDimension() != nRows
AbstractFieldMatrix.java,checkRowIndex,row,int,0,OutOfRangeException,$ < 0
AbstractFieldMatrix.java,checkColumnIndex,column,int,0,OutOfRangeException,$ < 0
AbstractFieldMatrix.java,checkSubMatrixIndex,endRow,int,0,NumberIsTooSmallException,$ < startRow
AbstractFieldMatrix.java,checkSubMatrixIndex,endColumn,int,0,NumberIsTooSmallException,$ < startColumn
AbstractFieldMatrix.java,checkSubMatrixIndex,selectedRows,int[],0,NullArgumentException,$ == null
AbstractFieldMatrix.java,checkSubMatrixIndex,selectedColumns,int[],0,NullArgumentException,$ == null
