id	line	column	filename	methodname	varname	vartype	else	return	right
149	469	8	AbstractFuture.java	get	oldHead	Waiter	0	InterruptedException:RET	ATOMIC_HELPER.casWaiters(this, $, node)
151	481	12	AbstractFuture.java	get	localValue	Object	0	RET	$ != null & !($ instanceof SetFuture)
151	481	12	AbstractFuture.java	get	localValue	Object	0	RET	$ instanceof SetFuture
152	500	4	AbstractFuture.java	getDoneValue	obj	Object	1	DEF	$ instanceof Cancellation
153	502	11	AbstractFuture.java	getDoneValue	obj	Object	1	ExecutionException	$ instanceof Failure
154	504	11	AbstractFuture.java	getDoneValue	obj	Object	1	RET	$ == NULL
155	543	4	AbstractFuture.java	cancel	localValue	Object	0	DEF	$ == null | $ instanceof SetFuture
156	553	8	AbstractFuture.java	cancel	valueToSet	Object	0	DEF	ATOMIC_HELPER.casValue(abstractFuture, localValue, $)
156	553	8	AbstractFuture.java	cancel	abstractFuture	AbstractFuture<?>	0	DEF	ATOMIC_HELPER.casValue($, localValue, valueToSet)
156	553	8	AbstractFuture.java	cancel	localValue	Object	0	DEF	ATOMIC_HELPER.casValue(abstractFuture, $, valueToSet)
157	557	10	AbstractFuture.java	cancel	mayInterruptIfRunning	boolean	0	DEF	$
158	561	10	AbstractFuture.java	cancel	localValue	Object	0	DEF	$ instanceof SetFuture
159	565	12	AbstractFuture.java	cancel	futureToPropagateTo	ListenableFuture<?>	1	DEF	$ instanceof TrustedFuture
160	575	14	AbstractFuture.java	cancel	localValue	Object	0	DEF	$ == null | $ instanceof SetFuture
161	588	8	AbstractFuture.java	cancel	localValue	Object	0	DEF	$ instanceof SetFuture
162	633	4	AbstractFuture.java	addListener	oldHead	Listener	0	RET	$ != Listener.TOMBSTONE
58078	635	6	AbstractFuture.java	addListener	oldHead	Listener	0	NIL-DOWHILE	$ != Listener.TOMBSTONE
163	637	8	AbstractFuture.java	addListener	newNode	Listener	0	RET	ATOMIC_HELPER.casListeners(this, oldHead, $)
163	637	8	AbstractFuture.java	addListener	oldHead	Listener	0	RET	ATOMIC_HELPER.casListeners(this, $, newNode)
164	663	4	AbstractFuture.java	set	valueToSet	Object	0	RET	ATOMIC_HELPER.casValue(this, null, $)
165	685	4	AbstractFuture.java	setException	valueToSet	Object	0	RET	ATOMIC_HELPER.casValue(this, null, $)
166	718	4	AbstractFuture.java	setFuture	localValue	Object	0	RET	$ == null
167	719	6	AbstractFuture.java	setFuture	future	ListenableFuture<? extends V>	0	RET	$.isDone()
168	721	8	AbstractFuture.java	setFuture	value	Object	0	RET	ATOMIC_HELPER.casValue(this, null, $)
169	728	6	AbstractFuture.java	setFuture	valueToSet	SetFuture	0	RET	ATOMIC_HELPER.casValue(this, null, $)
170	752	4	AbstractFuture.java	setFuture	localValue	Object	0	DEF	$ instanceof Cancellation
171	767	4	AbstractFuture.java	getFutureValue	future	ListenableFuture<?>	1	RET	$ instanceof TrustedFuture
58079	802	6	AbstractFuture.java	complete	next	Listener	0	NIL-WHILE	$ != null
172	806	8	AbstractFuture.java	complete	task	Runnable	1	DEF	$ instanceof SetFuture
173	814	10	AbstractFuture.java	complete	THIS	AbstractFuture	0	DEF	future.$.value == setFuture
173	814	10	AbstractFuture.java	complete	setFuture	SetFuture<?>	0	DEF	future.value == $
173	814	10	AbstractFuture.java	complete	future	AbstractFuture<?>	0	DEF	$.value == setFuture
174	816	12	AbstractFuture.java	complete	valueToSet	Object	0	DEF	ATOMIC_HELPER.casValue(future, setFuture, $)
174	816	12	AbstractFuture.java	complete	setFuture	SetFuture<?>	0	DEF	ATOMIC_HELPER.casValue(future, $, valueToSet)
174	816	12	AbstractFuture.java	complete	future	AbstractFuture<?>	0	DEF	ATOMIC_HELPER.casValue($, setFuture, valueToSet)
175	862	4	AbstractFuture.java	maybePropagateCancellation	THIS	AbstractFuture	0	DEF	related != null & $.isCancelled()
175	862	4	AbstractFuture.java	maybePropagateCancellation	related	Future<?>	0	DEF	$ != null & isCancelled()
58080	870	4	AbstractFuture.java	releaseWaiters	head	Waiter	0	NIL-DOWHILE	ATOMIC_HELPER.casWaiters(this, $, Waiter.TOMBSTONE)
58081	873	4	AbstractFuture.java	releaseWaiters	currentWaiter	Waiter	0	NIL-FOR	$ != null
58082	892	4	AbstractFuture.java	clearListeners	head	Listener	0	NIL-DOWHILE	ATOMIC_HELPER.casListeners(this, $, Listener.TOMBSTONE)
58083	896	4	AbstractFuture.java	clearListeners	head	Listener	0	NIL-WHILE	$ != null
1401	37	4	AbstractGraph.java	equals	THIS	AbstractGraph	0	RET	obj == $
1401	37	4	AbstractGraph.java	equals	obj	Object	0	RET	$ == this
1402	40	4	AbstractGraph.java	equals	obj	Object	0	RET	$ instanceof Graph
58138	46	4	AbstractHasher.java	putUnencodedChars	i	int	0	NIL-FOR	$ < len
58138	46	4	AbstractHasher.java	putUnencodedChars	len	int	0	NIL-FOR	i < $
721	79	4	AbstractIndexedListIterator.java	next	THIS	AbstractIndexedListIterator	0	NoSuchElementException	$.hasNext()
722	97	4	AbstractIndexedListIterator.java	previous	THIS	AbstractIndexedListIterator	0	NoSuchElementException	$.hasPrevious()
432	62	4	AbstractInvocationHandler.java	invoke	args	Object[]	0	DEF	$ == null
433	65	4	AbstractInvocationHandler.java	invoke	THIS	AbstractInvocationHandler	0	RET	args.$.length == 0
433	65	4	AbstractInvocationHandler.java	invoke	method	Method	0	RET	$.getName().equals("hashCode")
433	65	4	AbstractInvocationHandler.java	invoke	args	Object[]	0	RET	$.length == 0
434	68	4	AbstractInvocationHandler.java	invoke	THIS	AbstractInvocationHandler	0	RET	args.$.length == 1
434	68	4	AbstractInvocationHandler.java	invoke	method	Method	0	RET	$.getParameterTypes()[0] == Object.class
434	68	4	AbstractInvocationHandler.java	invoke	method	Method	0	RET	$.getName().equals("equals")
434	68	4	AbstractInvocationHandler.java	invoke	args	Object[]	0	RET	$.length == 1
435	72	6	AbstractInvocationHandler.java	invoke	arg	Object	0	RET	$ == null
436	75	6	AbstractInvocationHandler.java	invoke	arg	Object	0	RET	proxy == $
436	75	6	AbstractInvocationHandler.java	invoke	proxy	Object	0	RET	$ == arg
437	81	4	AbstractInvocationHandler.java	invoke	THIS	AbstractInvocationHandler	0	RET	args.$.length == 0
437	81	4	AbstractInvocationHandler.java	invoke	method	Method	0	RET	$.getName().equals("toString")
437	81	4	AbstractInvocationHandler.java	invoke	args	Object[]	0	RET	$.length == 0
293	69	4	AbstractIterator.java	tryToComputeNext	THIS	AbstractIterator	0	RET	$.state != $.State.DONE
294	78	4	AbstractIterator.java	next	THIS	AbstractIterator	0	NoSuchElementException	$.hasNext()
594	146	4	AbstractIterator.java	tryToComputeNext	THIS	AbstractIterator	0	RET	$.state != $.State.DONE
595	156	4	AbstractIterator.java	next	THIS	AbstractIterator	0	NoSuchElementException	$.hasNext()
596	173	4	AbstractIterator.java	peek	THIS	AbstractIterator	0	NoSuchElementException	$.hasNext()
1617	60	6	AbstractLoadingCache.java	getAll	THIS	AbstractLoadingCache	0	DEF	result.containsKey($.key)
1617	60	6	AbstractLoadingCache.java	getAll	result	Map<K,V>	0	DEF	$.containsKey(key)
534	193	4	AbstractMapBasedMultimap.java	put	collection	Collection<V>	1	AssertionError:RET	$ == null
535	195	6	AbstractMapBasedMultimap.java	put	collection	Collection<V>	1	RET	$.add(value)
535	195	6	AbstractMapBasedMultimap.java	put	value	V	1	RET	collection.add($)
536	202	11	AbstractMapBasedMultimap.java	put	collection	Collection<V>	1	RET	$.add(value)
536	202	11	AbstractMapBasedMultimap.java	put	value	V	1	RET	collection.add($)
537	212	4	AbstractMapBasedMultimap.java	getOrCreateCollection	collection	Collection<V>	0	DEF	$ == null
538	229	4	AbstractMapBasedMultimap.java	replaceValues	iterator	Iterator<? extends V>	0	RET	$.hasNext()
58155	241	4	AbstractMapBasedMultimap.java	replaceValues	iterator	Iterator<? extends V>	0	NIL-WHILE	$.hasNext()
539	242	6	AbstractMapBasedMultimap.java	replaceValues	iterator	Iterator<? extends V>	0	DEF	collection.add($.next())
539	242	6	AbstractMapBasedMultimap.java	replaceValues	collection	Collection<V>	0	DEF	$.add(iterator.next())
540	259	4	AbstractMapBasedMultimap.java	removeAll	collection	Collection<V>	0	RET	$ == null
541	272	4	AbstractMapBasedMultimap.java	unmodifiableCollectionSubclass	collection	Collection<E>	1	RET	$ instanceof NavigableSet
542	274	11	AbstractMapBasedMultimap.java	unmodifiableCollectionSubclass	collection	Collection<E>	1	RET	$ instanceof SortedSet
543	276	11	AbstractMapBasedMultimap.java	unmodifiableCollectionSubclass	collection	Collection<E>	1	RET	$ instanceof Set
544	278	11	AbstractMapBasedMultimap.java	unmodifiableCollectionSubclass	collection	Collection<E>	1	RET	$ instanceof List
545	305	4	AbstractMapBasedMultimap.java	get	collection	Collection<V>	0	DEF	$ == null
546	317	4	AbstractMapBasedMultimap.java	wrapCollection	collection	Collection<V>	1	RET	$ instanceof NavigableSet
547	319	11	AbstractMapBasedMultimap.java	wrapCollection	collection	Collection<V>	1	RET	$ instanceof SortedSet
548	321	11	AbstractMapBasedMultimap.java	wrapCollection	collection	Collection<V>	1	RET	$ instanceof Set
549	323	11	AbstractMapBasedMultimap.java	wrapCollection	collection	Collection<V>	1	RET	$ instanceof List
550	932	4	AbstractMapBasedMultimap.java	createKeySet	THIS	AbstractMapBasedMultimap	1	RET	$.map instanceof NavigableMap
551	934	11	AbstractMapBasedMultimap.java	createKeySet	THIS	AbstractMapBasedMultimap	1	RET	$.map instanceof SortedMap
552	1147	4	AbstractMapBasedMultimap.java	removeValuesForKey	collection	Collection<V>	0	DEF	$ != null
553	1284	4	AbstractMapBasedMultimap.java	createAsMap	THIS	AbstractMapBasedMultimap	1	RET	$.map instanceof NavigableMap
554	1286	11	AbstractMapBasedMultimap.java	createAsMap	THIS	AbstractMapBasedMultimap	1	RET	$.map instanceof SortedMap
963	224	4	AbstractMapBasedMultiset.java	add	occurrences	int	0	RET	$ == 0
964	230	4	AbstractMapBasedMultiset.java	add	frequency	Count	1	DEF	$ == null
965	246	4	AbstractMapBasedMultiset.java	remove	occurrences	int	0	RET	$ == 0
966	251	4	AbstractMapBasedMultiset.java	remove	frequency	Count	0	RET	$ == null
967	258	4	AbstractMapBasedMultiset.java	remove	oldCount	int	1	DEF	$ > occurrences
967	258	4	AbstractMapBasedMultiset.java	remove	occurrences	int	1	DEF	oldCount > $
968	278	4	AbstractMapBasedMultiset.java	setCount	count	int	1	DEF	$ == 0
969	285	6	AbstractMapBasedMultiset.java	setCount	existingCounter	Count	0	DEF	$ == null
970	295	4	AbstractMapBasedMultiset.java	getAndSet	i	Count	0	RET	$ == null
1186	46	4	AbstractMapEntry.java	equals	object	Object	0	RET	$ instanceof Entry
1147	49	6	AbstractMultimap.java	containsValue	THIS	AbstractMultimap	0	RET	$.collection.contains(value)
1147	49	6	AbstractMultimap.java	containsValue	value	Object	0	RET	collection.contains($)
1148	82	4	AbstractMultimap.java	putAll	values	Iterable<? extends V>	1	RET	$ instanceof Collection
801	73	6	AbstractMultiset.java	count	THIS	AbstractMultiset	0	RET	Objects.equal($.entry.getElement(), element)
801	73	6	AbstractMultiset.java	count	element	Object	0	RET	Objects.equal(entry.getElement(), $)
802	156	4	AbstractMultiset.java	elementSet	result	Set<E>	0	DEF	$ == null
803	187	4	AbstractMultiset.java	entrySet	result	Set<Entry<E>>	0	DEF	$ == null
1172	69	4	AbstractNavigableMap.java	firstKey	entry	Entry<K,V>	1	NoSuchElementException	$ == null
1173	79	4	AbstractNavigableMap.java	lastKey	entry	Entry<K,V>	1	NoSuchElementException	$ == null
1336	134	4	AbstractNetwork.java	degree	THIS	AbstractNetwork	1	RET	$.isDirected()
1337	174	4	AbstractNetwork.java	equals	THIS	AbstractNetwork	0	RET	obj == $
1337	174	4	AbstractNetwork.java	equals	obj	Object	0	RET	$ == this
1338	177	4	AbstractNetwork.java	equals	obj	Object	0	RET	$ instanceof Network
58140	50	4	AbstractNonStreamingHashFunction.java	hashUnencodedChars	i	int	0	NIL-FOR	$ < len
58140	50	4	AbstractNonStreamingHashFunction.java	hashUnencodedChars	len	int	0	NIL-FOR	i < $
779	82	4	AbstractRangeSet.java	equals	THIS	AbstractRangeSet	1	RET	obj == $
779	82	4	AbstractRangeSet.java	equals	obj	Object	1	RET	$ == this
780	84	11	AbstractRangeSet.java	equals	obj	Object	0	RET	$ instanceof RangeSet
940	68	4	AbstractSequentialIterator.java	next	THIS	AbstractSequentialIterator	0	NoSuchElementException	$.hasNext()
119	222	4	AbstractService.java	startAsync	THIS	AbstractService	1	DEF	$.monitor.enterIf($.isStartable)
120	242	4	AbstractService.java	stopAsync	THIS	AbstractService	0	AssertionError	$.monitor.enterIf($.isStoppable)
121	289	4	AbstractService.java	awaitRunning	THIS	AbstractService	1	DEF	$.monitor.enterWhenUninterruptibly($.hasReachedRunning, timeout, unit)
121	289	4	AbstractService.java	awaitRunning	timeout	long	1	DEF	monitor.enterWhenUninterruptibly(hasReachedRunning, $, unit)
121	289	4	AbstractService.java	awaitRunning	unit	TimeUnit	1	DEF	monitor.enterWhenUninterruptibly(hasReachedRunning, timeout, $)
122	316	4	AbstractService.java	awaitTerminated	THIS	AbstractService	1	DEF	$.monitor.enterWhenUninterruptibly($.isStopped, timeout, unit)
122	316	4	AbstractService.java	awaitTerminated	timeout	long	1	DEF	monitor.enterWhenUninterruptibly(isStopped, $, unit)
122	316	4	AbstractService.java	awaitTerminated	unit	TimeUnit	1	DEF	monitor.enterWhenUninterruptibly(isStopped, timeout, $)
123	340	4	AbstractService.java	checkCurrentState	actual	State	0	IllegalStateException	$ != expected
123	340	4	AbstractService.java	checkCurrentState	expected	State	0	IllegalStateException	actual != $
124	341	6	AbstractService.java	checkCurrentState	actual	State	0	IllegalStateException	$ == FAILED
125	363	6	AbstractService.java	notifyStarted	THIS	AbstractService	0	DEF	$.snapshot.$.state != STARTING
126	371	6	AbstractService.java	notifyStarted	THIS	AbstractService	1	DEF	$.snapshot.$.shutdownWhenStartupFinishes
127	399	6	AbstractService.java	notifyStopped	previous	State	0	DEF	$ != STOPPING
127	399	6	AbstractService.java	notifyStopped	previous	State	0	DEF	$ != RUNNING
128	482	4	AbstractService.java	dispatchListenerEvents	THIS	AbstractService	0	DEF	$.monitor.isOccupiedByCurrentThread()
129	496	4	AbstractService.java	enqueueStoppingEvent	THIS	AbstractService	1	DEF	from == $.State.STARTING
129	496	4	AbstractService.java	enqueueStoppingEvent	from	State	1	DEF	$ == State.STARTING
130	498	11	AbstractService.java	enqueueStoppingEvent	THIS	AbstractService	1	DEF	from == $.State.RUNNING
130	498	11	AbstractService.java	enqueueStoppingEvent	from	State	1	DEF	$ == State.RUNNING
597	79	4	AbstractSortedMultiset.java	pollFirstEntry	entryIterator	Iterator<Entry<E>>	0	RET	$.hasNext()
598	91	4	AbstractSortedMultiset.java	pollLastEntry	entryIterator	Iterator<Entry<E>>	0	RET	$.hasNext()
781	55	4	AbstractSortedSetMultimap.java	createUnmodifiableEmptyCollection	comparator	Comparator<? super V>	1	RET	$ == null
1167	61	6	AbstractTable.java	containsValue	THIS	AbstractTable	0	RET	$.row.containsValue(value)
1167	61	6	AbstractTable.java	containsValue	value	Object	0	RET	row.containsValue($)
90	86	4	AbstractTransformFuture.java	run	THIS	AbstractTransformFuture	0	RET	$.isCancelled() | localInputFuture == null | localFunction == null
90	86	4	AbstractTransformFuture.java	run	localInputFuture	ListenableFuture<? extends I>	0	RET	isCancelled() | $ == null | localFunction == null
90	86	4	AbstractTransformFuture.java	run	localFunction	F	0	RET	isCancelled() | localInputFuture == null | $ == null
1352	73	4	AbstractUndirectedNetworkConnections.java	removeInEdge	isSelfLoop	boolean	0	RET	$
1353	87	4	AbstractUndirectedNetworkConnections.java	addInEdge	isSelfLoop	boolean	0	DEF	$
1426	107	4	AbstractValueGraph.java	edgeValue	value	V	0	IllegalArgumentException	$ == null
1427	117	4	AbstractValueGraph.java	equals	THIS	AbstractValueGraph	0	RET	obj == $
1427	117	4	AbstractValueGraph.java	equals	obj	Object	0	RET	$ == this
1428	120	4	AbstractValueGraph.java	equals	obj	Object	0	RET	$ instanceof ValueGraph
93	51	4	AggregateFuture.java	afterDone	localRunningState	RunningState	0	DEF	$ != null
94	58	6	AggregateFuture.java	afterDone	THIS	AggregateFuture	0	DEF	$.wasInterrupted()
95	62	6	AggregateFuture.java	afterDone	THIS	AggregateFuture	0	DEF	$.isCancelled() & futures != null
95	62	6	AggregateFuture.java	afterDone	futures	ImmutableCollection<? extends ListenableFuture<? extends InputT>>	0	DEF	isCancelled() & $ != null
58070	276	4	AggregateFuture.java	addCausalChain	t	Throwable	0	NIL-FOR	$ != null
96	278	6	AggregateFuture.java	addCausalChain	firstTimeSeen	boolean	0	RET	$
194	88	4	AggregateFutureState.java	getOrInitSeenExceptions	seenExceptionsLocal	Set<Throwable>	0	DEF	$ == null
1302	63	4	AppendableWriter.java	flush	THIS	AppendableWriter	0	DEF	$.target instanceof Flushable
1303	71	4	AppendableWriter.java	close	THIS	AppendableWriter	0	DEF	$.target instanceof Closeable
1304	121	4	AppendableWriter.java	checkNotClosed	THIS	AppendableWriter	0	IOException	$.closed
1527	90	4	ArrayBasedCharEscaper.java	ArrayBasedCharEscaper	safeMin	char	0	DEF	safeMax < $
1527	90	4	ArrayBasedCharEscaper.java	ArrayBasedCharEscaper	safeMax	char	0	DEF	$ < safeMin
58313	107	4	ArrayBasedCharEscaper.java	escape	i	int	0	NIL-FOR	$ < s.length()
58313	107	4	ArrayBasedCharEscaper.java	escape	s	String	0	NIL-FOR	i < $.length()
1528	109	6	ArrayBasedCharEscaper.java	escape	THIS	ArrayBasedCharEscaper	0	RET	c > $.safeMax
1528	109	6	ArrayBasedCharEscaper.java	escape	THIS	ArrayBasedCharEscaper	0	RET	c < $.replacementsLength
1528	109	6	ArrayBasedCharEscaper.java	escape	THIS	ArrayBasedCharEscaper	0	RET	c < $.safeMin
1528	109	6	ArrayBasedCharEscaper.java	escape	THIS	ArrayBasedCharEscaper	0	RET	$.replacements[c] != null
1528	109	6	ArrayBasedCharEscaper.java	escape	c	char	0	RET	$ > safeMax
1528	109	6	ArrayBasedCharEscaper.java	escape	c	char	0	RET	$ < replacementsLength
1528	109	6	ArrayBasedCharEscaper.java	escape	c	char	0	RET	$ < safeMin
1528	109	6	ArrayBasedCharEscaper.java	escape	c	char	0	RET	replacements[$] != null
1529	123	4	ArrayBasedCharEscaper.java	escape	THIS	ArrayBasedCharEscaper	0	RET	c < $.replacementsLength
1529	123	4	ArrayBasedCharEscaper.java	escape	c	char	0	RET	$ < replacementsLength
1530	125	6	ArrayBasedCharEscaper.java	escape	chars	char[]	0	RET	$ != null
1531	129	4	ArrayBasedCharEscaper.java	escape	THIS	ArrayBasedCharEscaper	0	RET	c <= $.safeMax
1531	129	4	ArrayBasedCharEscaper.java	escape	THIS	ArrayBasedCharEscaper	0	RET	c >= $.safeMin
1531	129	4	ArrayBasedCharEscaper.java	escape	c	char	0	RET	$ <= safeMax
1531	129	4	ArrayBasedCharEscaper.java	escape	c	char	0	RET	$ >= safeMin
1557	71	4	ArrayBasedEscaperMap.java	createReplacementArray	map	Map<Character,String>	0	RET	$.isEmpty()
1550	103	4	ArrayBasedUnicodeEscaper.java	ArrayBasedUnicodeEscaper	safeMin	int	0	DEF	safeMax < $
1550	103	4	ArrayBasedUnicodeEscaper.java	ArrayBasedUnicodeEscaper	safeMax	int	0	DEF	$ < safeMin
1551	125	4	ArrayBasedUnicodeEscaper.java	ArrayBasedUnicodeEscaper	safeMin	int	1	DEF	$ >= Character.MIN_HIGH_SURROGATE
58316	145	4	ArrayBasedUnicodeEscaper.java	escape	i	int	0	NIL-FOR	$ < s.length()
58316	145	4	ArrayBasedUnicodeEscaper.java	escape	s	String	0	NIL-FOR	i < $.length()
1552	147	6	ArrayBasedUnicodeEscaper.java	escape	THIS	ArrayBasedUnicodeEscaper	0	RET	c < $.replacementsLength
1552	147	6	ArrayBasedUnicodeEscaper.java	escape	THIS	ArrayBasedUnicodeEscaper	0	RET	c < $.safeMinChar
1552	147	6	ArrayBasedUnicodeEscaper.java	escape	THIS	ArrayBasedUnicodeEscaper	0	RET	$.replacements[c] != null
1552	147	6	ArrayBasedUnicodeEscaper.java	escape	THIS	ArrayBasedUnicodeEscaper	0	RET	c > $.safeMaxChar
1552	147	6	ArrayBasedUnicodeEscaper.java	escape	c	char	0	RET	$ < replacementsLength
1552	147	6	ArrayBasedUnicodeEscaper.java	escape	c	char	0	RET	$ < safeMinChar
1552	147	6	ArrayBasedUnicodeEscaper.java	escape	c	char	0	RET	replacements[$] != null
1552	147	6	ArrayBasedUnicodeEscaper.java	escape	c	char	0	RET	$ > safeMaxChar
58317	159	4	ArrayBasedUnicodeEscaper.java	nextEscapeIndex	index	int	0	NIL-WHILE	$ < end
58317	159	4	ArrayBasedUnicodeEscaper.java	nextEscapeIndex	end	int	0	NIL-WHILE	index < $
1553	161	6	ArrayBasedUnicodeEscaper.java	nextEscapeIndex	THIS	ArrayBasedUnicodeEscaper	0	DEF	$.replacements[c] != null
1553	161	6	ArrayBasedUnicodeEscaper.java	nextEscapeIndex	THIS	ArrayBasedUnicodeEscaper	0	DEF	c < $.replacementsLength
1553	161	6	ArrayBasedUnicodeEscaper.java	nextEscapeIndex	THIS	ArrayBasedUnicodeEscaper	0	DEF	c > $.safeMaxChar
1553	161	6	ArrayBasedUnicodeEscaper.java	nextEscapeIndex	THIS	ArrayBasedUnicodeEscaper	0	DEF	c < $.safeMinChar
1553	161	6	ArrayBasedUnicodeEscaper.java	nextEscapeIndex	c	char	0	DEF	replacements[$] != null
1553	161	6	ArrayBasedUnicodeEscaper.java	nextEscapeIndex	c	char	0	DEF	$ < replacementsLength
1553	161	6	ArrayBasedUnicodeEscaper.java	nextEscapeIndex	c	char	0	DEF	$ > safeMaxChar
