id	oracle
4093	ObjectUtilities.equal(this.labelInsets, that.labelInsets)
4094	this.labelAngle != that.labelAngle
4095	ObjectUtilities.equal(this.labelToolTip, that.labelToolTip)
4096	ObjectUtilities.equal(this.labelURL, that.labelURL)
4097	this.axisLineVisible != that.axisLineVisible
4098	ObjectUtilities.equal(this.axisLineStroke, that.axisLineStroke)
4099	PaintUtilities.equal(this.axisLinePaint, that.axisLinePaint)
4100	this.tickLabelsVisible != that.tickLabelsVisible
4101	ObjectUtilities.equal(this.tickLabelFont, that.tickLabelFont)
4102	PaintUtilities.equal(this.tickLabelPaint, that.tickLabelPaint)
4103	ObjectUtilities.equal( this.tickLabelInsets, that.tickLabelInsets )
4104	this.tickMarksVisible != that.tickMarksVisible
4105	this.tickMarkInsideLength != that.tickMarkInsideLength
4106	this.tickMarkOutsideLength != that.tickMarkOutsideLength
4107	PaintUtilities.equal(this.tickMarkPaint, that.tickMarkPaint)
4108	ObjectUtilities.equal(this.tickMarkStroke, that.tickMarkStroke)
4109	this.fixedDimension != that.fixedDimension
4264	axis == null
4265	edge == null
4266	edge == RectangleEdge.TOP
4267	edge == RectangleEdge.BOTTOM
4268	edge == RectangleEdge.LEFT
4269	edge == RectangleEdge.RIGHT
4238	this == obj
4239	obj instanceof AxisLocation
4240	this.name.equals(location.toString())
4241	location == null
4242	location == AxisLocation.TOP_OR_LEFT
4243	location == AxisLocation.TOP_OR_RIGHT
4244	location == AxisLocation.BOTTOM_OR_LEFT
4245	location == AxisLocation.BOTTOM_OR_RIGHT
4246	this.equals(AxisLocation.TOP_OR_RIGHT)
4247	this.equals(AxisLocation.BOTTOM_OR_RIGHT)
4248	this.equals(AxisLocation.TOP_OR_LEFT)
4249	this.equals(AxisLocation.BOTTOM_OR_LEFT)
3805	edge == null
3806	edge == RectangleEdge.TOP
3807	edge == RectangleEdge.BOTTOM
3808	edge == RectangleEdge.LEFT
3809	edge == RectangleEdge.RIGHT
3810	edge == RectangleEdge.TOP
3811	this.top < space
3812	edge == RectangleEdge.BOTTOM
3813	this.bottom < space
3814	edge == RectangleEdge.LEFT
3815	this.left < space
3816	edge == RectangleEdge.RIGHT
3817	this.right < space
3818	result == null
3819	result == null
3820	edge == RectangleEdge.TOP
3821	edge == RectangleEdge.BOTTOM
3822	edge == RectangleEdge.LEFT
3823	edge == RectangleEdge.RIGHT
3824	obj == this
3825	obj instanceof AxisSpace
3826	this.top != that.top
3827	this.bottom != that.bottom
3828	this.left != that.left
3829	this.right != that.right
3431	edge == RectangleEdge.TOP
3432	edge == RectangleEdge.BOTTOM
3433	edge == RectangleEdge.LEFT
3434	edge == RectangleEdge.RIGHT
6903	this.includeBaseInRange != include
6904	dataset != null
6905	orientation == PlotOrientation.HORIZONTAL
6906	orientation == PlotOrientation.VERTICAL
6907	columns > 1
6908	rows > 1
6909	(rows * columns) > 0
6910	orientation == PlotOrientation.HORIZONTAL
6911	seriesCount > 1
6912	barHigh < lclip
6913	barLow > uclip
6914	result != null
6915	this.includeBaseInRange
6916	cp == null
6917	isSeriesVisibleInLegend(series)
6917	isSeriesVisible(series)
6918	getLegendItemToolTipGenerator() != null
6919	getLegendItemURLGenerator() != null
6920	this.gradientPaintTransformer != null
6921	dataValue == null
6922	barL0L1 == null
6923	orientation == PlotOrientation.HORIZONTAL
6924	itemPaint instanceof GradientPaint
6924	t != null
6925	state.getBarWidth() > BAR_OUTLINE_WIDTH_THRESHOLD
6925	isDrawBarOutline()
6926	stroke != null
6926	paint != null
6927	isItemLabelVisible(row, column)
6927	generator != null
6928	entities != null
6929	categories > 1
6930	label == null
6931	negative
6932	isInternalAnchor(position.getItemLabelAnchor())
6933	bounds != null
6934	bar.contains(bounds.getBounds2D())
6935	negative
6936	position != null
6937	position != null
6938	anchor == ItemLabelAnchor.CENTER
6939	anchor == ItemLabelAnchor.INSIDE1
6940	anchor == ItemLabelAnchor.INSIDE2
6941	anchor == ItemLabelAnchor.INSIDE3
6942	anchor == ItemLabelAnchor.INSIDE4
6943	anchor == ItemLabelAnchor.INSIDE5
6944	anchor == ItemLabelAnchor.INSIDE6
6945	anchor == ItemLabelAnchor.INSIDE7
6946	anchor == ItemLabelAnchor.INSIDE8
6947	anchor == ItemLabelAnchor.INSIDE9
6948	anchor == ItemLabelAnchor.INSIDE10
6949	anchor == ItemLabelAnchor.INSIDE11
6950	anchor == ItemLabelAnchor.INSIDE12
6951	anchor == ItemLabelAnchor.OUTSIDE1
6952	anchor == ItemLabelAnchor.OUTSIDE2
6953	anchor == ItemLabelAnchor.OUTSIDE3
6954	anchor == ItemLabelAnchor.OUTSIDE4
6955	anchor == ItemLabelAnchor.OUTSIDE5
6956	anchor == ItemLabelAnchor.OUTSIDE6
6957	anchor == ItemLabelAnchor.OUTSIDE7
6958	anchor == ItemLabelAnchor.OUTSIDE8
6959	anchor == ItemLabelAnchor.OUTSIDE9
6960	anchor == ItemLabelAnchor.OUTSIDE10
6961	anchor == ItemLabelAnchor.OUTSIDE11
6962	anchor == ItemLabelAnchor.OUTSIDE12
6963	obj == this
6964	obj instanceof BarRenderer
6965	super.equals(obj)
6966	this.base != that.base
6967	this.itemMargin != that.itemMargin
6968	this.drawBarOutline != that.drawBarOutline
6969	this.maximumBarWidth != that.maximumBarWidth
6970	this.minimumBarLength != that.minimumBarLength
6971	ObjectUtilities.equal(this.gradientPaintTransformer, that.gradientPaintTransformer)
6972	ObjectUtilities.equal(this.positiveItemLabelPositionFallback, that.positiveItemLabelPositionFallback)
6973	ObjectUtilities.equal(this.negativeItemLabelPositionFallback, that.negativeItemLabelPositionFallback)
6564	paint == null
6565	backgroundPaint != null
6566	backgroundImage != null
6567	outlinePaint != null
6567	outlineStroke != null
6568	orientation == PlotOrientation.HORIZONTAL
6569	orientation == PlotOrientation.VERTICAL
6570	range.contains(value)
6571	orientation == PlotOrientation.HORIZONTAL
6572	orientation == PlotOrientation.VERTICAL
6573	marker instanceof ValueMarker
6574	range.contains(value)
6575	orientation == PlotOrientation.HORIZONTAL
6576	orientation == PlotOrientation.VERTICAL
6577	label != null
6578	dataValue == null
6579	barL0L1 == null
6580	orientation == PlotOrientation.HORIZONTAL
6581	barLength > 0.0
6582	itemPaint instanceof Color
6583	state.getBarWidth() > BAR_OUTLINE_WIDTH_THRESHOLD
6583	isDrawBarOutline()
6584	bar3dRight != null
6585	bar3dTop != null
6586	generator != null
6586	isItemLabelVisible(row, column)
6587	entities != null
6588	obj == this
6589	obj instanceof BarRenderer3D
6590	this.xOffset != that.xOffset
6591	this.yOffset != that.yOffset
6592	PaintUtilities.equal(this.wallPaint, that.wallPaint)
4846	library == null
4847	l != null
4848	libraryClass == null
4849	library == null
5530	insets == null
5531	paint == null
5532	t > 0.0
5533	b > 0.0
5534	l > 0.0
5535	r > 0.0
5536	obj == this
5537	obj instanceof BlockBorder
5538	this.insets.equals(that.insets)
5539	PaintUtilities.equal(this.paint, that.paint)
5389	arrangement == null
5390	arrangement == null
5391	params instanceof EntityBlockParams
5392	ebp.getGenerateEntities()
5393	sec != null
5394	r instanceof EntityBlockResult
5395	sec != null
5396	obj == this
5397	obj instanceof BlockContainer
5398	super.equals(obj)
5399	this.arrangement.equals(that.arrangement)
5400	this.blocks.equals(that.blocks)
1470	obj instanceof BooleanList
5458	key == null
5459	edge == RectangleEdge.TOP
5460	edge == RectangleEdge.BOTTOM
5461	edge == RectangleEdge.LEFT
5462	edge == RectangleEdge.RIGHT
5463	w == LengthConstraintType.NONE
5464	h == LengthConstraintType.NONE
5465	h == LengthConstraintType.FIXED
5466	h == LengthConstraintType.RANGE
5467	w == LengthConstraintType.FIXED
5468	h == LengthConstraintType.NONE
5469	h == LengthConstraintType.FIXED
5470	h == LengthConstraintType.RANGE
5471	w == LengthConstraintType.RANGE
5472	h == LengthConstraintType.NONE
5473	h == LengthConstraintType.FIXED
5474	h == LengthConstraintType.RANGE
5475	this.topBlock != null
5476	this.bottomBlock != null
5477	this.leftBlock != null
5478	this.rightBlock != null
5479	this.centerBlock != null
5480	this.topBlock != null
5481	this.bottomBlock != null
5482	this.leftBlock != null
5483	this.rightBlock != null
5484	this.centerBlock != null
5485	constraint.getHeightRange().contains(size1.getHeight())
5486	this.topBlock != null
5487	this.bottomBlock != null
5488	this.leftBlock != null
5489	this.rightBlock != null
5490	this.centerBlock != null
5491	this.topBlock != null
5492	this.bottomBlock != null
5493	this.leftBlock != null
5494	this.rightBlock != null
5495	this.centerBlock != null
5496	this.topBlock != null
5497	this.bottomBlock != null
5498	this.leftBlock != null
5499	this.rightBlock != null
5500	this.centerBlock != null
5501	this.topBlock != null
5502	this.bottomBlock != null
5503	this.leftBlock != null
5504	this.rightBlock != null
5505	this.centerBlock != null
5506	this.topBlock != null
5507	this.bottomBlock != null
5508	this.leftBlock != null
5509	this.rightBlock != null
5510	this.centerBlock != null
5511	obj == this
5512	obj instanceof BorderArrangement
5513	ObjectUtilities.equal(this.topBlock, that.topBlock)
5514	ObjectUtilities.equal(this.bottomBlock, that.bottomBlock)
5515	ObjectUtilities.equal(this.leftBlock, that.leftBlock)
5516	ObjectUtilities.equal(this.rightBlock, that.rightBlock)
5517	ObjectUtilities.equal(this.centerBlock, that.centerBlock)
698	values == null
699	stripNullAndNaNItems
700	obj instanceof Number
701	Double.isNaN(v)
