id	oracle
301	partial.isSupported(DateTimeFieldType.monthOfYear())
302	partial.isSupported(DateTimeFieldType.year())
303	partial.getFieldType(i) == DateTimeFieldType.monthOfYear()
304	partial.getFieldType(j) == DateTimeFieldType.year()
299	partial.isSupported(DateTimeFieldType.year())
300	partial.getFieldType(i) == DateTimeFieldType.year()
159	dayOfYear > 365
160	isLeapYear(year)
161	minuendRem < subtrahendRem
341	isLeapYear(year)
342	isLeapYear(year)
343	subtrahendRem >= FEB_29
344	isLeapYear(subtrahendYear)
345	isLeapYear(minuendYear)
346	isLeapYear(minuendYear)
346	minuendRem >= FEB_29
347	minuendRem < subtrahendRem
348	dayOfYear > (31 + 28)
349	isLeapYear(thisYear)
350	isLeapYear(year)
351	isLeapYear(year)
195	months == 0
196	monthToUse >= 0
197	remMonthToUse == 0
198	monthToUse == 1
199	dayToUse > maxDay
200	i_months == months
201	monthToUse >= 0
202	remMonthToUse == 0
203	monthToUse == 1
204	yearToUse < iChronology.getMinYear()
204	yearToUse > iChronology.getMaxYear()
205	dayToUse > maxDay
206	valueToAdd == 0
207	DateTimeUtils.isContiguous(partial)
208	minuendInstant < subtrahendInstant
209	minuendDom == iChronology.getDaysInYearMonth(minuendYear, minuendMonth)
210	subtrahendDom > minuendDom
211	minuendRem < subtrahendRem
212	thisDom > maxDom
213	iChronology.isLeapYear(thisYear)
305	"1".equals(text) == false
305	iEraText.equals(text) == false
352	partial.isSupported(DateTimeFieldType.weekyear())
353	partial.getFieldType(i) == DateTimeFieldType.weekyear()
148	years == 0
149	minuendInstant < subtrahendInstant
150	iChronology.getWeeksInYear(minuendWeekyear) <= 52
150	subtrahendRem >= WEEK_53
151	minuendRem < subtrahendRem
152	thisWeekyear == year
153	setToWeek > maxOutWeeks
154	workWoyYear < year
155	workWoyYear > year
156	wow > 1
190	years == 0
191	years == 0
192	minuendInstant < subtrahendInstant
193	iChronology.isLeapYear(get(instant))
194	instant != yearStartMillis
173	zone == null
174	chrono == null
175	zone == null
176	zone == getZone()
177	zone != null
178	getParam() == null
540	zone instanceof CachedDateTimeZone
541	this == obj
542	obj instanceof CachedDateTimeZone
543	(int)((info.iPeriodStart >> 32)) != period
543	info == null
544	next > end
544	next == periodStart
715	chrono != null
716	object.getClass().getName().endsWith(".BuddhistCalendar")
717	object instanceof GregorianCalendar
718	cutover == Long.MIN_VALUE
719	cutover == Long.MAX_VALUE
761	INSTANCE == null
762	converter != null
763	converter == null
764	converter == null
765	sm != null
766	converter != null
767	converter == null
768	converter == null
769	sm != null
770	converter != null
771	converter == null
772	converter == null
773	sm != null
774	converter != null
775	converter == null
776	converter == null
777	sm != null
778	converter != null
779	converter == null
780	converter == null
781	sm != null
720	e.iType == type
721	++index >= length
722	entries[i] == null
723	++index >= newLength
724	converter.equals(existing)
725	removed != null
726	converter.getSupportedType() == existing.getSupportedType()
727	j != i
728	removed != null
729	removed != null
730	converter.equals(converters[i])
731	removed != null
732	index >= length
733	removed != null
734	i != index
735	supportedType == type
736	supportedType.isAssignableFrom(type)
736	type != null
736	supportedType == null
737	length == 0
737	type == null
738	length == 1
739	converters[j].getSupportedType().isAssignableFrom(supportedType)
739	j != i
740	length == 1
290	zone == null
291	chronos == null
292	chrono == null
293	zone == DateTimeZone.UTC
294	zone == null
295	zone == getZone()
296	relativeYear <= 0
297	isLeapYear(year)
298	getBase() == null
363	zone == null
364	chronology == null
365	newZone == originalZone
366	partial == null
367	fieldType == null
368	fieldType == null
369	amount == 0
370	durationToAdd == 0
370	scalar == 0
371	scalar == 0
371	durationToAdd == null
372	period == null
372	scalar == 0
373	years == 0
374	months == 0
375	weeks == 0
376	days == 0
377	years == 0
378	months == 0
379	weeks == 0
380	days == 0
381	type == null
382	field.isSupported() == false
1023	zone == null
1024	chronology == null
1025	getChronology() == ISOChronology.getInstance()
1026	getZone() == zone
1027	getChronology() == chronology
1028	newZone == originalZone
1029	partial == null
1030	fieldType == null
1031	fieldType == null
1032	amount == 0
1033	scalar == 0
1033	durationToAdd == 0
1034	scalar == 0
1034	durationToAdd == null
1035	period == null
1035	scalar == 0
1036	years == 0
1037	months == 0
1038	weeks == 0
1039	days == 0
1040	hours == 0
1041	minutes == 0
1042	seconds == 0
1043	millis == 0
1044	years == 0
1045	months == 0
1046	weeks == 0
1047	days == 0
1048	hours == 0
1049	minutes == 0
1050	seconds == 0
1051	millis == 0
1052	type == null
1053	field.isSupported() == false
528	upperLimit == null
528	lowerLimit == null
529	upperLimit == null
529	lowerLimit == DateTimeFieldType.dayOfYear()
530	upperLimit == DateTimeFieldType.dayOfYear()
530	lowerLimit == null
531	iLowerLimit != null
532	iUpperLimit != null
533	lhsMillis < rhsMillis
534	lhsMillis > rhsMillis
535	object instanceof DateTimeComparator
536	iLowerLimit == iUpperLimit
1222	locale == null
1223	tokenLen == 0
1224	tokenLen == 2
1225	i + 1 < length
1226	isNumericToken(parseToken(pattern, indexRef))
1227	i + 1 < length
1228	isNumericToken(parseToken(pattern, indexRef))
1229	tokenLen >= 3
1230	tokenLen >= 4
1231	tokenLen >= 4
1232	tokenLen >= 4
1233	tokenLen == 1
1234	tokenLen == 2
1235	sub.length() == 1
1236	c <= 'Z'
1236	c >= 'a'
1236	c >= 'A'
1236	c <= 'z'
1237	peek == c
1238	c == '\''
1239	i + 1 < length
1239	pattern.charAt(i + 1) == '\''
1240	c <= 'Z'
1240	inLiteral
1240	c >= 'A'
1240	c >= 'a'
1240	c <= 'z'
1241	tokenLen > 0
1242	tokenLen <= 2
1243	pattern.length() == 0
1243	pattern == null
1244	formatter == null
1245	style == null
1245	style.length() != 2
1246	dateStyle == NONE
1246	timeStyle == NONE
1247	f == null
1248	dateStyle == NONE
1249	timeStyle == NONE
1189	locale == getLocale()
1189	locale.equals(getLocale())
1189	locale != null
1190	iOffsetParsed == true
1191	iChrono == chrono
1192	iZone == zone
1193	iPivotYear != null
1193	iPivotYear.equals(pivotYear)
1193	iPivotYear == pivotYear
1194	partial == null
1195	partial == null
1196	(instant ^ adjustedInstant) < 0
1196	(instant ^ offset) >= 0
1197	(instant ^ offset) >= 0
1197	(instant ^ adjustedInstant) < 0
1198	printer == null
1199	instant == null
1200	iOffsetParsed
1200	bucket.getOffsetInteger() != null
1201	bucket.getZone() != null
1202	iZone != null
1203	newPos >= 0
1204	newPos >= text.length()
1205	newPos >= 0
1206	newPos >= text.length()
1207	bucket.getOffsetInteger() != null
1208	bucket.getZone() != null
1209	newPos >= 0
1210	newPos >= text.length()
1211	bucket.getOffsetInteger() != null
1211	iOffsetParsed
1212	bucket.getZone() != null
1213	iZone != null
1214	newPos >= 0
1215	newPos >= text.length()
1216	iOffsetParsed
1216	bucket.getOffsetInteger() != null
1217	bucket.getZone() != null
1218	iZone != null
1219	parser == null
1220	iChrono != null
1221	iZone != null
1437	isPrinter(f)
1438	isParser(f)
1439	printer != null
1439	parser != null
1440	isPrinter(f)
1441	isParser(f)
1442	formatter == null
1443	printer != null
1444	parsers == null
1445	length == 1
1446	parsers[0] == null
1447	(copyOfParsers[i] = parsers[i]) == null
1448	parser == null
1449	printer == null
1450	text == null
1451	fieldType == null
1452	maxDigits < minDigits
1453	minDigits < 0
1453	maxDigits <= 0
1454	minDigits <= 1
1455	fieldType == null
1456	numDigits <= 0
1457	fieldType == null
1458	maxDigits < minDigits
1459	maxDigits <= 0
1459	minDigits < 0
1460	minDigits <= 1
1461	fieldType == null
1462	numDigits <= 0
1463	fieldType == null
1464	fieldType == null
1465	fieldType == null
1466	maxDigits < minDigits
1467	maxDigits <= 0
1467	minDigits < 0
1468	f == null
1469	iElementPairs.size() == 2
1470	printer != null
1471	parser == null
1471	printer == parser
1472	f == null
1473	f instanceof DateTimePrinter
1474	f instanceof Composite
1475	f instanceof DateTimeParser
1476	f instanceof Composite
1477	str.startsWith(id)
1478	id.length() > best.length()
1478	best == null
1479	best != null
1480	printerList.size() <= 0
1481	parserList.size() <= 0
1482	elements == null
1483	locale == null
1484	elements == null
1485	locale == null
1486	elements == null
1487	locale == null
1488	elements == null
1489	locale == null
1490	elements == null
1491	element instanceof DateTimePrinter
1492	element instanceof Composite
1493	element instanceof DateTimeParser
1494	element instanceof Composite
1495	array != null
1496	parser != null
1497	len > est
1498	parser == null
1499	bestValidPos <= position
1500	parsePos >= position
1501	parsePos > bestValidPos
1502	(i + 1) >= length
1502	parsers[i + 1] == null
1502	parsePos >= text.length()
1503	parsePos < 0
1504	parsePos > bestInvalidPos
1505	isOptional
1505	bestValidPos > position
1505	bestValidPos == position
1506	bestValidState != null
1420	iSavedFieldsShared
1420	savedFieldsCount == savedFields.length
1421	iSavedState == null
1422	savedState instanceof SavedState
1423	((SavedState) savedState).restoreState(this)
1424	iSavedFieldsShared
1425	count > 0
1426	compareReverse(first, days) <= 0
1426	compareReverse(first, months) >= 0
1427	resetFields
1428	text != null
1429	iOffset != null
1430	iZone != null
1431	offset != iZone.getOffset(millis)
1432	text != null
1433	high > 10
1434	a.isSupported()
1434	a == null
1435	b.isSupported()
1435	b == null
1436	b == null
1436	b.isSupported()
1163	offsetMillis == 0
1164	millisProvider == null
1165	sm != null
1166	instant == null
1167	instant == null
1168	chrono == null
1169	start != null
1170	end != null
1171	chrono == null
1172	interval == null
1173	chrono == null
1174	interval == null
1175	chrono == null
1176	zone == null
1177	type == null
1178	duration == null
1179	partial == null
1180	i > 0
1181	loopField.getRangeDurationField().getType() != lastType
457	zone == null
458	zone == null
459	id != null
460	temp == null
461	temp == null
462	sm != null
463	zone == null
464	id == null
465	id.equals("UTC")
466	zone != null
467	id.startsWith("-")
467	id.startsWith("+")
468	offset == 0L
469	hoursOffset == 0
469	minutesOffset == 0
470	minutesOffset < 0
470	minutesOffset > 59
471	hoursInMinutes < 0
472	zone == null
473	id.equals("UTC")
474	convId != null
475	dtz == null
476	dtz != null
477	convId == null
478	convId.startsWith("GMT-")
478	convId.startsWith("GMT+")
479	offset == 0L
480	offset == 0
481	iFixedOffsetCache == null
482	ref != null
483	zone != null
484	sm != null
485	provider == null
486	ids == null
486	ids.size() == 0
487	ids.contains("UTC")
488	UTC.equals(provider.getZone("UTC"))
489	providerClass != null
490	provider == null
491	provider == null
492	sm != null
493	nameProvider == null
494	providerClass != null
495	nameProvider == null
496	map == null
497	offset >= 0
498	offset == 0
499	offset == 0
500	cOffsetFormatter == null
501	id == null
502	locale == null
503	nameKey == null
504	name != null
505	locale == null
506	nameKey == null
507	name != null
508	instant == null
509	offsetLocal != offsetAdjusted
510	(offsetLocal - offsetAdjusted) < 0
511	nextLocal != nextAdjusted
512	offsetLocal > 0
513	prev < instantAdjusted
514	instantAdjusted - prev <= diff
515	(instantUTC ^ offset) >= 0
515	(instantUTC ^ instantLocal) < 0
516	offsetLocalFromOriginal == offsetOriginal
517	offsetLocal != offset
518	offsetLocal < 0
518	strict
519	nextLocal == (instantLocal - offsetLocal)
520	nextAdjusted == (instantLocal - offset)
521	nextLocal != nextAdjusted
522	strict
523	(instantLocal ^ offset) < 0
523	(instantLocal ^ instantUTC) < 0
524	newZone == null
525	newZone == this
526	isFixed()
527	before == after
545	in instanceof DataInput
546	fixed.equals(DateTimeZone.UTC)
547	millis % (30 * 60000L) == 0
548	((units << (64 - 6)) >> (64 - 6)) == units
549	millis % 60000L == 0
550	((minutes << (64 - 30)) >> (64 - 30)) == minutes
551	millis % 1000L == 0
552	((seconds << (64 - 38)) >> (64 - 38)) == seconds
553	id.equals(nameKey)
553	wallOffset == 0
553	"UTC".equals(id)
553	standardOffset == 0
554	iRuleSets.size() > 0
555	fromYear <= toYear
556	iRuleSets.size() == 0
557	id == null
558	next == null
559	addTransition(transitions, next)
560	tailZone != null
561	i == ruleSetCount - 1
561	tailZone == null
562	transitions.size() == 0
563	tailZone != null
564	transitions.size() == 1
564	tailZone == null
565	zone.isCachable()
566	size == 0
567	tr.isTransitionFrom(last)
568	size >= 2
569	newLocal != lastLocal
570	out instanceof DataOutput
571	zone instanceof FixedDateTimeZone
572	zone instanceof CachedDateTimeZone
438	start instanceof LocalDate
438	end instanceof LocalDate
439	interval == null
440	periodStr == null
441	days == 0
442	days == null
443	days == null
444	divisor == 1
445	other == null
446	other == null
909	field == null
910	field.isSupported()
907	field == null
908	field.isSupported()
574	id == null
574	nameKey == null
574	locale == null
575	byIdCache == null
576	byNameKeyCache == null
577	id.equals(strings[0])
577	strings != null
577	strings.length == 5
578	id.equals(strings[0])
578	strings != null
578	strings.length == 5
579	setEn != null
579	setLoc != null
580	setEn[2].equals(setEn[4])
979	field == null
859	field == null
860	obj instanceof DelegatedDurationField
846	divisor < 2
847	unitField == null
848	value >= 0
849	value >= 0
447	days == 0
448	hours == 0
449	minutes == 0
450	seconds == 0
451	millis == 0
452	duration == getMillis()
453	scalar == 0
453	durationToAdd == 0
454	scalar == 0
454	durationToAdd == null
455	amount == null
456	amount == null
1135	value == Integer.MIN_VALUE
1136	value == Long.MIN_VALUE
139	zone == null
140	chronos == null
141	chrono == null
142	zone == DateTimeZone.UTC
143	zone == null
144	zone == getZone()
145	relativeYear <= 0
146	isLeapYear(year)
147	getBase() == null
869	value == Integer.MIN_VALUE
870	(val1 ^ val2) >= 0
870	(val1 ^ sum) < 0
871	(val1 ^ val2) >= 0
871	(val1 ^ sum) < 0
872	(val1 ^ diff) < 0
872	(val1 ^ val2) < 0
873	total < Integer.MIN_VALUE
873	total > Integer.MAX_VALUE
874	total / scalar != val1
875	val2 == 1
876	val2 == 0
877	total / val2 != val1
878	Integer.MIN_VALUE <= value
878	value <= Integer.MAX_VALUE
879	value < lowerBound
879	value > upperBound
880	value > upperBound
880	value < lowerBound
881	value > upperBound
881	value < lowerBound
882	minValue >= maxValue
883	value >= 0
884	remByRange == 0
885	object1 == object2
886	object1 == null
886	object2 == null
537	id.length() == 6
537	id.startsWith("+")
537	id.startsWith("-")
538	this == obj
539	obj instanceof FixedDateTimeZone
1384	value < 0
1385	value != Integer.MIN_VALUE
1386	value < 10
1387	value < 100
1388	value < 1000
1389	value < 10000
1390	intValue == value
1391	size <= 19
1392	value < 0
1393	value != Long.MIN_VALUE
1394	value < 0
1395	value != Integer.MIN_VALUE
1396	value < 10
1397	value < 100
1398	value < 1000
1399	value < 10000
1400	intValue == value
1401	size <= 19
1402	value < 0
1403	value != Long.MIN_VALUE
1404	value < 0
1405	value != Integer.MIN_VALUE
1406	value < 10
1407	value < 100
1408	intValue == value
1409	value < 0
1410	value != Integer.MIN_VALUE
1411	value < 10
1412	value < 100
1413	intValue == value
1414	value < 0
1415	value != Long.MIN_VALUE
1416	text.length() <= sampleLen + 3
1417	errorPos <= 0
1418	errorPos >= text.length()
307	gregorianCutover == null
308	chronos == null
309	cutoverInstant.equals(chrono.getGregorianCutover())
309	minDaysInFirstWeek == chrono.getMinimumDaysInFirstWeek()
310	zone == DateTimeZone.UTC
311	gregorianCutover == DEFAULT_CUTOVER.getMillis()
312	(base = getBase()) != null
313	zone == null
314	zone == getZone()
315	(base = getBase()) != null
316	instant < iCutoverMillis
317	instant >= iCutoverMillis
318	(base = getBase()) != null
319	instant < iCutoverMillis
320	instant >= iCutoverMillis
321	iCutoverMillis != DEFAULT_CUTOVER.getMillis()
322	withUTC().dayOfYear().remainder(iCutoverMillis) == 0
323	getMinimumDaysInFirstWeek() != 4
324	getBase() != null
325	julian.getMinimumDaysInFirstWeek() != gregorian.getMinimumDaysInFirstWeek()
326	gregorian.millisOfDay().get(iCutoverMillis) == 0
214	iChronology.getYear(instant) <= 0
215	oldEra != era
216	get(instant) == DateTimeConstants.CE
217	get(instant) == DateTimeConstants.BCE
162	locale == null
163	symbols.iLocale.get() == locale
163	symbols != null
164	symbols == null
165	symbol != null
166	s != null
167	len > max
168	"en".equals(locale.getLanguage())
169	era != null
170	month != null
171	day != null
172	halfday[i].equalsIgnoreCase(text)
157	year <= 0
158	iChronology.getYear(instant) <= 0
354	zone == null
355	chronos == null
356	chrono == null
357	zone == DateTimeZone.UTC
358	zone == null
359	zone == getZone()
360	getBase() == null
361	year < 0
362	isLeapYear(year)
1507	start instanceof LocalTime
1507	end instanceof LocalTime
1508	interval == null
1509	periodStr == null
1510	hours == 0
1511	hours == null
1512	hours == null
1513	divisor == 1
1514	other == null
1515	other == null
283	zone == null
284	chrono.getZone() == zone
284	chrono != null
285	chrono == null
286	zone == null
287	zone == getZone()
288	zone != null
289	getBase().getZone() == DateTimeZone.UTC
1280	fields.size() == 0
1280	fields == null
1281	workingFields.contains(DateTimeFieldType.monthOfYear())
1282	workingFields.contains(DateTimeFieldType.dayOfYear())
1283	workingFields.contains(DateTimeFieldType.weekOfWeekyear())
1284	workingFields.contains(DateTimeFieldType.dayOfMonth())
1285	workingFields.contains(DateTimeFieldType.dayOfWeek())
1286	workingFields.remove(DateTimeFieldType.year())
1287	workingFields.remove(DateTimeFieldType.weekyear())
1288	bld.canBuildFormatter() == false
1289	fields.remove(DateTimeFieldType.year())
1290	fields.remove(DateTimeFieldType.monthOfYear())
1291	fields.remove(DateTimeFieldType.dayOfMonth())
1292	fields.remove(DateTimeFieldType.dayOfMonth())
1293	fields.remove(DateTimeFieldType.monthOfYear())
1294	fields.remove(DateTimeFieldType.dayOfMonth())
1295	fields.remove(DateTimeFieldType.dayOfMonth())
1296	fields.remove(DateTimeFieldType.year())
1297	fields.remove(DateTimeFieldType.dayOfYear())
1298	fields.remove(DateTimeFieldType.dayOfYear())
1299	fields.remove(DateTimeFieldType.weekyear())
1300	fields.remove(DateTimeFieldType.weekOfWeekyear())
1301	fields.remove(DateTimeFieldType.dayOfWeek())
1302	fields.remove(DateTimeFieldType.dayOfWeek())
1303	fields.remove(DateTimeFieldType.weekOfWeekyear())
1304	fields.remove(DateTimeFieldType.dayOfWeek())
1305	fields.remove(DateTimeFieldType.dayOfWeek())
1306	milli
1306	minute
1306	hour
1306	second
1307	minute
1307	milli
1307	hour
1307	second
1308	strictISO
1308	reducedPrec
1309	datePresent
1310	second
1310	minute
1310	hour
1310	second
1310	hour
1310	milli
1311	strictISO
1311	datePresent
1312	minute
1312	hour
1312	second
1312	minute
1312	second
1312	milli
1313	strictISO
1314	hour
1315	milli
1315	second
1315	minute
1316	minute
1316	extended
1316	hour
1317	minute
1318	milli
1318	second
1319	second
1319	extended
1319	minute
1320	second
1321	milli
1322	milli
1323	strictISO
1324	extended
1325	dp == null
1326	ldp == null
1327	dpe == null
1328	tp == null
1329	ltp == null
1330	tpe == null
1331	dtp == null
1332	dotp == null
1333	ldotp == null
1334	t == null
1335	tx == null
1336	tt == null
1337	ttx == null
1338	dt == null
1339	dtx == null
1340	od == null
1341	odt == null
1342	odtx == null
1343	wdt == null
1344	wdtx == null
1345	bd == null
1346	bt == null
1347	btx == null
1348	btt == null
1349	bttx == null
1350	bdt == null
1351	bdtx == null
1352	bod == null
1353	bodt == null
1354	bodtx == null
1355	bwd == null
1356	bwdt == null
1357	bwdtx == null
1358	ym == null
1359	ymd == null
1360	ww == null
1361	wwd == null
1362	hm == null
1363	hms == null
1364	hmsl == null
1365	hmsf == null
1366	dh == null
1367	dhm == null
1368	dhms == null
1369	dhmsl == null
1370	dhmsf == null
1371	ye == null
1372	mye == null
1373	dme == null
1374	we == null
1375	wwe == null
1376	dwe == null
1377	dye == null
1378	lte == null
1379	hde == null
1380	mhe == null
1381	sme == null
1382	fse == null
1383	ze == null
1250	cStandard == null
1251	cAlternate == null
1252	cAlternateExtended == null
1253	cAlternateWithWeeks == null
1254	cAlternateExtendedWihWeeks == null
306	getWrappedField().get(instant) < 0
1054	lowerBound == null
1055	upperBound == null
1056	upperBound == null
1057	explain != null
1058	value == null
1059	value == null
1060	iMessage == null
1061	message != null
856	minuendInstant < subtrahendInstant
857	add(subtrahendInstant, difference) < minuendInstant
858	add(subtrahendInstant, difference) > minuendInstant
383	durationToAdd == 0
383	scalar == 0
384	durationToAdd == null
384	scalar == 0
792	overlaps(interval) == false
793	thisStart > otherEnd
794	otherStart > thisEnd
795	interval == null
796	getChronology() == chronology
797	startInstant == getStartMillis()
798	endInstant == getEndMillis()
799	durationMillis == toDurationMillis()
800	durationMillis == toDurationMillis()
801	period == null
802	period == null
228	zone == null
229	chronos == null
230	chrono == null
231	zone == DateTimeZone.UTC
232	zone == null
233	zone == getZone()
234	dayOfYear > 354
235	isLeapYear(year)
236	minuendRem < subtrahendRem
237	--month % 2 == 1
238	doy == 354
239	month == 12
239	isLeapYear(year)
240	month == 12
241	doyZeroBased == 354
242	year > MAX_YEAR
243	year < MIN_YEAR
244	getBase() == null
179	year <= 0
180	year == 0
181	zone == null
182	chronos == null
183	chrono == null
184	zone == DateTimeZone.UTC
185	zone == null
186	zone == getZone()
187	relativeYear <= 0
188	isLeapYear(year)
189	getBase() == null
262	base == null
263	iWithUTC == null
264	getZone() == DateTimeZone.UTC
265	zone == null
266	zone == DateTimeZone.UTC
267	zone == getZone()
268	this == obj
269	obj instanceof LenientChronology == false
904	field == null
905	field instanceof StrictDateTimeField
906	field.isLenient()
245	base == null
246	lowerLimit != null
246	upperLimit != null
247	lowerLimit.isBefore(upperLimit)
248	zone == null
249	zone == getZone()
250	zone == DateTimeZone.UTC
250	iWithUTC != null
251	lowerLimit != null
252	upperLimit != null
253	zone == DateTimeZone.UTC
254	field == null
254	field.isSupported()
255	converted.containsKey(field)
256	field.isSupported()
256	field == null
257	converted.containsKey(field)
258	(limit = iLowerLimit) != null
258	instant < limit.getMillis()
259	instant >= limit.getMillis()
259	(limit = iUpperLimit) != null
260	this == obj
261	obj instanceof LimitChronology == false
385	zone == null
386	chronology == null
387	calendar == null
388	date == null
389	DateTimeZone.UTC.equals(iChronology.getZone()) == false
390	fieldType == null
391	isSupported(fieldType) == false
392	type == null
393	durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis()
393	DATE_DURATION_TYPES.contains(durType)
394	type == null
395	DATE_DURATION_TYPES.contains(type)
395	field.getUnitMillis() >= getChronology().days().getUnitMillis()
396	this == partial
397	partial instanceof LocalDate
398	iChronology.equals(other.iChronology)
399	hash == 0
400	this == partial
401	partial instanceof LocalDate
402	iChronology.equals(other.iChronology)
403	time == null
404	getChronology() != time.getChronology()
405	getChronology() != time.getChronology()
405	time != null
406	time != null
407	check.isBefore(this)
408	check.equals(this)
409	earlier.getDate() == dom
410	partial == null
411	fieldType == null
412	isSupported(fieldType) == false
413	fieldType == null
414	isSupported(fieldType) == false
415	amount == 0
416	scalar == 0
416	period == null
417	isSupported(type)
418	years == 0
419	months == 0
420	weeks == 0
421	days == 0
422	years == 0
423	months == 0
424	weeks == 0
425	days == 0
426	fieldType == null
427	isSupported(fieldType) == false
428	pattern == null
429	pattern == null
803	zone == null
804	chronology == null
805	calendar == null
806	date == null
807	DateTimeZone.UTC.equals(iChronology.getZone()) == false
808	type == null
809	type == null
810	type == null
811	this == partial
812	partial instanceof LocalDateTime
813	iChronology.equals(other.iChronology)
814	this == partial
815	partial instanceof LocalDateTime
816	iChronology.equals(other.iChronology)
817	check.isBefore(this)
818	check.equals(this)
819	check.equals(this)
