id	oracle
1436	array2.length > 0
1436	array2 != null
1436	array1 != null
1436	array1.length > 0
1436	array2 == null
1436	array1 == null
1436	array1.length != array2.length
1436	array1 != null
1437	array1.length != array2.length
1437	array2 != null
1437	array1 != null
1437	array1 == null
1437	array2.length > 0
1437	array1.length > 0
1437	array2 != null
1437	array1 != null
1437	array2 == null
1438	array1 != null
1438	array2 == null
1438	array2 != null
1438	array2.length > 0
1438	array1 == null
1438	array1.length > 0
1438	array1.length != array2.length
1438	array1 != null
1438	array2 != null
1439	array == null
1440	array2 == null
1440	array1 == null
1441	array == null
1442	array == null
1443	array == null
1444	array == null
1445	array == null
1446	array == null
1447	array == null
1448	array == null
1449	array == null
1450	array == null
1451	startIndex < 0
1452	objectToFind == null
1453	array[i] == null
1454	array.getClass().getComponentType().isInstance(objectToFind)
1455	objectToFind.equals(array[i])
1456	array == null
1457	startIndex < 0
1458	startIndex >= array.length
1459	objectToFind == null
1460	array[i] == null
1461	array.getClass().getComponentType().isInstance(objectToFind)
1462	objectToFind.equals(array[i])
1463	array == null
1464	startIndex < 0
1465	valueToFind == array[i]
1466	array == null
1467	startIndex < 0
1468	startIndex >= array.length
1469	valueToFind == array[i]
1470	array == null
1471	startIndex < 0
1472	valueToFind == array[i]
1473	array == null
1474	startIndex < 0
1475	startIndex >= array.length
1476	valueToFind == array[i]
1477	array == null
1478	startIndex < 0
1479	valueToFind == array[i]
1480	array == null
1481	startIndex < 0
1482	startIndex >= array.length
1483	valueToFind == array[i]
1484	array == null
1485	startIndex < 0
1486	valueToFind == array[i]
1487	array == null
1488	startIndex < 0
1489	startIndex >= array.length
1490	valueToFind == array[i]
1491	array == null
1492	startIndex < 0
1493	valueToFind == array[i]
1494	array == null
1495	startIndex < 0
1496	startIndex >= array.length
1497	valueToFind == array[i]
1498	ArrayUtils.isEmpty(array)
1499	startIndex < 0
1500	valueToFind == array[i]
1501	ArrayUtils.isEmpty(array)
1502	startIndex < 0
1503	array[i] <= max
1503	array[i] >= min
1504	ArrayUtils.isEmpty(array)
1505	startIndex < 0
1506	startIndex >= array.length
1507	valueToFind == array[i]
1508	ArrayUtils.isEmpty(array)
1509	startIndex < 0
1510	startIndex >= array.length
1511	array[i] <= max
1511	array[i] >= min
1512	ArrayUtils.isEmpty(array)
1513	startIndex < 0
1514	valueToFind == array[i]
1515	ArrayUtils.isEmpty(array)
1516	startIndex < 0
1517	startIndex >= array.length
1518	valueToFind == array[i]
1519	ArrayUtils.isEmpty(array)
1520	startIndex < 0
1521	valueToFind == array[i]
1522	ArrayUtils.isEmpty(array)
1523	startIndex < 0
1524	startIndex >= array.length
1525	valueToFind == array[i]
1526	array == null
1527	array.length == 0
1528	array == null
1529	array.length == 0
1530	array == null
1531	array.length == 0
1532	array == null
1533	array.length == 0
1534	array == null
1535	array.length == 0
1536	array == null
1537	array.length == 0
1538	array == null
1539	array.length == 0
1540	array == null
1541	array.length == 0
1542	array == null
1543	array.length == 0
1544	array == null
1545	array.length == 0
1546	array == null
1547	array.length == 0
1548	array == null
1549	array.length == 0
1550	array == null
1551	array.length == 0
1552	array == null
1553	array.length == 0
1554	array == null
1555	array.length == 0
1556	array == null
1557	array.length == 0
1558	array == null
1559	array.length == 0
1560	array == null
1561	array.length == 0
1562	array == null
1563	array.length == 0
1564	array == null
1565	array.length == 0
1566	array == null
1567	array.length == 0
1568	array == null
1569	array.length == 0
1570	array == null
1571	array.length == 0
1572	array == null
1573	array.length == 0
1574	array == null
1574	array.length == 0
1575	array == null
1575	array.length == 0
1576	array == null
1576	array.length == 0
1577	array == null
1577	array.length == 0
1578	array == null
1578	array.length == 0
1579	array.length == 0
1579	array == null
1580	array.length == 0
1580	array == null
1581	array.length == 0
1581	array == null
1582	array.length == 0
1582	array == null
1583	array1 == null
1584	array2 == null
1585	type1.isAssignableFrom(type2)
1586	array1 == null
1587	array2 == null
1588	array1 == null
1589	array2 == null
1590	array1 == null
1591	array2 == null
1592	array1 == null
1593	array2 == null
1594	array1 == null
1595	array2 == null
1596	array1 == null
1597	array2 == null
1598	array1 == null
1599	array2 == null
1600	array1 == null
1601	array2 == null
1602	array != null
1603	element != null
1604	array != null
1605	array != null
1606	element != null
1607	array == null
1608	index != 0
1609	index > length
1609	index < 0
1610	index < length
1611	index == INDEX_NOT_FOUND
1612	index == INDEX_NOT_FOUND
1613	index == INDEX_NOT_FOUND
1614	index == INDEX_NOT_FOUND
1615	index == INDEX_NOT_FOUND
1616	index == INDEX_NOT_FOUND
1617	index == INDEX_NOT_FOUND
1618	index == INDEX_NOT_FOUND
1619	index == INDEX_NOT_FOUND
1620	index < 0
1620	index >= length
1621	index < length - 1
853	isStarted()
854	isStarted()
855	executor == null
856	future == null
721	bit_pattern != 0
1317	bool == null
1318	bool == null
1319	bool == null
1320	bool == null
1321	bool == null
1322	value == null
1323	value == trueValue
1324	value == falseValue
1325	value == null
1326	trueValue == null
1327	falseValue == null
1328	value.equals(trueValue)
1329	value.equals(falseValue)
1330	value == trueValue
1331	value == falseValue
1332	value == nullValue
1333	value == null
1334	trueValue == null
1335	falseValue == null
1336	nullValue == null
1337	value.equals(trueValue)
1338	value.equals(falseValue)
1339	value.equals(nullValue)
1340	bool == null
1341	bool == null
1342	bool == null
1343	"true".equalsIgnoreCase(str)
1344	"false".equalsIgnoreCase(str)
1345	"on".equalsIgnoreCase(str)
1346	"off".equalsIgnoreCase(str)
1347	"yes".equalsIgnoreCase(str)
1348	"no".equalsIgnoreCase(str)
1349	str == null
1350	trueString == null
1351	falseString == null
1352	nullString == null
1353	str.equals(trueString)
1354	str.equals(falseString)
1355	str.equals(nullString)
1356	str == "true"
1357	str == null
1358	ch == 'y'
1359	ch == 'Y'
1360	ch == 't'
1361	ch == 'T'
1362	str == null
1363	trueString == null
1364	falseString == null
1365	str.equals(trueString)
1366	str.equals(falseString)
1367	bool == null
1368	array == null
1369	array.length == 0
1370	element
1371	trueCount < 1
1372	array == null
1373	array.length == 0
852	call == null
836	name == null
722	start > end
723	range == null
724	negated
725	range.negated
726	range.negated
727	obj == this
728	obj instanceof CharRange == false
729	iToString == null
730	isNegated()
731	start != end
1039	input == null
1040	out == null
1041	input == null
1042	consumed == 0
1043	i < sz - 2
0	set != null
1	setStrs == null
2	str == null
3	str.charAt(pos) == '^'
3	str.charAt(pos + 2) == '-'
3	remainder >= 4
4	remainder >= 3
4	str.charAt(pos + 1) == '-'
5	remainder >= 2
5	str.charAt(pos) == '^'
6	range.contains(ch)
7	obj == this
8	obj instanceof CharSet == false
1622	StringUtils.isEmpty(str)
1622	StringUtils.isEmpty(set)
1623	StringUtils.isEmpty(str)
1623	ArrayUtils.isEmpty(set)
1624	chars.contains(ch)
1625	i != 0
1625	ch == lastChar
1626	StringUtils.isEmpty(set)
1626	StringUtils.isEmpty(str)
1627	StringUtils.isEmpty(str)
1627	ArrayUtils.isEmpty(set)
1628	chars.contains(chrs[i])
1629	str == null
1630	str.length() == 0
1630	StringUtils.isEmpty(set)
1631	str == null
1632	str.length() == 0
1632	ArrayUtils.isEmpty(set)
1633	StringUtils.isEmpty(set)
1633	StringUtils.isEmpty(str)
1634	StringUtils.isEmpty(str)
1634	ArrayUtils.isEmpty(set)
1635	chars.contains(chrs[i]) == expect
1666	ch < CHAR_ARRAY.length
1667	StringUtils.isEmpty(str)
1668	ch == null
1669	ch == null
1670	StringUtils.isEmpty(str)
1671	StringUtils.isEmpty(str)
1672	isAsciiNumeric(ch) == false
1673	isAsciiNumeric(ch) == false
1674	ch == null
1675	ch == null
1676	ch < 128
1677	ch == null
1678	ch < 0x10
1679	ch < 0x100
1680	ch < 0x1000
1681	ch == null
657	object == null
658	cls == null
659	className == null
660	className.length() == 0
661	className.startsWith("[")
662	className.charAt(0) == 'L'
662	className.charAt(className.length() - 1) == ';'
663	reverseAbbreviationMap.containsKey(className)
664	innerIdx != -1
665	object == null
666	cls == null
667	className == null
667	className.length() == 0
668	className.charAt(0) == 'L'
668	className.charAt(className.length() - 1) == ';'
669	i == -1
670	cls == null
671	cls == null
672	interfacesFound.add(i)
673	classNames == null
674	classes == null
675	cls == null
676	ArrayUtils.isSameLength(classArray, toClassArray) == false
677	classArray == null
678	toClassArray == null
679	isAssignable(classArray[i], toClassArray[i], autoboxing) == false
680	toClass == null
681	cls == null
682	autoboxing
683	toClass.isPrimitive()
683	cls.isPrimitive()
684	cls == null
685	toClass.isPrimitive()
685	cls.isPrimitive()
686	cls == null
687	cls.equals(toClass)
688	cls.isPrimitive()
689	toClass.isPrimitive() == false
690	Integer.TYPE.equals(cls)
691	Long.TYPE.equals(cls)
692	Boolean.TYPE.equals(cls)
693	Double.TYPE.equals(cls)
694	Float.TYPE.equals(cls)
695	Character.TYPE.equals(cls)
696	Short.TYPE.equals(cls)
697	Byte.TYPE.equals(cls)
698	cls.isPrimitive()
698	cls != null
699	classes == null
700	classes.length == 0
701	classes == null
702	classes.length == 0
703	cls == null
704	abbreviationMap.containsKey(className)
705	Modifier.isPublic(declaredMethod.getDeclaringClass().getModifiers())
706	Modifier.isPublic(candidateClass.getModifiers())
707	Modifier.isPublic(candidateMethod.getDeclaringClass().getModifiers())
708	className == null
709	className.endsWith("[]")
710	abbreviation != null
711	array == null
712	array.length == 0
713	object == null
714	cls == null
715	object == null
716	cls == null
717	className == null
718	dim < 1
719	className.startsWith("L")
720	className.length() > 0
1045	consumed
237	lhs == rhs
238	lhs == null
238	rhs == null
239	lhsClazz.isInstance(rhs)
240	Modifier.isStatic(f.getModifiers())
240	Modifier.isTransient(f.getModifiers())
240	useTransients
240	f.getName().indexOf('$') == -1
240	ArrayUtils.contains(excludeFields, f.getName())
241	comparison != 0
242	comparison != 0
243	lhs == rhs
244	lhs == null
245	rhs == null
246	lhs.getClass().isArray()
247	lhs instanceof long[]
248	lhs instanceof int[]
249	lhs instanceof short[]
250	lhs instanceof char[]
251	lhs instanceof byte[]
252	lhs instanceof double[]
253	lhs instanceof float[]
254	lhs instanceof boolean[]
255	comparator == null
256	comparison != 0
257	comparison != 0
258	comparison != 0
259	comparison != 0
260	comparison != 0
261	comparison != 0
262	comparison != 0
263	comparison != 0
264	lhs == rhs
265	lhs == false
266	comparison != 0
267	lhs == rhs
268	lhs == null
269	rhs == null
270	lhs.length != rhs.length
271	comparison != 0
272	lhs == rhs
273	lhs == null
274	rhs == null
275	lhs.length != rhs.length
276	comparison != 0
277	lhs == rhs
278	lhs == null
279	rhs == null
280	lhs.length != rhs.length
281	comparison != 0
282	lhs == rhs
283	lhs == null
284	rhs == null
285	lhs.length != rhs.length
286	comparison != 0
287	lhs == rhs
288	lhs == null
289	rhs == null
290	lhs.length != rhs.length
291	comparison != 0
292	lhs == rhs
293	lhs == null
294	rhs == null
295	lhs.length != rhs.length
296	comparison != 0
297	lhs == rhs
298	lhs == null
299	rhs == null
300	lhs.length != rhs.length
301	comparison != 0
302	lhs == rhs
303	lhs == null
304	rhs == null
305	lhs.length != rhs.length
306	comparison != 0
307	lhs == rhs
308	lhs == null
309	rhs == null
310	lhs.length != rhs.length
845	ex == null
845	ex.getCause() == null
846	cex != null
847	ex instanceof RuntimeException
847	ex != null
847	ex instanceof Error
848	ex.getCause() instanceof RuntimeException
849	ex.getCause() instanceof Error
747	null == args
748	parameterTypes == null
749	args == null
750	null == ctor
751	null == args
752	args == null
753	parameterTypes == null
754	null == ctor
755	ClassUtils.isAssignable(parameterTypes, ctors[i] .getParameterTypes(), true)
756	ctor != null
757	MemberUtils.compareParameterTypes(ctor .getParameterTypes(), result .getParameterTypes(), parameterTypes) < 0
757	result == null
1660	context == null
1665	context == null
899	date2 == null
899	date1 == null
900	cal2 == null
900	cal1 == null
901	date2 == null
901	date1 == null
902	cal1 == null
902	cal2 == null
903	cal1 == null
903	cal2 == null
904	parsePatterns == null
904	str == null
905	parsePatterns[i].endsWith("ZZ")
906	i == 0
907	parsePatterns[i].endsWith("ZZ")
908	pos.getIndex() == str2.length()
908	date != null
909	date == null
910	date == null
911	date == null
912	date == null
913	date == null
914	date instanceof Date
915	date instanceof Calendar
916	date == null
917	date == null
918	date == null
919	date instanceof Date
920	date instanceof Calendar
921	date == null
922	date == null
923	date == null
924	date instanceof Date
925	date instanceof Calendar
926	val.get(Calendar.YEAR) > 280000000
927	field == Calendar.MILLISECOND
928	MODIFY_TRUNCATE == modType
928	millisecs < 500
929	field == Calendar.SECOND
930	MODIFY_TRUNCATE == modType
930	done
930	seconds < 30
931	field == Calendar.MINUTE
932	minutes < 30
932	done
932	MODIFY_TRUNCATE == modType
933	date.getTime() != time
934	fields[i][j] == field
935	roundUp
935	modType == MODIFY_ROUND
935	modType == MODIFY_CEILING
936	field == DateUtils.SEMI_MONTH
937	val.get(Calendar.DATE) == 1
938	field == Calendar.AM_PM
939	val.get(Calendar.HOUR_OF_DAY) == 0
940	fields[i][0] == Calendar.DATE
941	offset >= 15
942	fields[i][0] == Calendar.HOUR_OF_DAY
943	offset >= 12
944	offsetSet
945	offset != 0
946	focus == null
947	focus == null
948	rangeStyle == RANGE_MONTH_MONDAY
949	startCutoff < Calendar.SUNDAY
950	startCutoff > Calendar.SATURDAY
951	endCutoff < Calendar.SUNDAY
952	endCutoff > Calendar.SATURDAY
953	focus == null
954	focus instanceof Date
955	focus instanceof Calendar
956	date == null
957	calendar == null
1661	baseMessage != null
1662	contextValueMap.size() > 0
1663	buffer.length() > 0l
1664	value == null
861	Token.containsTokenWithValue(tokens, d)
862	Token.containsTokenWithValue(tokens, H)
863	Token.containsTokenWithValue(tokens, m)
864	Token.containsTokenWithValue(tokens, s)
865	Token.containsTokenWithValue(tokens, S)
866	suppressLeadingZeroElements
867	tmp.length() != duration.length()
868	tmp.length() != duration.length()
869	tmp.length() != duration.length()
870	duration.length() != 0
871	suppressTrailingZeroElements
872	tmp.length() != duration.length()
873	tmp.length() != duration.length()
874	tmp.length() != duration.length()
875	Token.containsTokenWithValue(tokens, M)
876	years != 0
876	Token.containsTokenWithValue(tokens, y)
877	Token.containsTokenWithValue(tokens, y)
878	months < 0
879	start instanceof GregorianCalendar
880	start.get(Calendar.DAY_OF_MONTH) == 29
880	start.get(Calendar.MONTH) == Calendar.FEBRUARY
881	Token.containsTokenWithValue(tokens, d)
882	Token.containsTokenWithValue(tokens, H)
883	Token.containsTokenWithValue(tokens, m)
884	Token.containsTokenWithValue(tokens, s)
885	value instanceof StringBuffer
886	value == y
887	value == M
888	value == d
889	value == H
890	value == m
891	value == s
892	value == S
893	lastOutputSeconds
894	ch != '\''
894	inLiteral
895	inLiteral
896	buffer == null
897	value != null
898	previous != null
898	previous.getValue() == value
44	lhs == rhs
45	rhs == null
45	lhs == null
46	lhsClass.isInstance(rhs)
47	rhsClass.isInstance(lhs)
48	rhsClass.isInstance(lhs)
49	lhsClass.isInstance(rhs)
50	Modifier.isTransient(f.getModifiers())
50	Modifier.isStatic(f.getModifiers())
50	useTransients
50	ArrayUtils.contains(excludeFields, f.getName())
50	f.getName().indexOf('$') == -1
51	isEquals == false
52	isEquals == false
53	lhs == rhs
54	lhs == null
54	rhs == null
55	lhsClass.isArray()
56	lhs.getClass() != rhs.getClass()
57	lhs instanceof long[]
58	lhs instanceof int[]
59	lhs instanceof short[]
60	lhs instanceof char[]
61	lhs instanceof byte[]
62	lhs instanceof double[]
63	lhs instanceof float[]
64	lhs instanceof boolean[]
65	isEquals == false
66	isEquals == false
67	isEquals == false
68	isEquals == false
69	isEquals == false
70	isEquals == false
71	isEquals == false
72	isEquals == false
73	isEquals == false
74	lhs == rhs
75	rhs == null
75	lhs == null
76	lhs.length != rhs.length
77	isEquals == false
78	lhs == rhs
79	lhs == null
79	rhs == null
80	lhs.length != rhs.length
81	isEquals == false
82	lhs == rhs
83	lhs == null
83	rhs == null
84	lhs.length != rhs.length
85	isEquals == false
86	lhs == rhs
87	rhs == null
87	lhs == null
88	lhs.length != rhs.length
89	isEquals == false
90	lhs == rhs
91	lhs == null
91	rhs == null
92	lhs.length != rhs.length
93	isEquals == false
94	lhs == rhs
95	rhs == null
95	lhs == null
96	lhs.length != rhs.length
97	isEquals == false
98	lhs == rhs
99	rhs == null
99	lhs == null
100	lhs.length != rhs.length
101	isEquals == false
102	lhs == rhs
103	lhs == null
103	rhs == null
104	lhs.length != rhs.length
105	isEquals == false
106	lhs == rhs
107	rhs == null
107	lhs == null
108	lhs.length != rhs.length
1636	throwable == null
1637	methodNames == null
1638	methodName != null
1639	cause != null
1640	Throwable.class.isAssignableFrom(method.getReturnType())
1640	method != null
1641	throwable == null
1641	type == null
1642	fromIndex < 0
1643	fromIndex >= throwables.length
1644	subclass
1645	type.isAssignableFrom(throwables[i].getClass())
1646	type.equals(throwables[i].getClass())
1647	throwable == null
1648	stream == null
1649	throwable == null
1650	writer == null
1651	throwable == null
1652	i != 0
1653	i == count - 1
1654	causeFrames == null
1654	wrapperFrames == null
1655	causeFrame.equals(wrapperFrame)
1656	throwable == null
1657	at != -1
1657	token.substring(0, at).trim().length() == 0
1658	traceStarted
1659	th == null
1291	registry == null
1292	c[pos.getIndex()] == START_FMT
1293	format == null
1294	c[pos.getIndex()] != END_FE
1295	containsElements(foundFormats)
1296	f != null
1297	registry != null
1298	i > 0
1299	factory != null
1300	Character.isWhitespace(c)
1301	c != END_FE
1301	c != START_FMT
1302	c == END_FE
1302	c == START_FMT
1302	result.length() > 0
1303	error
1304	depth == 0
1305	containsElements(customPatterns)
1306	depth == 1
1307	customPattern != null
1308	c[start] == QUOTE
1308	escapingOn
1309	escapingOn
1309	pattern.substring(i).startsWith(ESCAPED_QUOTE)
1310	coll == null
1310	coll.size() == 0
1311	iter.next() != null
958	format == null
959	timeZone != null
960	locale == null
961	format == null
962	timeZone != null
963	locale != null
964	format == null
965	locale == null
966	timeZone != null
967	locale == null
968	format == null
969	value == null
970	cDefaultPattern == null
971	pattern == null
972	timeZone == null
973	locale == null
974	tokenLen == 0
975	tokenLen >= 4
976	tokenLen >= 4
977	tokenLen == 3
978	tokenLen == 2
979	tokenLen >= 4
980	tokenLen == 1
981	sub.length() == 1
982	c <= 'Z'
982	c >= 'a'
982	c >= 'A'
982	c <= 'z'
983	peek == c
984	c == '\''
985	i + 1 < length
985	pattern.charAt(i + 1) == '\''
986	c <= 'Z'
986	c >= 'A'
986	inLiteral
986	c >= 'a'
986	c <= 'z'
987	obj instanceof Date
988	obj instanceof Calendar
989	obj instanceof Long
990	mTimeZoneForced
991	obj instanceof FastDateFormat == false
992	mPattern == other.mPattern
992	mLocale == other.mLocale
992	mLocaleForced == other.mLocaleForced
992	mTimeZone == other.mTimeZone
992	mLocale.equals(other.mLocale)
992	mTimeZoneForced == other.mTimeZoneForced
992	mTimeZone.equals(other.mTimeZone)
992	mPattern.equals(other.mPattern)
758	cls == null
759	fieldName == null
760	Modifier.isPublic(field.getModifiers())
761	forceAccess
762	match != null
763	cls == null
764	fieldName == null
765	MemberUtils.isAccessible(field)
766	forceAccess
767	field == null
768	Modifier.isStatic(field.getModifiers())
769	field == null
770	field == null
771	field == null
772	field.isAccessible()
772	forceAccess
773	target == null
774	field == null
775	target == null
776	field == null
777	field == null
778	Modifier.isStatic(field.getModifiers())
779	field == null
780	field == null
781	field == null
782	field.isAccessible()
782	forceAccess
783	target == null
784	field == null
785	target == null
786	field == null
1808	denominator == 0
1809	denominator < 0
1810	denominator==Integer.MIN_VALUE
1810	numerator==Integer.MIN_VALUE
1811	denominator == 0
1812	denominator < 0
1813	numerator < 0
1814	whole < 0
1815	numeratorValue > Integer.MAX_VALUE
1815	numeratorValue < Integer.MIN_VALUE
1816	denominator == 0
1817	numerator==0
1818	(numerator&1)==0
1818	denominator==Integer.MIN_VALUE
1819	denominator < 0
1820	numerator==Integer.MIN_VALUE
1820	denominator==Integer.MIN_VALUE
1821	value > Integer.MAX_VALUE
1821	Double.isNaN(value)
1822	i == 25
1823	str == null
1824	pos >= 0
1825	pos > 0
1826	pos < 0
1827	pos < 0
1828	numerator == 0
1829	gcd == 1
1830	numerator == 0
1831	numerator==Integer.MIN_VALUE
1832	numerator<0
1833	numerator==Integer.MIN_VALUE
1834	numerator >= 0
1835	power == 1
1836	power == 0
1837	power < 0
1838	power==Integer.MIN_VALUE
1839	(power % 2) == 0
1840	Math.abs(u) <= 1
1840	Math.abs(v) <= 1
1841	u>0
1842	v>0
1843	k==31
1844	t>0
1845	m > Integer.MAX_VALUE
1845	m < Integer.MIN_VALUE
1846	m > Integer.MAX_VALUE
1847	s < Integer.MIN_VALUE
1847	s > Integer.MAX_VALUE
1848	s > Integer.MAX_VALUE
1848	s < Integer.MIN_VALUE
1849	fraction == null
1850	numerator == 0
1851	fraction.numerator == 0
1852	d1==1
1853	w.bitLength() > 31
1854	fraction == null
1855	fraction.numerator == 0
1855	numerator == 0
1856	fraction == null
1857	fraction.numerator == 0
1858	obj == this
1859	obj instanceof Fraction == false
1860	hashCode == 0
1861	this==other
1862	numerator == other.numerator
1862	denominator == other.denominator
1863	first == second
1864	first < second
1865	toString == null
1866	toProperString == null
1867	numerator == 0
1868	numerator == denominator
1869	numerator == -1 * denominator
1870	(numerator>0?-numerator:numerator) < -denominator
1871	properNumerator == 0
197	isRegistered(object)
198	Modifier.isTransient(field.getModifiers())
198	Modifier.isStatic(field.getModifiers())
198	ArrayUtils.contains(excludeFields, field.getName())
198	field.getName().indexOf('$') == -1
198	useTransients
199	object == null
200	initialNonZeroOddNumber == 0
201	initialNonZeroOddNumber % 2 == 0
202	multiplierNonZeroOddNumber == 0
203	multiplierNonZeroOddNumber % 2 == 0
204	array == null
205	array == null
206	array == null
207	array == null
208	array == null
209	array == null
210	array == null
211	object == null
212	object.getClass().isArray()
213	object instanceof long[]
214	object instanceof int[]
215	object instanceof short[]
216	object instanceof char[]
217	object instanceof byte[]
218	object instanceof double[]
219	object instanceof float[]
220	object instanceof boolean[]
221	array == null
222	array == null
235	other instanceof IDKey
236	id != idKey.id
1792	array == null
1793	array.length == 0
1794	array == null
1795	array.length == 0
1796	Double.isNaN(a)
1797	Double.isNaN(b)
1798	Float.isNaN(a)
1799	Float.isNaN(b)
1800	array== null
1801	array.length == 0
1802	array == null
1803	array.length == 0
1804	Double.isNaN(a)
1805	Double.isNaN(b)
1806	Float.isNaN(a)
1807	Float.isNaN(b)
850	result == null
851	result == null
634	str == null
635	len != 5
635	len != 2
635	len < 7
636	ch0 < 'a'
636	ch1 > 'z'
636	ch1 < 'a'
636	ch0 > 'z'
637	len == 2
638	str.charAt(2) != '_'
639	ch3 == '_'
640	ch4 > 'Z'
640	ch3 > 'Z'
640	ch3 < 'A'
640	ch4 < 'A'
641	len == 5
642	str.charAt(5) != '_'
643	locale != null
644	locale.getVariant().length() > 0
645	locale.getCountry().length() > 0
646	list.contains(defaultLocale) == false
647	cAvailableLocaleList == null
648	cAvailableLocaleList == null
649	cAvailableLocaleSet == null
650	cAvailableLocaleSet == null
651	langs == null
652	countryCode != null
653	countryCode.equals(locale.getCountry())
653	locale.getVariant().length() == 0
654	countries == null
655	languageCode != null
656	languageCode.equals(locale.getLanguage())
656	locale.getCountry().length() != 0
656	locale.getVariant().length() == 0
1025	sz < _shortest
1026	sz > _longest
1027	index + longest > input.length()
1028	result != null
787	o.isAccessible()
787	o == null
788	isPackageAccess(m.getDeclaringClass().getModifiers())
788	Modifier.isPublic(m.getModifiers())
789	IS_SYNTHETIC != null
790	destClass.isPrimitive()
791	ClassUtils.isAssignable(srcClass, destClass)
791	destClass.isInterface()
792	destClass == null
793	cls.isPrimitive()
794	cls == ORDERED_PRIMITIVE_TYPES[i]
795	i < ORDERED_PRIMITIVE_TYPES.length - 1
796	args == null
797	parameterTypes == null
798	args == null
799	method == null
800	args == null
801	args == null
802	parameterTypes == null
803	method == null
804	args == null
805	parameterTypes == null
806	method == null
807	args == null
808	parameterTypes == null
809	args == null
810	method == null
811	args == null
812	MemberUtils.isAccessible(method)
813	Modifier.isPublic(cls.getModifiers())
814	method == null
815	Modifier.isPublic(parentClass.getModifiers())
816	Modifier.isPublic(interfaces[i].getModifiers())
817	method != null
818	method != null
819	methods[i].getName().equals(methodName)
820	ClassUtils.isAssignable(parameterTypes, methods[i] .getParameterTypes(), true)
821	accessibleMethod != null
822	bestMatch == null
822	MemberUtils.compareParameterTypes( accessibleMethod.getParameterTypes(), bestMatch.getParameterTypes(), parameterTypes) < 0
823	bestMatch != null
857	name == null
858	init == null
859	isStarted()
860	bi.getExternalExecutor() == null
1377	obj instanceof MutableBoolean
1375	obj instanceof MutableByte
1374	obj instanceof MutableInt
1379	obj instanceof MutableLong
1376	obj == null
1378	obj instanceof MutableShort
1682	str == null
1683	str == null
1684	str == null
1685	str == null
1686	str == null
1687	str == null
1688	str == null
1689	StringUtils.isBlank(str)
1690	str.startsWith("--")
1691	str.startsWith("-0x")
1691	str.startsWith("0x")
1692	decPos > -1
1693	expPos > -1
1694	expPos < decPos
1695	expPos > -1
1696	Character.isDigit(lastChar)
1696	lastChar != '.'
1697	expPos > -1
1697	expPos < str.length() - 1
1698	dec == null
1698	isDigits(numeric)
1698	isDigits(numeric.substring(1))
1698	exp == null
1698	numeric.charAt(0) == '-'
1699	f.floatValue() == 0.0F
1699	f.isInfinite()
1699	allZeros
1700	d.floatValue() == 0.0D
1700	d.isInfinite()
1700	allZeros
1701	expPos < str.length() - 1
1701	expPos > -1
1702	exp == null
1702	dec == null
1703	f.isInfinite()
1703	allZeros
1703	f.floatValue() == 0.0F
1704	d.doubleValue() == 0.0D
1704	allZeros
1704	d.isInfinite()
1705	str == null
