id	oracle
2028	labelFormat == null
2029	numberFormat == null
2030	percentFormat == null
2031	value != null
2032	value != null
2033	v > 0.0
2034	dataset != null
2035	obj == this
2036	obj instanceof AbstractPieItemLabelGenerator
2037	this.labelFormat.equals(that.labelFormat)
2038	this.numberFormat.equals(that.numberFormat)
2039	this.percentFormat.equals(that.percentFormat)
2040	this.numberFormat != null
2041	this.percentFormat != null
3419	record == null
7756	b != null
7757	notify
7758	notify
7759	b != null
7760	notify
7761	notify
7762	this.autoPopulateSeriesPaint
7762	seriesPaint == null
7763	supplier != null
7764	seriesPaint == null
7765	notify
7766	notify
7767	seriesFillPaint == null
7767	this.autoPopulateSeriesFillPaint
7768	supplier != null
7769	seriesFillPaint == null
7770	notify
7771	paint == null
7772	notify
7773	this.autoPopulateSeriesOutlinePaint
7773	seriesOutlinePaint == null
7774	supplier != null
7775	seriesOutlinePaint == null
7776	notify
7777	paint == null
7778	notify
7779	this.autoPopulateSeriesStroke
7779	result == null
7780	supplier != null
7781	result == null
7782	notify
7783	stroke == null
7784	notify
7785	result == null
7785	this.autoPopulateSeriesOutlineStroke
7786	supplier != null
7787	result == null
7788	notify
7789	stroke == null
7790	notify
7791	this.autoPopulateSeriesShape
7791	result == null
7792	supplier != null
7793	result == null
7794	notify
7795	shape == null
7796	notify
7797	b != null
7798	notify
7799	notify
7800	result == null
7801	notify
7802	font == null
7803	notify
7804	result == null
7805	notify
7806	paint == null
7807	notify
7808	position == null
7809	notify
7810	position == null
7811	notify
7812	position == null
7813	notify
7814	position == null
7815	notify
7816	b != null
7817	notify
7818	notify
7819	anchor == ItemLabelAnchor.CENTER
7820	anchor == ItemLabelAnchor.INSIDE1
7821	anchor == ItemLabelAnchor.INSIDE2
7822	anchor == ItemLabelAnchor.INSIDE3
7823	anchor == ItemLabelAnchor.INSIDE4
7824	anchor == ItemLabelAnchor.INSIDE5
7825	anchor == ItemLabelAnchor.INSIDE6
7826	anchor == ItemLabelAnchor.INSIDE7
7827	anchor == ItemLabelAnchor.INSIDE8
7828	anchor == ItemLabelAnchor.INSIDE9
7829	anchor == ItemLabelAnchor.INSIDE10
7830	anchor == ItemLabelAnchor.INSIDE11
7831	anchor == ItemLabelAnchor.INSIDE12
7832	anchor == ItemLabelAnchor.OUTSIDE1
7833	anchor == ItemLabelAnchor.OUTSIDE2
7834	anchor == ItemLabelAnchor.OUTSIDE3
7835	anchor == ItemLabelAnchor.OUTSIDE4
7836	anchor == ItemLabelAnchor.OUTSIDE5
7837	anchor == ItemLabelAnchor.OUTSIDE6
7838	anchor == ItemLabelAnchor.OUTSIDE7
7839	anchor == ItemLabelAnchor.OUTSIDE8
7840	anchor == ItemLabelAnchor.OUTSIDE9
7841	anchor == ItemLabelAnchor.OUTSIDE10
7842	anchor == ItemLabelAnchor.OUTSIDE11
7843	anchor == ItemLabelAnchor.OUTSIDE12
7844	listener == null
7845	listener == null
7846	ls[i] == RendererChangeListener.class
7847	obj == this
7848	obj instanceof AbstractRenderer
7849	this.seriesVisibleList.equals(that.seriesVisibleList)
7850	this.baseSeriesVisible != that.baseSeriesVisible
7851	this.seriesVisibleInLegendList.equals( that.seriesVisibleInLegendList)
7852	this.baseSeriesVisibleInLegend != that.baseSeriesVisibleInLegend
7853	ObjectUtilities.equal(this.paintList, that.paintList)
7854	PaintUtilities.equal(this.basePaint, that.basePaint)
7855	ObjectUtilities.equal(this.fillPaintList, that.fillPaintList)
7856	PaintUtilities.equal(this.baseFillPaint, that.baseFillPaint)
7857	ObjectUtilities.equal(this.outlinePaintList, that.outlinePaintList)
7858	PaintUtilities.equal(this.baseOutlinePaint, that.baseOutlinePaint)
7859	ObjectUtilities.equal(this.strokeList, that.strokeList)
7860	ObjectUtilities.equal(this.baseStroke, that.baseStroke)
7861	ObjectUtilities.equal(this.outlineStrokeList, that.outlineStrokeList)
7862	ObjectUtilities.equal( this.baseOutlineStroke, that.baseOutlineStroke)
7863	ObjectUtilities.equal(this.shapeList, that.shapeList)
7864	ObjectUtilities.equal(this.baseShape, that.baseShape)
7865	ObjectUtilities.equal(this.itemLabelsVisibleList, that.itemLabelsVisibleList)
7866	this.baseItemLabelsVisible != that.baseItemLabelsVisible
7867	ObjectUtilities.equal(this.itemLabelFontList, that.itemLabelFontList)
7868	ObjectUtilities.equal(this.baseItemLabelFont, that.baseItemLabelFont)
7869	ObjectUtilities.equal(this.itemLabelPaintList, that.itemLabelPaintList)
7870	PaintUtilities.equal(this.baseItemLabelPaint, that.baseItemLabelPaint)
7871	ObjectUtilities.equal(this.positiveItemLabelPositionList, that.positiveItemLabelPositionList)
7872	ObjectUtilities.equal(this.basePositiveItemLabelPosition, that.basePositiveItemLabelPosition)
7873	ObjectUtilities.equal(this.negativeItemLabelPositionList, that.negativeItemLabelPositionList)
7874	ObjectUtilities.equal(this.baseNegativeItemLabelPosition, that.baseNegativeItemLabelPosition)
7875	this.itemLabelAnchorOffset != that.itemLabelAnchorOffset
7876	ObjectUtilities.equal(this.createEntitiesList, that.createEntitiesList)
7877	this.baseCreateEntities != that.baseCreateEntities
7878	this.seriesVisibleList != null
7879	this.seriesVisibleInLegendList != null
7880	this.paintList != null
7881	this.fillPaintList != null
7882	this.outlinePaintList != null
7883	this.strokeList != null
7884	this.outlineStrokeList != null
7885	this.shapeList != null
7886	this.baseShape != null
7887	this.itemLabelsVisibleList != null
7888	this.itemLabelFontList != null
7889	this.itemLabelPaintList != null
7890	this.positiveItemLabelPositionList != null
7891	this.negativeItemLabelPositionList != null
7892	this.createEntitiesList != null
1296	getSeriesKey(s).equals(seriesKey)
5084	info == null
5085	entities == null
5086	obj == this
5087	obj instanceof AbstractXYAnnotation
5088	ObjectUtilities.equal(this.toolTipText, that.toolTipText)
5089	ObjectUtilities.equal(this.url, that.url)
5090	this.toolTipText != null
5091	this.url != null
345	x != null
346	y != null
2008	formatString == null
2009	xFormat == null
2010	yFormat == null
2011	Double.isNaN(x)
2011	dataset.getX(series, item) == null
2012	this.xDateFormat != null
2013	Double.isNaN(y)
2013	dataset.getY(series, item) == null
2014	this.yDateFormat != null
2015	obj == this
2016	obj instanceof AbstractXYItemLabelGenerator
2017	this.formatString.equals(that.formatString)
2018	ObjectUtilities.equal(this.xFormat, that.xFormat)
2019	ObjectUtilities.equal(this.xDateFormat, that.xDateFormat)
2020	ObjectUtilities.equal(this.yFormat, that.yFormat)
2021	ObjectUtilities.equal(this.yDateFormat, that.yDateFormat)
2022	this.xFormat != null
2023	this.yFormat != null
2024	this.xDateFormat != null
2025	this.yDateFormat != null
6788	generator == null
6789	notify
6790	notify
6791	generator == null
6792	notify
6793	notify
6794	generator == null
6795	notify
6796	notify
6797	annotation == null
6798	layer.equals(Layer.FOREGROUND)
6799	layer.equals(Layer.BACKGROUND)
6800	generator == null
6801	dataset != null
6802	dataset != null
6803	this.plot == null
6804	dataset != null
6805	isSeriesVisibleInLegend(i)
6806	item != null
6807	xyplot != null
6808	dataset != null
6809	getLegendItemToolTipGenerator() != null
6810	getLegendItemURLGenerator() != null
6811	plot.getOrientation() == PlotOrientation.VERTICAL
6812	paint != null
6813	plot.getOrientation() == PlotOrientation.VERTICAL
6814	paint != null
6815	range.contains(value)
6816	orientation == PlotOrientation.HORIZONTAL
6817	orientation == PlotOrientation.VERTICAL
6818	range.contains(value)
6819	orientation == PlotOrientation.HORIZONTAL
6820	orientation == PlotOrientation.VERTICAL
6821	marker instanceof ValueMarker
6822	range.contains(value)
6823	orientation == PlotOrientation.HORIZONTAL
6824	orientation == PlotOrientation.VERTICAL
6825	label != null
6826	marker instanceof IntervalMarker
6827	range.intersects(start, end)
6828	orientation == PlotOrientation.HORIZONTAL
6829	orientation == PlotOrientation.VERTICAL
6830	p instanceof GradientPaint
6831	t != null
6832	im.getOutlineStroke() != null
6832	im.getOutlinePaint() != null
6833	orientation == PlotOrientation.VERTICAL
6834	range.contains(start)
6835	range.contains(end)
6836	range.contains(start)
6837	range.contains(end)
6838	label != null
6839	orientation == PlotOrientation.HORIZONTAL
6840	orientation == PlotOrientation.VERTICAL
6841	marker instanceof ValueMarker
6842	range.contains(value)
6843	orientation == PlotOrientation.HORIZONTAL
6844	orientation == PlotOrientation.VERTICAL
6845	label != null
6846	marker instanceof IntervalMarker
6847	range.intersects(start, end)
6848	orientation == PlotOrientation.HORIZONTAL
6849	orientation == PlotOrientation.VERTICAL
6850	p instanceof GradientPaint
6851	t != null
6852	im.getOutlinePaint() != null
6852	im.getOutlineStroke() != null
6853	orientation == PlotOrientation.VERTICAL
6854	range.contains(start)
6855	range.contains(end)
6856	range.contains(start)
6857	range.contains(end)
6858	label != null
6859	orientation == PlotOrientation.HORIZONTAL
6860	orientation == PlotOrientation.VERTICAL
6861	this.baseItemLabelGenerator instanceof PublicCloneable
6861	this.baseItemLabelGenerator != null
6862	this.baseToolTipGenerator != null
6862	this.baseToolTipGenerator instanceof PublicCloneable
6863	clone.legendItemLabelGenerator instanceof PublicCloneable
6864	clone.legendItemToolTipGenerator instanceof PublicCloneable
6865	clone.legendItemURLGenerator instanceof PublicCloneable
6866	clone.legendItemLabelGenerator instanceof PublicCloneable
6867	clone.legendItemToolTipGenerator instanceof PublicCloneable
6868	clone.legendItemURLGenerator instanceof PublicCloneable
6869	obj == this
6870	obj instanceof AbstractXYItemRenderer
6871	this.itemLabelGeneratorList.equals(that.itemLabelGeneratorList)
6872	ObjectUtilities.equal(this.baseItemLabelGenerator, that.baseItemLabelGenerator)
6873	this.toolTipGeneratorList.equals(that.toolTipGeneratorList)
6874	ObjectUtilities.equal(this.baseToolTipGenerator, that.baseToolTipGenerator)
6875	this.urlGeneratorList.equals(that.urlGeneratorList)
6876	ObjectUtilities.equal(this.baseURLGenerator, that.baseURLGenerator)
6877	this.foregroundAnnotations.equals(that.foregroundAnnotations)
6878	this.backgroundAnnotations.equals(that.backgroundAnnotations)
6879	this.defaultEntityRadius != that.defaultEntityRadius
6880	ObjectUtilities.equal(this.legendItemLabelGenerator, that.legendItemLabelGenerator)
6881	ObjectUtilities.equal(this.legendItemToolTipGenerator, that.legendItemToolTipGenerator)
6882	ObjectUtilities.equal(this.legendItemURLGenerator, that.legendItemURLGenerator)
6883	p != null
6884	orientation == null
6885	crosshairState != null
6886	this.plot.isDomainCrosshairLockedOnData()
6887	this.plot.isRangeCrosshairLockedOnData()
6888	this.plot.isRangeCrosshairLockedOnData()
6889	generator != null
6890	negative
6891	layer.equals(Layer.FOREGROUND)
6892	layer.equals(Layer.BACKGROUND)
6893	getItemCreateEntity(series, item)
6894	hotspot == null
6895	getPlot().getOrientation() == PlotOrientation.VERTICAL
6896	generator != null
6897	urlster != null
370	z != null
1571	(align & FIT_VERTICAL) == FIT_VERTICAL
1572	(align & FIT_HORIZONTAL) == FIT_HORIZONTAL
1573	(align & TOP) == TOP
1574	(align & BOTTOM) == BOTTOM
1575	(align & LEFT) == LEFT
1576	(align & RIGHT) == RIGHT
1751	event.getWindow() == this
3506	paint == null
3507	paint == null
3508	stroke == null
3509	radius < 0.0
3510	radius < 0.0
3511	obj == this
3512	obj instanceof ArcDialFrame
3513	PaintUtilities.equal(this.backgroundPaint, that.backgroundPaint)
3514	PaintUtilities.equal(this.foregroundPaint, that.foregroundPaint)
3515	this.startAngle != that.startAngle
3516	this.extent != that.extent
3517	this.innerRadius != that.innerRadius
3518	this.outerRadius != that.outerRadius
3519	this.stroke.equals(that.stroke)
7695	type == null
7696	cp == null
7697	isSeriesVisibleInLegend(series)
7697	isSeriesVisible(series)
7698	getLegendItemToolTipGenerator() != null
7699	getLegendItemURLGenerator() != null
7700	getItemVisible(row, column)
7701	value != null
7702	this.endType == AreaRendererEndType.TRUNCATE
7703	column == 0
7704	column == getColumnCount() - 1
7705	column > 0
7706	n0 != null
7707	column < dataset.getColumnCount() - 1
7708	n2 != null
7709	orientation == PlotOrientation.VERTICAL
7710	orientation == PlotOrientation.HORIZONTAL
7711	isItemLabelVisible(row, column)
7712	entities != null
7713	obj == this
7714	obj instanceof AreaRenderer
7715	this.endType.equals(that.endType)
7732	this == o
7733	o instanceof AreaRendererEndType
7734	this.name.equals(t.toString())
7735	this.equals(AreaRendererEndType.LEVEL)
7736	this.equals(AreaRendererEndType.TAPER)
7737	this.equals(AreaRendererEndType.TRUNCATE)
1840	array == null
1841	array1 == null
1842	array2 == null
1843	array1.length != array2.length
1844	array1[i] == null
1845	array2[i] != null
1846	array2[i] == null
1847	array1[i] != null
1848	array1[i] != array2[i]
1849	array1 == null
1850	array2 == null
1851	array1.length != array2.length
1852	Arrays.equals(array1[i], array2[i])
1853	o1 != null
1853	o2 != null
1854	o1.equals(o2)
1855	o2 == null
1855	o1 == null
1856	o1 == null
1857	o2 == null
1858	retval != 0
4775	this.isArrowAtTop
4776	angle != 0
4776	rotate != null
4777	angle != 0
4777	rotate != null
4778	obj == this
4779	obj instanceof ArrowNeedle
4780	super.equals(obj)
4781	this.isArrowAtTop != that.isArrowAtTop
1718	s1 == null
1719	s2 == null
1720	limit1 != limit2
1721	m1.equals(m2)
1722	c1 != c2
4493	flag != this.visible
4494	existing != null
4495	existing.equals(label)
4496	label != null
4497	font == null
4498	this.labelFont.equals(font)
4499	paint == null
4500	insets == null
4501	insets.equals(this.labelInsets)
4502	paint == null
4503	stroke == null
4504	flag != this.tickLabelsVisible
4505	font == null
4506	this.tickLabelFont.equals(font)
4507	paint == null
4508	insets == null
4509	this.tickLabelInsets.equals(insets)
4510	flag != this.tickMarksVisible
4511	stroke == null
4512	this.tickMarkStroke.equals(stroke)
4513	paint == null
4514	listeners[i] == AxisChangeListener.class
4515	axisLabel != null
4515	axisLabel.equals("")
4516	edge == RectangleEdge.LEFT
4516	edge == RectangleEdge.RIGHT
4517	state == null
4518	label == null
4518	label.equals("")
4519	edge == RectangleEdge.TOP
4520	edge == RectangleEdge.BOTTOM
4521	edge == RectangleEdge.LEFT
4522	edge == RectangleEdge.RIGHT
4523	plotState != null
4523	hotspot != null
4524	owner != null
4525	entities != null
4526	edge == RectangleEdge.TOP
4527	edge == RectangleEdge.BOTTOM
4528	edge == RectangleEdge.LEFT
4529	edge == RectangleEdge.RIGHT
4530	obj == this
4531	obj instanceof Axis
4532	this.visible != that.visible
4533	ObjectUtilities.equal(this.label, that.label)
4534	ObjectUtilities.equal(this.labelFont, that.labelFont)
4535	PaintUtilities.equal(this.labelPaint, that.labelPaint)
4536	ObjectUtilities.equal(this.labelInsets, that.labelInsets)
4537	this.labelAngle != that.labelAngle
4538	ObjectUtilities.equal(this.labelToolTip, that.labelToolTip)
4539	ObjectUtilities.equal(this.labelURL, that.labelURL)
4540	this.axisLineVisible != that.axisLineVisible
4541	ObjectUtilities.equal(this.axisLineStroke, that.axisLineStroke)
4542	PaintUtilities.equal(this.axisLinePaint, that.axisLinePaint)
4543	this.tickLabelsVisible != that.tickLabelsVisible
4544	ObjectUtilities.equal(this.tickLabelFont, that.tickLabelFont)
4545	PaintUtilities.equal(this.tickLabelPaint, that.tickLabelPaint)
4546	ObjectUtilities.equal( this.tickLabelInsets, that.tickLabelInsets )
4547	this.tickMarksVisible != that.tickMarksVisible
4548	this.tickMarkInsideLength != that.tickMarkInsideLength
4549	this.tickMarkOutsideLength != that.tickMarkOutsideLength
4550	PaintUtilities.equal(this.tickMarkPaint, that.tickMarkPaint)
4551	ObjectUtilities.equal(this.tickMarkStroke, that.tickMarkStroke)
4552	this.fixedDimension != that.fixedDimension
4708	axis == null
4709	edge == null
4710	edge == RectangleEdge.TOP
4711	edge == RectangleEdge.BOTTOM
4712	edge == RectangleEdge.LEFT
4713	edge == RectangleEdge.RIGHT
4873	axis == null
4681	this == obj
4682	obj instanceof AxisLocation
4683	this.name.equals(location.toString())
4684	location == null
4685	location == AxisLocation.TOP_OR_LEFT
4686	location == AxisLocation.TOP_OR_RIGHT
4687	location == AxisLocation.BOTTOM_OR_LEFT
4688	location == AxisLocation.BOTTOM_OR_RIGHT
4689	this.equals(AxisLocation.TOP_OR_RIGHT)
4690	this.equals(AxisLocation.BOTTOM_OR_RIGHT)
4691	this.equals(AxisLocation.TOP_OR_LEFT)
4692	this.equals(AxisLocation.BOTTOM_OR_LEFT)
4243	edge == null
4244	edge == RectangleEdge.TOP
4245	edge == RectangleEdge.BOTTOM
4246	edge == RectangleEdge.LEFT
4247	edge == RectangleEdge.RIGHT
4248	edge == RectangleEdge.TOP
4249	this.top < space
4250	edge == RectangleEdge.BOTTOM
4251	this.bottom < space
4252	edge == RectangleEdge.LEFT
4253	this.left < space
4254	edge == RectangleEdge.RIGHT
4255	this.right < space
4256	result == null
4257	result == null
4258	edge == RectangleEdge.TOP
4259	edge == RectangleEdge.BOTTOM
4260	edge == RectangleEdge.LEFT
4261	edge == RectangleEdge.RIGHT
4262	obj == this
4263	obj instanceof AxisSpace
4264	this.top != that.top
4265	this.bottom != that.bottom
4266	this.left != that.left
4267	this.right != that.right
3868	edge == RectangleEdge.TOP
3869	edge == RectangleEdge.BOTTOM
3870	edge == RectangleEdge.LEFT
3871	edge == RectangleEdge.RIGHT
7459	this.includeBaseInRange != include
7460	dataset != null
7461	orientation == PlotOrientation.HORIZONTAL
7462	orientation == PlotOrientation.VERTICAL
7463	columns > 1
7464	rows > 1
7465	(rows * columns) > 0
7466	orientation == PlotOrientation.HORIZONTAL
7467	seriesCount > 1
7468	barHigh < lclip
7469	barLow > uclip
7470	result != null
7471	this.includeBaseInRange
7472	cp == null
7473	isSeriesVisibleInLegend(series)
7473	isSeriesVisible(series)
7474	getLegendItemToolTipGenerator() != null
7475	getLegendItemURLGenerator() != null
7476	this.gradientPaintTransformer != null
7477	dataValue == null
7478	barL0L1 == null
7479	orientation == PlotOrientation.HORIZONTAL
7480	t != null
7480	itemPaint instanceof GradientPaint
7481	isDrawBarOutline()
7481	state.getBarWidth() > BAR_OUTLINE_WIDTH_THRESHOLD
7482	paint != null
7482	stroke != null
7483	generator != null
7483	isItemLabelVisible(row, column)
7484	entities != null
7485	categories > 1
7486	label == null
7487	negative
7488	isInternalAnchor(position.getItemLabelAnchor())
7489	bounds != null
7490	bar.contains(bounds.getBounds2D())
7491	negative
7492	position != null
7493	position != null
7494	anchor == ItemLabelAnchor.CENTER
7495	anchor == ItemLabelAnchor.INSIDE1
7496	anchor == ItemLabelAnchor.INSIDE2
7497	anchor == ItemLabelAnchor.INSIDE3
7498	anchor == ItemLabelAnchor.INSIDE4
7499	anchor == ItemLabelAnchor.INSIDE5
7500	anchor == ItemLabelAnchor.INSIDE6
7501	anchor == ItemLabelAnchor.INSIDE7
7502	anchor == ItemLabelAnchor.INSIDE8
7503	anchor == ItemLabelAnchor.INSIDE9
7504	anchor == ItemLabelAnchor.INSIDE10
7505	anchor == ItemLabelAnchor.INSIDE11
7506	anchor == ItemLabelAnchor.INSIDE12
7507	anchor == ItemLabelAnchor.OUTSIDE1
7508	anchor == ItemLabelAnchor.OUTSIDE2
7509	anchor == ItemLabelAnchor.OUTSIDE3
7510	anchor == ItemLabelAnchor.OUTSIDE4
7511	anchor == ItemLabelAnchor.OUTSIDE5
7512	anchor == ItemLabelAnchor.OUTSIDE6
7513	anchor == ItemLabelAnchor.OUTSIDE7
7514	anchor == ItemLabelAnchor.OUTSIDE8
7515	anchor == ItemLabelAnchor.OUTSIDE9
7516	anchor == ItemLabelAnchor.OUTSIDE10
7517	anchor == ItemLabelAnchor.OUTSIDE11
7518	anchor == ItemLabelAnchor.OUTSIDE12
7519	obj == this
7520	obj instanceof BarRenderer
7521	super.equals(obj)
7522	this.base != that.base
7523	this.itemMargin != that.itemMargin
7524	this.drawBarOutline != that.drawBarOutline
7525	this.maximumBarWidth != that.maximumBarWidth
7526	this.minimumBarLength != that.minimumBarLength
7527	ObjectUtilities.equal(this.gradientPaintTransformer, that.gradientPaintTransformer)
7528	ObjectUtilities.equal(this.positiveItemLabelPositionFallback, that.positiveItemLabelPositionFallback)
7529	ObjectUtilities.equal(this.negativeItemLabelPositionFallback, that.negativeItemLabelPositionFallback)
7075	paint == null
7076	backgroundPaint != null
7077	backgroundImage != null
7078	outlineStroke != null
7078	outlinePaint != null
7079	orientation == PlotOrientation.HORIZONTAL
7080	orientation == PlotOrientation.VERTICAL
7081	range.contains(value)
7082	orientation == PlotOrientation.HORIZONTAL
7083	orientation == PlotOrientation.VERTICAL
7084	marker instanceof ValueMarker
7085	range.contains(value)
7086	orientation == PlotOrientation.HORIZONTAL
7087	orientation == PlotOrientation.VERTICAL
7088	label != null
7089	dataValue == null
7090	barL0L1 == null
7091	orientation == PlotOrientation.HORIZONTAL
7092	barLength > 0.0
7093	itemPaint instanceof Color
7094	state.getBarWidth() > BAR_OUTLINE_WIDTH_THRESHOLD
7094	isDrawBarOutline()
7095	bar3dRight != null
7096	bar3dTop != null
7097	generator != null
7097	isItemLabelVisible(row, column)
7098	entities != null
7099	obj == this
7100	obj instanceof BarRenderer3D
7101	this.xOffset != that.xOffset
7102	this.yOffset != that.yOffset
7103	PaintUtilities.equal(this.wallPaint, that.wallPaint)
5301	library == null
5302	l != null
5303	libraryClass == null
5304	library == null
6000	insets == null
6001	paint == null
6002	t > 0.0
6003	b > 0.0
6004	l > 0.0
6005	r > 0.0
6006	obj == this
6007	obj instanceof BlockBorder
6008	this.insets.equals(that.insets)
6009	PaintUtilities.equal(this.paint, that.paint)
5859	arrangement == null
5860	arrangement == null
5861	params instanceof EntityBlockParams
5862	ebp.getGenerateEntities()
5863	sec != null
5864	r instanceof EntityBlockResult
5865	sec != null
5866	obj == this
5867	obj instanceof BlockContainer
5868	super.equals(obj)
5869	this.arrangement.equals(that.arrangement)
5870	this.blocks.equals(that.blocks)
1570	obj instanceof BooleanList
5928	key == null
5929	edge == RectangleEdge.TOP
5930	edge == RectangleEdge.BOTTOM
5931	edge == RectangleEdge.LEFT
5932	edge == RectangleEdge.RIGHT
5933	w == LengthConstraintType.NONE
5934	h == LengthConstraintType.NONE
5935	h == LengthConstraintType.FIXED
5936	h == LengthConstraintType.RANGE
5937	w == LengthConstraintType.FIXED
5938	h == LengthConstraintType.NONE
5939	h == LengthConstraintType.FIXED
5940	h == LengthConstraintType.RANGE
5941	w == LengthConstraintType.RANGE
5942	h == LengthConstraintType.NONE
5943	h == LengthConstraintType.FIXED
5944	h == LengthConstraintType.RANGE
5945	this.topBlock != null
5946	this.bottomBlock != null
5947	this.leftBlock != null
5948	this.rightBlock != null
5949	this.centerBlock != null
5950	this.topBlock != null
5951	this.bottomBlock != null
5952	this.leftBlock != null
5953	this.rightBlock != null
5954	this.centerBlock != null
