AbstractBlock.java,setMargin,margin,RectangleInsets,0,IllegalArgumentException,$ == null=0.93086963892,$ != null=0.0463549941778,$=0.0226489380002,obj == $=2.30648947763e-06,$ == this=2.01608895622e-06,$.hasNext()=6.8240069595e-07,$ == PlotOrientation.HORIZONTAL=3.34126582402e-07,$ == PlotOrientation.VERTICAL=3.03338936192e-07,i < $=1.5523340835e-07,$ >= 0=1.34103814275e-07,
AbstractCategoryItemLabelGenerator.java,AbstractCategoryItemLabelGenerator,percentFormatter,NumberFormat,0,IllegalArgumentException,$ == null=0.962264358997,$ != null=0.0313363038003,$=0.00636506313458,obj == $=6.24518975201e-07,$ == this=5.45888383385e-07,$.hasNext()=1.84770925671e-07,$ == PlotOrientation.HORIZONTAL=9.04702162074e-08,$ == PlotOrientation.VERTICAL=8.21338801416e-08,i < $=4.20319743455e-08,$ >= 0=3.63107588441e-08,
AbstractCategoryItemLabelGenerator.java,AbstractCategoryItemLabelGenerator,labelFormat,String,0,IllegalArgumentException,$ == null=0.967947304249,$ != null=0.0257599391043,$=0.00625785114244,obj == $=6.37277878468e-07,$ == this=5.57040834792e-07,$.hasNext()=1.88545783431e-07,$ == PlotOrientation.HORIZONTAL=9.23185226043e-08,$ == PlotOrientation.VERTICAL=8.38118694446e-08,i < $=4.28906865579e-08,$ >= 0=3.70525867766e-08,
AbstractCategoryItemLabelGenerator.java,AbstractCategoryItemLabelGenerator,formatter,DateFormat,0,IllegalArgumentException,$ == null=0.975116670132,$ != null=0.0214383210987,$=0.00342586170882,obj == $=3.48877932765e-07,$ == this=3.04952123997e-07,$.hasNext()=1.03219427672e-07,$ == PlotOrientation.HORIZONTAL=5.05397927952e-08,$ == PlotOrientation.VERTICAL=4.58828246508e-08,i < $=2.34805135335e-08,$ >= 0=2.02844443464e-08,
AbstractCategoryItemLabelGenerator.java,generateLabelString,dataset,CategoryDataset,0,IllegalArgumentException,$ == null=0.940708935261,$ != null=0.0476884692907,$=0.0115382550284,obj == $=1.1750161093e-06,$ == this=1.02707463157e-06,$.hasNext()=3.47641616827e-07,$ == PlotOrientation.HORIZONTAL=1.70217163031e-07,$ == PlotOrientation.VERTICAL=1.54532713736e-07,i < $=7.90819001395e-08,$ >= 0=6.83177319161e-08,
AbstractCategoryItemLabelGenerator.java,createItemArray,value,Number,1,DEF,$ != null=0.855914711952,$ == null=0.124404460192,$=0.019575515762,obj == $=1.92068500837e-06,$ == this=1.67885934843e-06,$.hasNext()=5.68256098177e-07,$ == PlotOrientation.HORIZONTAL=2.78237536122e-07,$ == PlotOrientation.VERTICAL=2.52599704709e-07,i < $=1.29267647253e-07,$ >= 0=1.11672385117e-07,
AbstractCategoryItemLabelGenerator.java,createItemArray,value,Number,0,DEF,$ != null=0.912298977375,$ == null=0.0773242339492,$=0.0103212995455,obj == $=1.01269188235e-06,$ == this=8.85187887434e-07,$.hasNext()=2.99616175425e-07,$ == PlotOrientation.HORIZONTAL=1.46702276993e-07,$ == PlotOrientation.VERTICAL=1.33184585138e-07,i < $=6.81570213601e-08,$ >= 0=5.88798876322e-08,
AbstractCategoryItemLabelGenerator.java,equals,THIS,AbstractCategoryItemLabelGenerator,0,RET,$=0.347912698984,$ == null=0.328255653381,$ != null=0.321765094995,obj == $=3.76965472242e-05,$ == this=3.29503272951e-05,$.hasNext()=1.11529434434e-05,$ == PlotOrientation.HORIZONTAL=5.46086084796e-06,$ == PlotOrientation.VERTICAL=4.95767699249e-06,i < $=2.5370864023e-06,$ >= 0=2.19175103666e-06,
AbstractCategoryItemLabelGenerator.java,equals,obj,Object,0,RET,$ == null=0.387042820454,$=0.308366775513,$ != null=0.302868843079,obj == $=3.14030367008e-05,$ == this=2.7449159461e-05,$.hasNext()=9.29093039304e-06,$ == PlotOrientation.HORIZONTAL=4.54915607406e-06,$ == PlotOrientation.VERTICAL=4.12998360844e-06,i < $=2.11351311918e-06,$ >= 0=1.82583073638e-06,
AbstractCategoryItemRenderer.java,setPlot,plot,CategoryPlot,0,IllegalArgumentException,$ == null=0.986980974674,$ != null=0.00976795796305,$=0.00323366373777,obj == $=3.17276402484e-07,$ == this=2.77329434084e-07,$.hasNext()=9.38697652941e-08,$ == PlotOrientation.HORIZONTAL=4.59618796356e-08,$ == PlotOrientation.VERTICAL=4.17267393971e-08,i < $=2.13535997773e-08,$ >= 0=1.8447071426e-08,
AbstractCategoryItemRenderer.java,getItemLabelGenerator,generator,CategoryItemLabelGenerator,0,DEF,$ != null=0.852994561195,$ == null=0.137601107359,$=0.00935208331794,obj == $=9.52383857111e-07,$ == this=8.32473062928e-07,$.hasNext()=2.81773395727e-07,$ == PlotOrientation.HORIZONTAL=1.37965841418e-07,$ == PlotOrientation.VERTICAL=1.25253166061e-07,i < $=6.4098244934e-08,$ >= 0=5.53734622599e-08,
AbstractCategoryItemRenderer.java,setSeriesItemLabelGenerator,notify,boolean,0,DEF,$=0.74808216095,$ == null=0.133132666349,$ != null=0.118017971516,obj == $=1.39954263432e-05,$ == this=1.22332949104e-05,$.hasNext()=4.14069882027e-06,$ == PlotOrientation.HORIZONTAL=2.02742717192e-06,$ == PlotOrientation.VERTICAL=1.8406142317e-06,i < $=9.41931716625e-07,$ >= 0=8.13719907455e-07,
AbstractCategoryItemRenderer.java,setBaseItemLabelGenerator,notify,boolean,0,DEF,$=0.74808216095,$ == null=0.133132666349,$ != null=0.118017971516,obj == $=1.39954263432e-05,$ == this=1.22332949104e-05,$.hasNext()=4.14069882027e-06,$ == PlotOrientation.HORIZONTAL=2.02742717192e-06,$ == PlotOrientation.VERTICAL=1.8406142317e-06,i < $=9.41931716625e-07,$ >= 0=8.13719907455e-07,
AbstractCategoryItemRenderer.java,getToolTipGenerator,result,CategoryToolTipGenerator,0,DEF,$ == null=0.858113110065,$ != null=0.136176750064,$=0.00567960226908,obj == $=5.57263831524e-07,$ == this=4.87101033286e-07,$.hasNext()=1.64872716368e-07,$ == PlotOrientation.HORIZONTAL=8.0727375007e-08,$ == PlotOrientation.VERTICAL=7.32887883714e-08,i < $=3.75055009272e-08,$ >= 0=3.24004112429e-08,
AbstractCategoryItemRenderer.java,setSeriesToolTipGenerator,notify,boolean,0,DEF,$=0.74808216095,$ == null=0.133132666349,$ != null=0.118017971516,obj == $=1.39954263432e-05,$ == this=1.22332949104e-05,$.hasNext()=4.14069882027e-06,$ == PlotOrientation.HORIZONTAL=2.02742717192e-06,$ == PlotOrientation.VERTICAL=1.8406142317e-06,i < $=9.41931716625e-07,$ >= 0=8.13719907455e-07,
AbstractCategoryItemRenderer.java,setBaseToolTipGenerator,notify,boolean,0,DEF,$=0.74808216095,$ == null=0.133132666349,$ != null=0.118017971516,obj == $=1.39954263432e-05,$ == this=1.22332949104e-05,$.hasNext()=4.14069882027e-06,$ == PlotOrientation.HORIZONTAL=2.02742717192e-06,$ == PlotOrientation.VERTICAL=1.8406142317e-06,i < $=9.41931716625e-07,$ >= 0=8.13719907455e-07,
AbstractCategoryItemRenderer.java,getURLGenerator,generator,CategoryURLGenerator,0,DEF,$ != null=0.840435087681,$ == null=0.149357169867,$=0.0101510873064,obj == $=1.03375168692e-06,$ == this=9.03596230728e-07,$.hasNext()=3.05846981519e-07,$ == PlotOrientation.HORIZONTAL=1.49753091705e-07,$ == PlotOrientation.VERTICAL=1.35954280722e-07,i < $=6.9574404904e-08,$ >= 0=6.01043481652e-08,
AbstractCategoryItemRenderer.java,setSeriesURLGenerator,notify,boolean,0,DEF,$=0.74808216095,$ == null=0.133132666349,$ != null=0.118017971516,obj == $=1.39954263432e-05,$ == this=1.22332949104e-05,$.hasNext()=4.14069882027e-06,$ == PlotOrientation.HORIZONTAL=2.02742717192e-06,$ == PlotOrientation.VERTICAL=1.8406142317e-06,i < $=9.41931716625e-07,$ >= 0=8.13719907455e-07,
AbstractCategoryItemRenderer.java,setBaseURLGenerator,notify,boolean,0,DEF,$=0.74808216095,$ == null=0.133132666349,$ != null=0.118017971516,obj == $=1.39954263432e-05,$ == this=1.22332949104e-05,$.hasNext()=4.14069882027e-06,$ == PlotOrientation.HORIZONTAL=2.02742717192e-06,$ == PlotOrientation.VERTICAL=1.8406142317e-06,i < $=9.41931716625e-07,$ >= 0=8.13719907455e-07,
AbstractCategoryItemRenderer.java,initialise,data,CategoryDataset,1,DEF,$ != null=0.831967592239,$ == null=0.153631940484,$=0.0143205421045,obj == $=1.45835451804e-06,$ == this=1.27473913381e-06,$.hasNext()=4.31470482454e-07,$ == PlotOrientation.HORIZONTAL=2.11262630501e-07,$ == PlotOrientation.VERTICAL=1.91796104332e-07,i < $=9.81514745035e-08,$ >= 0=8.4791587085e-08,
AbstractCategoryItemRenderer.java,drawDomainGridline,orientation,PlotOrientation,1,DEF,$ == null=0.375811755657,$ != null=0.321891516447,$=0.300618439913,obj == $=3.06139445456e-05,$ == this=2.67594678007e-05,$.hasNext()=9.05747674551e-06,$ == PlotOrientation.HORIZONTAL=4.43484896095e-06,$ == PlotOrientation.VERTICAL=4.02620526074e-06,i < $=2.06040681405e-06,$ >= 0=1.77995457307e-06,
AbstractCategoryItemRenderer.java,drawDomainGridline,orientation,PlotOrientation,0,DEF,$ != null=0.372638493776,$ == null=0.357477158308,$=0.26838606596,obj == $=2.73315363302e-05,$ == this=2.3890288503e-05,$.hasNext()=8.08633194538e-06,$ == PlotOrientation.HORIZONTAL=3.95934330299e-06,$ == PlotOrientation.VERTICAL=3.59451814802e-06,i < $=1.8394896415e-06,$ >= 0=1.58910597747e-06,
AbstractCategoryItemRenderer.java,drawDomainGridline,paint,Paint,0,DEF,$ != null=0.631325423717,$ == null=0.327714145184,$=0.0407412834466,obj == $=3.9974001993e-06,$ == this=3.49410379386e-06,$.hasNext()=1.18267541893e-06,$ == PlotOrientation.HORIZONTAL=5.79078175633e-07,$ == PlotOrientation.VERTICAL=5.25719769939e-07,i < $=2.69036576128e-07,$ >= 0=2.32416667245e-07,
AbstractCategoryItemRenderer.java,drawDomainGridline,stroke,Stroke,0,DEF,$ != null=0.768553256989,$ == null=0.210090711713,$=0.0212417952716,obj == $=2.08417486647e-06,$ == this=1.82176484032e-06,$.hasNext()=6.16626380179e-07,$ == PlotOrientation.HORIZONTAL=3.01921289747e-07,$ == PlotOrientation.VERTICAL=2.74101125797e-07,i < $=1.40270998372e-07,$ >= 0=1.2117800452e-07,
AbstractCategoryItemRenderer.java,drawRangeGridline,range,Range,0,RET,$ == null=0.582335829735,$ != null=0.226208552718,$=0.190431296825,obj == $=1.86844899872e-05,$ == this=1.63320019055e-05,$.hasNext()=5.52801475351e-06,$ == PlotOrientation.HORIZONTAL=2.7067044357e-06,$ == PlotOrientation.VERTICAL=2.45729847848e-06,i < $=1.25752023905e-06,$ >= 0=1.08635288143e-06,
AbstractCategoryItemRenderer.java,drawRangeGridline,value,double,0,RET,$=0.347604781389,$ == null=0.332160979509,$ != null=0.318101227283,obj == $=3.89090964745e-05,$ == this=3.40101469192e-05,$.hasNext()=1.15116799861e-05,$ == PlotOrientation.HORIZONTAL=5.63651065022e-06,$ == PlotOrientation.VERTICAL=5.11714642926e-06,i < $=2.61869217866e-06,$ >= 0=2.26224688049e-06,
AbstractCategoryItemRenderer.java,drawRangeGridline,orientation,PlotOrientation,1,DEF,$ == null=0.375811755657,$ != null=0.321891516447,$=0.300618439913,obj == $=3.06139445456e-05,$ == this=2.67594678007e-05,$.hasNext()=9.05747674551e-06,$ == PlotOrientation.HORIZONTAL=4.43484896095e-06,$ == PlotOrientation.VERTICAL=4.02620526074e-06,i < $=2.06040681405e-06,$ >= 0=1.77995457307e-06,
AbstractCategoryItemRenderer.java,drawRangeGridline,orientation,PlotOrientation,0,DEF,$ != null=0.372638493776,$ == null=0.357477158308,$=0.26838606596,obj == $=2.73315363302e-05,$ == this=2.3890288503e-05,$.hasNext()=8.08633194538e-06,$ == PlotOrientation.HORIZONTAL=3.95934330299e-06,$ == PlotOrientation.VERTICAL=3.59451814802e-06,i < $=1.8394896415e-06,$ >= 0=1.58910597747e-06,
AbstractCategoryItemRenderer.java,drawRangeGridline,paint,Paint,0,DEF,$ != null=0.662075996399,$ == null=0.294968515635,$=0.0427257083356,obj == $=4.1921052798e-06,$ == this=3.66429435417e-06,$.hasNext()=1.24028110804e-06,$ == PlotOrientation.HORIZONTAL=6.07283880072e-07,$ == PlotOrientation.VERTICAL=5.51326479581e-07,i < $=2.82140803165e-07,$ >= 0=2.43737190431e-07,
AbstractCategoryItemRenderer.java,drawRangeGridline,stroke,Stroke,0,DEF,$ != null=0.778865993023,$ == null=0.199491351843,$=0.0215268265456,obj == $=2.11214114643e-06,$ == this=1.84621012522e-06,$.hasNext()=6.24900508228e-07,$ == PlotOrientation.HORIZONTAL=3.05972577053e-07,$ == PlotOrientation.VERTICAL=2.77779122371e-07,i < $=1.42153211868e-07,$ >= 0=1.22804024727e-07,
AbstractCategoryItemRenderer.java,drawDomainMarker,columnIndex,int,0,RET,$=0.350938558578,$ == null=0.331894278526,$ != null=0.315013706684,obj == $=3.92822657886e-05,$ == this=3.4336328099e-05,$.hasNext()=1.1622085367e-05,$ == PlotOrientation.HORIZONTAL=5.69056874156e-06,$ == PlotOrientation.VERTICAL=5.16622367286e-06,i < $=2.6438074201e-06,$ >= 0=2.28394333135e-06,
AbstractCategoryItemRenderer.java,drawDomainMarker,orientation,PlotOrientation,1,DEF,$ == null=0.375811755657,$ != null=0.321891516447,$=0.300618439913,obj == $=3.06139445456e-05,$ == this=2.67594678007e-05,$.hasNext()=9.05747674551e-06,$ == PlotOrientation.HORIZONTAL=4.43484896095e-06,$ == PlotOrientation.VERTICAL=4.02620526074e-06,i < $=2.06040681405e-06,$ >= 0=1.77995457307e-06,
AbstractCategoryItemRenderer.java,drawDomainMarker,orientation,PlotOrientation,0,DEF,$ != null=0.372638493776,$ == null=0.357477158308,$=0.26838606596,obj == $=2.73315363302e-05,$ == this=2.3890288503e-05,$.hasNext()=8.08633194538e-06,$ == PlotOrientation.HORIZONTAL=3.95934330299e-06,$ == PlotOrientation.VERTICAL=3.59451814802e-06,i < $=1.8394896415e-06,$ >= 0=1.58910597747e-06,
AbstractCategoryItemRenderer.java,drawDomainMarker,orientation,PlotOrientation,1,DEF,$ == null=0.375811755657,$ != null=0.321891516447,$=0.300618439913,obj == $=3.06139445456e-05,$ == this=2.67594678007e-05,$.hasNext()=9.05747674551e-06,$ == PlotOrientation.HORIZONTAL=4.43484896095e-06,$ == PlotOrientation.VERTICAL=4.02620526074e-06,i < $=2.06040681405e-06,$ >= 0=1.77995457307e-06,
AbstractCategoryItemRenderer.java,drawDomainMarker,orientation,PlotOrientation,0,DEF,$ != null=0.372638493776,$ == null=0.357477158308,$=0.26838606596,obj == $=2.73315363302e-05,$ == this=2.3890288503e-05,$.hasNext()=8.08633194538e-06,$ == PlotOrientation.HORIZONTAL=3.95934330299e-06,$ == PlotOrientation.VERTICAL=3.59451814802e-06,i < $=1.8394896415e-06,$ >= 0=1.58910597747e-06,
AbstractCategoryItemRenderer.java,drawDomainMarker,label,String,0,DEF,$ != null=0.885439515114,$ == null=0.0871880352497,$=0.0272204987705,obj == $=2.7720413982e-06,$ == this=2.42302508013e-06,$.hasNext()=8.20139405278e-07,$ == PlotOrientation.HORIZONTAL=4.01568172492e-07,$ == PlotOrientation.VERTICAL=3.6456620478e-07,i < $=1.86566410321e-07,$ >= 0=1.61171925583e-07,
AbstractCategoryItemRenderer.java,drawRangeMarker,marker,Marker,1,RET,$ == null=0.418222129345,$ != null=0.318154156208,$=0.262160122395,obj == $=2.66974802798e-05,$ == this=2.33361097344e-05,$.hasNext()=7.89874684415e-06,$ == PlotOrientation.HORIZONTAL=3.8674957068e-06,$ == PlotOrientation.VERTICAL=3.51113021679e-06,i < $=1.79681740065e-06,$ >= 0=1.55224381615e-06,
AbstractCategoryItemRenderer.java,drawRangeMarker,value,double,0,RET,$=0.347604781389,$ == null=0.332160979509,$ != null=0.318101227283,obj == $=3.89090964745e-05,$ == this=3.40101469192e-05,$.hasNext()=1.15116799861e-05,$ == PlotOrientation.HORIZONTAL=5.63651065022e-06,$ == PlotOrientation.VERTICAL=5.11714642926e-06,i < $=2.61869217866e-06,$ >= 0=2.26224688049e-06,
AbstractCategoryItemRenderer.java,drawRangeMarker,range,Range,0,RET,$ == null=0.582335829735,$ != null=0.226208552718,$=0.190431296825,obj == $=1.86844899872e-05,$ == this=1.63320019055e-05,$.hasNext()=5.52801475351e-06,$ == PlotOrientation.HORIZONTAL=2.7067044357e-06,$ == PlotOrientation.VERTICAL=2.45729847848e-06,i < $=1.25752023905e-06,$ >= 0=1.08635288143e-06,
AbstractCategoryItemRenderer.java,drawRangeMarker,orientation,PlotOrientation,1,DEF,$ == null=0.375811755657,$ != null=0.321891516447,$=0.300618439913,obj == $=3.06139445456e-05,$ == this=2.67594678007e-05,$.hasNext()=9.05747674551e-06,$ == PlotOrientation.HORIZONTAL=4.43484896095e-06,$ == PlotOrientation.VERTICAL=4.02620526074e-06,i < $=2.06040681405e-06,$ >= 0=1.77995457307e-06,
AbstractCategoryItemRenderer.java,drawRangeMarker,orientation,PlotOrientation,0,DEF,$ != null=0.372638493776,$ == null=0.357477158308,$=0.26838606596,obj == $=2.73315363302e-05,$ == this=2.3890288503e-05,$.hasNext()=8.08633194538e-06,$ == PlotOrientation.HORIZONTAL=3.95934330299e-06,$ == PlotOrientation.VERTICAL=3.59451814802e-06,i < $=1.8394896415e-06,$ >= 0=1.58910597747e-06,
AbstractCategoryItemRenderer.java,drawRangeMarker,label,String,0,DEF,$ != null=0.892190098763,$ == null=0.0820503756404,$=0.0256164968014,obj == $=2.60869546764e-06,$ == this=2.28024532589e-06,$.hasNext()=7.71811698996e-07,$ == PlotOrientation.HORIZONTAL=3.7790525198e-07,$ == PlotOrientation.VERTICAL=3.43083655707e-07,i < $=1.75572751004e-07,$ >= 0=1.51674669269e-07,
AbstractCategoryItemRenderer.java,drawRangeMarker,orientation,PlotOrientation,1,DEF,$ == null=0.375811755657,$ != null=0.321891516447,$=0.300618439913,obj == $=3.06139445456e-05,$ == this=2.67594678007e-05,$.hasNext()=9.05747674551e-06,$ == PlotOrientation.HORIZONTAL=4.43484896095e-06,$ == PlotOrientation.VERTICAL=4.02620526074e-06,i < $=2.06040681405e-06,$ >= 0=1.77995457307e-06,
AbstractCategoryItemRenderer.java,drawRangeMarker,orientation,PlotOrientation,0,DEF,$ != null=0.372638493776,$ == null=0.357477158308,$=0.26838606596,obj == $=2.73315363302e-05,$ == this=2.3890288503e-05,$.hasNext()=8.08633194538e-06,$ == PlotOrientation.HORIZONTAL=3.95934330299e-06,$ == PlotOrientation.VERTICAL=3.59451814802e-06,i < $=1.8394896415e-06,$ >= 0=1.58910597747e-06,
AbstractCategoryItemRenderer.java,drawRangeMarker,p,Paint,1,DEF,$ == null=0.494357615709,$ != null=0.420774787664,$=0.0844135433435,obj == $=8.28238535178e-06,$ == this=7.23957055015e-06,$.hasNext()=2.45043406721e-06,$ == PlotOrientation.HORIZONTAL=1.19981586977e-06,$ == PlotOrientation.VERTICAL=1.08926144549e-06,i < $=5.57427938475e-07,$ >= 0=4.81553172449e-07,
AbstractCategoryItemRenderer.java,drawRangeMarker,t,GradientPaintTransformer,0,DEF,$ != null=0.903731167316,$ == null=0.0845426246524,$=0.011663461104,obj == $=1.14438034871e-06,$ == this=1.00029615169e-06,$.hasNext()=3.38577706316e-07,$ == PlotOrientation.HORIZONTAL=1.65779169947e-07,$ == PlotOrientation.VERTICAL=1.50503652208e-07,i < $=7.7020033018e-08,$ >= 0=6.65365149644e-08,
AbstractCategoryItemRenderer.java,drawRangeMarker,orientation,PlotOrientation,1,DEF,$ == null=0.375811755657,$ != null=0.321891516447,$=0.300618439913,obj == $=3.06139445456e-05,$ == this=2.67594678007e-05,$.hasNext()=9.05747674551e-06,$ == PlotOrientation.HORIZONTAL=4.43484896095e-06,$ == PlotOrientation.VERTICAL=4.02620526074e-06,i < $=2.06040681405e-06,$ >= 0=1.77995457307e-06,
AbstractCategoryItemRenderer.java,drawRangeMarker,start,double,0,DEF,$=0.351031541824,$ == null=0.335435509682,$ != null=0.311378955841,obj == $=3.9292674046e-05,$ == this=3.4345426684e-05,$.hasNext()=1.1625164916e-05,$ == PlotOrientation.HORIZONTAL=5.69207668377e-06,$ == PlotOrientation.VERTICAL=5.16759246239e-06,i < $=2.64450795839e-06,$ >= 0=2.28454860007e-06,
AbstractCategoryItemRenderer.java,drawRangeMarker,range,Range,0,DEF,$ == null=0.483287900686,$ != null=0.411574095488,$=0.10457547009,obj == $=1.02606099972e-05,$ == this=8.96872097655e-06,$.hasNext()=3.03571300719e-06,$ == PlotOrientation.HORIZONTAL=1.48638844166e-06,$ == PlotOrientation.VERTICAL=1.34942843033e-06,i < $=6.90568015216e-07,$ >= 0=5.96570828293e-07,
AbstractCategoryItemRenderer.java,drawRangeMarker,end,double,0,DEF,$=0.351031541824,$ == null=0.335435509682,$ != null=0.311378955841,obj == $=3.9292674046e-05,$ == this=3.4345426684e-05,$.hasNext()=1.1625164916e-05,$ == PlotOrientation.HORIZONTAL=5.69207668377e-06,$ == PlotOrientation.VERTICAL=5.16759246239e-06,i < $=2.64450795839e-06,$ >= 0=2.28454860007e-06,
AbstractCategoryItemRenderer.java,drawRangeMarker,range,Range,0,DEF,$ == null=0.483287900686,$ != null=0.411574095488,$=0.10457547009,obj == $=1.02606099972e-05,$ == this=8.96872097655e-06,$.hasNext()=3.03571300719e-06,$ == PlotOrientation.HORIZONTAL=1.48638844166e-06,$ == PlotOrientation.VERTICAL=1.34942843033e-06,i < $=6.90568015216e-07,$ >= 0=5.96570828293e-07,
AbstractCategoryItemRenderer.java,drawRangeMarker,start,double,0,DEF,$=0.351031541824,$ == null=0.335435509682,$ != null=0.311378955841,obj == $=3.9292674046e-05,$ == this=3.4345426684e-05,$.hasNext()=1.1625164916e-05,$ == PlotOrientation.HORIZONTAL=5.69207668377e-06,$ == PlotOrientation.VERTICAL=5.16759246239e-06,i < $=2.64450795839e-06,$ >= 0=2.28454860007e-06,
AbstractCategoryItemRenderer.java,drawRangeMarker,range,Range,0,DEF,$ == null=0.483287900686,$ != null=0.411574095488,$=0.10457547009,obj == $=1.02606099972e-05,$ == this=8.96872097655e-06,$.hasNext()=3.03571300719e-06,$ == PlotOrientation.HORIZONTAL=1.48638844166e-06,$ == PlotOrientation.VERTICAL=1.34942843033e-06,i < $=6.90568015216e-07,$ >= 0=5.96570828293e-07,
AbstractCategoryItemRenderer.java,drawRangeMarker,end,double,0,DEF,$=0.351031541824,$ == null=0.335435509682,$ != null=0.311378955841,obj == $=3.9292674046e-05,$ == this=3.4345426684e-05,$.hasNext()=1.1625164916e-05,$ == PlotOrientation.HORIZONTAL=5.69207668377e-06,$ == PlotOrientation.VERTICAL=5.16759246239e-06,i < $=2.64450795839e-06,$ >= 0=2.28454860007e-06,
