id	line	column	filename	methodname	varname	vartype	else	return	right
1379	153	8	AbstractIntegrator.java	sanityChecks	t	double	0	IntegratorException	Math.abs($ - t0) <= 1.0e-12 * Math.max(Math.abs(t0), Math.abs($))
890	154	8	AbstractLeastSquaresOptimizer.java	incrementIterationsCounter	THIS	AbstractLeastSquaresOptimizer	0	MaxIterationsExceededException	++$.iterations > $.maxIterations
891	155	12	AbstractLeastSquaresOptimizer.java	incrementIterationsCounter	THIS	AbstractLeastSquaresOptimizer	0	MaxIterationsExceededException	++$.iterations > $.maxIterations
892	169	8	AbstractLeastSquaresOptimizer.java	updateJacobian	THIS	AbstractLeastSquaresOptimizer	0	FunctionEvaluationException	$.jacobian.$.length != $.rows
42777	173	8	AbstractLeastSquaresOptimizer.java	updateJacobian	THIS	AbstractLeastSquaresOptimizer	0	NIL-FOR	i < $.rows
42777	173	8	AbstractLeastSquaresOptimizer.java	updateJacobian	i	int	0	NIL-FOR	$ < rows
42778	176	12	AbstractLeastSquaresOptimizer.java	updateJacobian	THIS	AbstractLeastSquaresOptimizer	0	NIL-FOR	j < $.cols
42778	176	12	AbstractLeastSquaresOptimizer.java	updateJacobian	j	int	0	NIL-FOR	$ < cols
893	192	8	AbstractLeastSquaresOptimizer.java	updateResidualsAndCost	THIS	AbstractLeastSquaresOptimizer	0	FunctionEvaluationException	$.objective.$.length != $.rows
42779	197	8	AbstractLeastSquaresOptimizer.java	updateResidualsAndCost	THIS	AbstractLeastSquaresOptimizer	0	NIL-FOR	i < $.rows
42779	197	8	AbstractLeastSquaresOptimizer.java	updateResidualsAndCost	i	int	0	NIL-FOR	$ < rows
42780	218	8	AbstractLeastSquaresOptimizer.java	getRMS	THIS	AbstractLeastSquaresOptimizer	0	NIL-FOR	i < $.rows
42780	218	8	AbstractLeastSquaresOptimizer.java	getRMS	i	int	0	NIL-FOR	$ < rows
42781	231	8	AbstractLeastSquaresOptimizer.java	getChiSquare	THIS	AbstractLeastSquaresOptimizer	0	NIL-FOR	i < $.rows
42781	231	8	AbstractLeastSquaresOptimizer.java	getChiSquare	i	int	0	NIL-FOR	$ < rows
42782	254	8	AbstractLeastSquaresOptimizer.java	getCovariances	THIS	AbstractLeastSquaresOptimizer	0	NIL-FOR	i < $.cols
42782	254	8	AbstractLeastSquaresOptimizer.java	getCovariances	i	int	0	NIL-FOR	$ < cols
42783	255	12	AbstractLeastSquaresOptimizer.java	getCovariances	THIS	AbstractLeastSquaresOptimizer	0	NIL-FOR	j < $.cols
42783	255	12	AbstractLeastSquaresOptimizer.java	getCovariances	j	int	0	NIL-FOR	$ < cols
42784	257	16	AbstractLeastSquaresOptimizer.java	getCovariances	THIS	AbstractLeastSquaresOptimizer	0	NIL-FOR	k < $.rows
42784	257	16	AbstractLeastSquaresOptimizer.java	getCovariances	k	int	0	NIL-FOR	$ < rows
894	287	8	AbstractLeastSquaresOptimizer.java	guessParametersErrors	THIS	AbstractLeastSquaresOptimizer	0	OptimizationException	$.rows <= $.cols
42785	295	8	AbstractLeastSquaresOptimizer.java	guessParametersErrors	THIS	AbstractLeastSquaresOptimizer	0	NIL-FOR	i < errors.$.length
42785	295	8	AbstractLeastSquaresOptimizer.java	guessParametersErrors	i	int	0	NIL-FOR	$ < errors.length
42785	295	8	AbstractLeastSquaresOptimizer.java	guessParametersErrors	errors	double[]	0	NIL-FOR	i < $.length
895	307	8	AbstractLeastSquaresOptimizer.java	optimize	THIS	AbstractLeastSquaresOptimizer	0	OptimizationException	target.$.length != weights.$.length
895	307	8	AbstractLeastSquaresOptimizer.java	optimize	target	double[]	0	OptimizationException	$.length != weights.length
895	307	8	AbstractLeastSquaresOptimizer.java	optimize	weights	double[]	0	OptimizationException	target.length != $.length
837	89	8	AbstractLinearOptimizer.java	incrementIterationsCounter	THIS	AbstractLinearOptimizer	0	MaxIterationsExceededException	++$.iterations > $.maxIterations
838	90	12	AbstractLinearOptimizer.java	incrementIterationsCounter	THIS	AbstractLinearOptimizer	0	MaxIterationsExceededException	++$.iterations > $.maxIterations
42886	48	8	AbstractMultipleLinearRegression.java	newSampleData	i	int	0	NIL-FOR	$ < nobs
42886	48	8	AbstractMultipleLinearRegression.java	newSampleData	nobs	int	0	NIL-FOR	i < $
42887	51	12	AbstractMultipleLinearRegression.java	newSampleData	j	int	0	NIL-FOR	$ < nvars + 1
42887	51	12	AbstractMultipleLinearRegression.java	newSampleData	nvars	int	0	NIL-FOR	j < $ + 1
1108	86	8	AbstractMultipleLinearRegression.java	validateSampleData	x	double[][]	0	IllegalArgumentException	$ == null
1109	89	8	AbstractMultipleLinearRegression.java	validateSampleData	y	double[]	0	IllegalArgumentException	$ == null
1110	92	8	AbstractMultipleLinearRegression.java	validateSampleData	THIS	AbstractMultipleLinearRegression	0	IllegalArgumentException	x.$.length != y.$.length
1110	92	8	AbstractMultipleLinearRegression.java	validateSampleData	x	double[][]	0	IllegalArgumentException	$.length != y.length
1110	92	8	AbstractMultipleLinearRegression.java	validateSampleData	y	double[]	0	IllegalArgumentException	x.length != $.length
1111	107	8	AbstractMultipleLinearRegression.java	validateCovarianceData	covariance	double[][]	0	IllegalArgumentException	$ == null
1112	110	8	AbstractMultipleLinearRegression.java	validateCovarianceData	THIS	AbstractMultipleLinearRegression	0	IllegalArgumentException	x.$.length != covariance.$.length
1112	110	8	AbstractMultipleLinearRegression.java	validateCovarianceData	x	double[][]	0	IllegalArgumentException	$.length != covariance.length
1112	110	8	AbstractMultipleLinearRegression.java	validateCovarianceData	covariance	double[][]	0	IllegalArgumentException	x.length != $.length
1113	114	8	AbstractMultipleLinearRegression.java	validateCovarianceData	THIS	AbstractMultipleLinearRegression	0	IllegalArgumentException	covariance.$.length != covariance[0].length
1113	114	8	AbstractMultipleLinearRegression.java	validateCovarianceData	THIS	AbstractMultipleLinearRegression	0	IllegalArgumentException	covariance.$.length > 0
1113	114	8	AbstractMultipleLinearRegression.java	validateCovarianceData	covariance	double[][]	0	IllegalArgumentException	$.length != $[0].length
1113	114	8	AbstractMultipleLinearRegression.java	validateCovarianceData	covariance	double[][]	0	IllegalArgumentException	$.length > 0
42888	151	8	AbstractMultipleLinearRegression.java	estimateRegressionParametersStandardErrors	i	int	0	NIL-FOR	$ < length
42888	151	8	AbstractMultipleLinearRegression.java	estimateRegressionParametersStandardErrors	length	int	0	NIL-FOR	i < $
42907	91	8	AbstractRandomGenerator.java	nextBytes	THIS	AbstractRandomGenerator	0	NIL-WHILE	bytesOut < bytes.$.length
42907	91	8	AbstractRandomGenerator.java	nextBytes	bytesOut	int	0	NIL-WHILE	$ < bytes.length
42907	91	8	AbstractRandomGenerator.java	nextBytes	bytes	byte[]	0	NIL-WHILE	bytesOut < $.length
42908	93	10	AbstractRandomGenerator.java	nextBytes	i	int	0	NIL-FOR	$ < 3
1139	94	14	AbstractRandomGenerator.java	nextBytes	i	int	0	DEF	$ > 0
1140	98	14	AbstractRandomGenerator.java	nextBytes	THIS	AbstractRandomGenerator	0	RET	bytesOut == bytes.$.length
1140	98	14	AbstractRandomGenerator.java	nextBytes	bytesOut	int	0	RET	$ == bytes.length
1140	98	14	AbstractRandomGenerator.java	nextBytes	bytes	byte[]	0	RET	bytesOut == $.length
1141	140	8	AbstractRandomGenerator.java	nextInt	n	int	0	IllegalArgumentException	$ <= 0
1142	236	8	AbstractRandomGenerator.java	nextGaussian	THIS	AbstractRandomGenerator	0	RET	Double.isNaN($.cachedNormalDeviate)
42909	244	8	AbstractRandomGenerator.java	nextGaussian	s	double	0	NIL-WHILE	$ >=1
1143	249	8	AbstractRandomGenerator.java	nextGaussian	s	double	0	DEF	$ != 0
539	64	8	AbstractRealMatrix.java	AbstractRealMatrix	rowDimension	int	0	DEF	$ <= 0
540	69	8	AbstractRealMatrix.java	AbstractRealMatrix	columnDimension	int	0	DEF	$ <= 0
42274	93	8	AbstractRealMatrix.java	add	row	int	0	NIL-FOR	$ < rowCount
42274	93	8	AbstractRealMatrix.java	add	rowCount	int	0	NIL-FOR	row < $
42275	94	12	AbstractRealMatrix.java	add	col	int	0	NIL-FOR	$ < columnCount
42275	94	12	AbstractRealMatrix.java	add	columnCount	int	0	NIL-FOR	col < $
42276	112	8	AbstractRealMatrix.java	subtract	row	int	0	NIL-FOR	$ < rowCount
42276	112	8	AbstractRealMatrix.java	subtract	rowCount	int	0	NIL-FOR	row < $
42277	113	12	AbstractRealMatrix.java	subtract	col	int	0	NIL-FOR	$ < columnCount
42277	113	12	AbstractRealMatrix.java	subtract	columnCount	int	0	NIL-FOR	col < $
42278	128	8	AbstractRealMatrix.java	scalarAdd	row	int	0	NIL-FOR	$ < rowCount
42278	128	8	AbstractRealMatrix.java	scalarAdd	rowCount	int	0	NIL-FOR	row < $
42279	129	12	AbstractRealMatrix.java	scalarAdd	col	int	0	NIL-FOR	$ < columnCount
42279	129	12	AbstractRealMatrix.java	scalarAdd	columnCount	int	0	NIL-FOR	col < $
42280	144	8	AbstractRealMatrix.java	scalarMultiply	row	int	0	NIL-FOR	$ < rowCount
42280	144	8	AbstractRealMatrix.java	scalarMultiply	rowCount	int	0	NIL-FOR	row < $
42281	145	12	AbstractRealMatrix.java	scalarMultiply	col	int	0	NIL-FOR	$ < columnCount
42281	145	12	AbstractRealMatrix.java	scalarMultiply	columnCount	int	0	NIL-FOR	col < $
42282	165	8	AbstractRealMatrix.java	multiply	row	int	0	NIL-FOR	$ < nRows
42282	165	8	AbstractRealMatrix.java	multiply	nRows	int	0	NIL-FOR	row < $
42283	166	12	AbstractRealMatrix.java	multiply	col	int	0	NIL-FOR	$ < nCols
42283	166	12	AbstractRealMatrix.java	multiply	nCols	int	0	NIL-FOR	col < $
42284	168	16	AbstractRealMatrix.java	multiply	i	int	0	NIL-FOR	$ < nSum
42284	168	16	AbstractRealMatrix.java	multiply	nSum	int	0	NIL-FOR	i < $
42285	190	8	AbstractRealMatrix.java	getData	THIS	AbstractRealMatrix	0	NIL-FOR	i < data.$.length
42285	190	8	AbstractRealMatrix.java	getData	i	int	0	NIL-FOR	$ < data.length
42285	190	8	AbstractRealMatrix.java	getData	data	double[][]	0	NIL-FOR	i < $.length
42286	192	12	AbstractRealMatrix.java	getData	THIS	AbstractRealMatrix	0	NIL-FOR	j < dataI.$.length
42286	192	12	AbstractRealMatrix.java	getData	j	int	0	NIL-FOR	$ < dataI.length
42286	192	12	AbstractRealMatrix.java	getData	dataI	double[]	0	NIL-FOR	j < $.length
42287	282	8	AbstractRealMatrix.java	getSubMatrix	i	int	0	NIL-FOR	$ <= endRow
42287	282	8	AbstractRealMatrix.java	getSubMatrix	endRow	int	0	NIL-FOR	i <= $
42288	283	12	AbstractRealMatrix.java	getSubMatrix	j	int	0	NIL-FOR	$ <= endColumn
42288	283	12	AbstractRealMatrix.java	getSubMatrix	endColumn	int	0	NIL-FOR	j <= $
541	329	8	AbstractRealMatrix.java	copySubMatrix	THIS	AbstractRealMatrix	0	DEF	destination[0].length < columnsCount
541	329	8	AbstractRealMatrix.java	copySubMatrix	THIS	AbstractRealMatrix	0	DEF	destination.$.length < rowsCount
541	329	8	AbstractRealMatrix.java	copySubMatrix	rowsCount	int	0	DEF	destination.length < $
541	329	8	AbstractRealMatrix.java	copySubMatrix	columnsCount	int	0	DEF	destination[0].length < $
541	329	8	AbstractRealMatrix.java	copySubMatrix	destination	double[][]	0	DEF	$[0].length < columnsCount
541	329	8	AbstractRealMatrix.java	copySubMatrix	destination	double[][]	0	DEF	$.length < rowsCount
542	373	8	AbstractRealMatrix.java	copySubMatrix	THIS	AbstractRealMatrix	0	DEF	destination.$.length < selectedRows.$.length
542	373	8	AbstractRealMatrix.java	copySubMatrix	THIS	AbstractRealMatrix	0	DEF	destination[0].length < selectedColumns.$.length
542	373	8	AbstractRealMatrix.java	copySubMatrix	selectedRows	int[]	0	DEF	destination.length < $.length
542	373	8	AbstractRealMatrix.java	copySubMatrix	selectedColumns	int[]	0	DEF	destination[0].length < $.length
542	373	8	AbstractRealMatrix.java	copySubMatrix	destination	double[][]	0	DEF	$.length < selectedRows.length
542	373	8	AbstractRealMatrix.java	copySubMatrix	destination	double[][]	0	DEF	$[0].length < selectedColumns.length
42289	382	8	AbstractRealMatrix.java	copySubMatrix	THIS	AbstractRealMatrix	0	NIL-FOR	i < selectedRows.$.length
42289	382	8	AbstractRealMatrix.java	copySubMatrix	i	int	0	NIL-FOR	$ < selectedRows.length
42289	382	8	AbstractRealMatrix.java	copySubMatrix	selectedRows	int[]	0	NIL-FOR	i < $.length
42290	384	12	AbstractRealMatrix.java	copySubMatrix	THIS	AbstractRealMatrix	0	NIL-FOR	j < selectedColumns.$.length
42290	384	12	AbstractRealMatrix.java	copySubMatrix	j	int	0	NIL-FOR	$ < selectedColumns.length
42290	384	12	AbstractRealMatrix.java	copySubMatrix	selectedColumns	int[]	0	NIL-FOR	j < $.length
543	396	8	AbstractRealMatrix.java	setSubMatrix	nRows	int	0	DEF	$ == 0
544	401	8	AbstractRealMatrix.java	setSubMatrix	nCols	int	0	DEF	$ == 0
42291	405	8	AbstractRealMatrix.java	setSubMatrix	r	int	0	NIL-FOR	$ < nRows
42291	405	8	AbstractRealMatrix.java	setSubMatrix	nRows	int	0	NIL-FOR	r < $
545	406	12	AbstractRealMatrix.java	setSubMatrix	THIS	AbstractRealMatrix	0	DEF	subMatrix[r].length != nCols
545	406	12	AbstractRealMatrix.java	setSubMatrix	r	int	0	DEF	subMatrix[$].length != nCols
545	406	12	AbstractRealMatrix.java	setSubMatrix	nCols	int	0	DEF	subMatrix[r].length != $
545	406	12	AbstractRealMatrix.java	setSubMatrix	subMatrix	double[][]	0	DEF	$[r].length != nCols
42292	418	8	AbstractRealMatrix.java	setSubMatrix	i	int	0	NIL-FOR	$ < nRows
42292	418	8	AbstractRealMatrix.java	setSubMatrix	nRows	int	0	NIL-FOR	i < $
42293	419	12	AbstractRealMatrix.java	setSubMatrix	j	int	0	NIL-FOR	$ < nCols
42293	419	12	AbstractRealMatrix.java	setSubMatrix	nCols	int	0	NIL-FOR	j < $
42294	435	8	AbstractRealMatrix.java	getRowMatrix	i	int	0	NIL-FOR	$ < nCols
42294	435	8	AbstractRealMatrix.java	getRowMatrix	nCols	int	0	NIL-FOR	i < $
546	449	8	AbstractRealMatrix.java	setRowMatrix	nCols	int	0	InvalidMatrixException	matrix.getColumnDimension() != $
546	449	8	AbstractRealMatrix.java	setRowMatrix	matrix	RealMatrix	0	InvalidMatrixException	$.getRowDimension() != 1
546	449	8	AbstractRealMatrix.java	setRowMatrix	matrix	RealMatrix	0	InvalidMatrixException	$.getColumnDimension() != nCols
42295	455	8	AbstractRealMatrix.java	setRowMatrix	i	int	0	NIL-FOR	$ < nCols
42295	455	8	AbstractRealMatrix.java	setRowMatrix	nCols	int	0	NIL-FOR	i < $
42296	468	8	AbstractRealMatrix.java	getColumnMatrix	i	int	0	NIL-FOR	$ < nRows
42296	468	8	AbstractRealMatrix.java	getColumnMatrix	nRows	int	0	NIL-FOR	i < $
547	482	8	AbstractRealMatrix.java	setColumnMatrix	nRows	int	0	InvalidMatrixException	matrix.getRowDimension() != $
547	482	8	AbstractRealMatrix.java	setColumnMatrix	matrix	RealMatrix	0	InvalidMatrixException	$.getRowDimension() != nRows
547	482	8	AbstractRealMatrix.java	setColumnMatrix	matrix	RealMatrix	0	InvalidMatrixException	$.getColumnDimension() != 1
42297	488	8	AbstractRealMatrix.java	setColumnMatrix	i	int	0	NIL-FOR	$ < nRows
42297	488	8	AbstractRealMatrix.java	setColumnMatrix	nRows	int	0	NIL-FOR	i < $
548	506	8	AbstractRealMatrix.java	setRowVector	nCols	int	0	InvalidMatrixException	vector.getDimension() != $
548	506	8	AbstractRealMatrix.java	setRowVector	vector	RealVector	0	InvalidMatrixException	$.getDimension() != nCols
42298	511	8	AbstractRealMatrix.java	setRowVector	i	int	0	NIL-FOR	$ < nCols
42298	511	8	AbstractRealMatrix.java	setRowVector	nCols	int	0	NIL-FOR	i < $
549	529	8	AbstractRealMatrix.java	setColumnVector	nRows	int	0	InvalidMatrixException	vector.getDimension() != $
549	529	8	AbstractRealMatrix.java	setColumnVector	vector	RealVector	0	InvalidMatrixException	$.getDimension() != nRows
42299	534	8	AbstractRealMatrix.java	setColumnVector	i	int	0	NIL-FOR	$ < nRows
42299	534	8	AbstractRealMatrix.java	setColumnVector	nRows	int	0	NIL-FOR	i < $
42300	547	8	AbstractRealMatrix.java	getRow	i	int	0	NIL-FOR	$ < nCols
42300	547	8	AbstractRealMatrix.java	getRow	nCols	int	0	NIL-FOR	i < $
550	561	8	AbstractRealMatrix.java	setRow	THIS	AbstractRealMatrix	0	InvalidMatrixException	array.$.length != nCols
550	561	8	AbstractRealMatrix.java	setRow	nCols	int	0	InvalidMatrixException	array.length != $
550	561	8	AbstractRealMatrix.java	setRow	array	double[]	0	InvalidMatrixException	$.length != nCols
42301	566	8	AbstractRealMatrix.java	setRow	i	int	0	NIL-FOR	$ < nCols
42301	566	8	AbstractRealMatrix.java	setRow	nCols	int	0	NIL-FOR	i < $
42302	579	8	AbstractRealMatrix.java	getColumn	i	int	0	NIL-FOR	$ < nRows
42302	579	8	AbstractRealMatrix.java	getColumn	nRows	int	0	NIL-FOR	i < $
551	593	8	AbstractRealMatrix.java	setColumn	THIS	AbstractRealMatrix	0	InvalidMatrixException	array.$.length != nRows
551	593	8	AbstractRealMatrix.java	setColumn	nRows	int	0	InvalidMatrixException	array.length != $
551	593	8	AbstractRealMatrix.java	setColumn	array	double[]	0	InvalidMatrixException	$.length != nRows
42303	598	8	AbstractRealMatrix.java	setColumn	i	int	0	NIL-FOR	$ < nRows
42303	598	8	AbstractRealMatrix.java	setColumn	nRows	int	0	NIL-FOR	i < $
552	647	8	AbstractRealMatrix.java	inverse	THIS	AbstractRealMatrix	0	DEF	$.lu == null
553	668	8	AbstractRealMatrix.java	isSingular	THIS	AbstractRealMatrix	0	DEF	$.lu == null
554	685	8	AbstractRealMatrix.java	getTrace	nRows	int	0	NonSquareMatrixException	$ != nCols
554	685	8	AbstractRealMatrix.java	getTrace	nCols	int	0	NonSquareMatrixException	nRows != $
42304	689	8	AbstractRealMatrix.java	getTrace	i	int	0	NIL-FOR	$ < nRows
42304	689	8	AbstractRealMatrix.java	getTrace	nRows	int	0	NIL-FOR	i < $
555	701	8	AbstractRealMatrix.java	operate	THIS	AbstractRealMatrix	0	DEF	v.$.length != nCols
555	701	8	AbstractRealMatrix.java	operate	nCols	int	0	DEF	v.length != $
555	701	8	AbstractRealMatrix.java	operate	v	double[]	0	DEF	$.length != nCols
42305	708	8	AbstractRealMatrix.java	operate	row	int	0	NIL-FOR	$ < nRows
42305	708	8	AbstractRealMatrix.java	operate	nRows	int	0	NIL-FOR	row < $
42306	710	12	AbstractRealMatrix.java	operate	i	int	0	NIL-FOR	$ < nCols
42306	710	12	AbstractRealMatrix.java	operate	nCols	int	0	NIL-FOR	i < $
556	728	12	AbstractRealMatrix.java	operate	nCols	int	0	DEF	v.getDimension() != $
556	728	12	AbstractRealMatrix.java	operate	v	RealVector	0	DEF	$.getDimension() != nCols
42307	735	12	AbstractRealMatrix.java	operate	row	int	0	NIL-FOR	$ < nRows
42307	735	12	AbstractRealMatrix.java	operate	nRows	int	0	NIL-FOR	row < $
42308	737	16	AbstractRealMatrix.java	operate	i	int	0	NIL-FOR	$ < nCols
42308	737	16	AbstractRealMatrix.java	operate	nCols	int	0	NIL-FOR	i < $
557	753	8	AbstractRealMatrix.java	preMultiply	THIS	AbstractRealMatrix	0	DEF	v.$.length != nRows
557	753	8	AbstractRealMatrix.java	preMultiply	nRows	int	0	DEF	v.length != $
557	753	8	AbstractRealMatrix.java	preMultiply	v	double[]	0	DEF	$.length != nRows
42309	760	8	AbstractRealMatrix.java	preMultiply	col	int	0	NIL-FOR	$ < nCols
42309	760	8	AbstractRealMatrix.java	preMultiply	nCols	int	0	NIL-FOR	col < $
42310	762	12	AbstractRealMatrix.java	preMultiply	i	int	0	NIL-FOR	$ < nRows
42310	762	12	AbstractRealMatrix.java	preMultiply	nRows	int	0	NIL-FOR	i < $
558	781	12	AbstractRealMatrix.java	preMultiply	nRows	int	0	DEF	v.getDimension() != $
558	781	12	AbstractRealMatrix.java	preMultiply	v	RealVector	0	DEF	$.getDimension() != nRows
42311	788	12	AbstractRealMatrix.java	preMultiply	col	int	0	NIL-FOR	$ < nCols
42311	788	12	AbstractRealMatrix.java	preMultiply	nCols	int	0	NIL-FOR	col < $
42312	790	16	AbstractRealMatrix.java	preMultiply	i	int	0	NIL-FOR	$ < nRows
