id	line	column	filename	methodname	varname	vartype	else	return	right
287	135	8	AbstractIntegerDistribution.java	cumulativeProbability	x0	int	0	IllegalArgumentException	$ > x1
287	135	8	AbstractIntegerDistribution.java	cumulativeProbability	x1	int	0	IllegalArgumentException	x0 > $
288	154	8	AbstractIntegerDistribution.java	inverseCumulativeProbability	p	double	0	IllegalArgumentException	$ < 0.0
288	154	8	AbstractIntegerDistribution.java	inverseCumulativeProbability	p	double	0	IllegalArgumentException	$ > 1.0
43032	164	8	AbstractIntegerDistribution.java	inverseCumulativeProbability	x0	int	0	NIL-WHILE	$ < x1
43032	164	8	AbstractIntegerDistribution.java	inverseCumulativeProbability	x1	int	0	NIL-WHILE	x0 < $
289	167	12	AbstractIntegerDistribution.java	inverseCumulativeProbability	pm	double	1	DEF	$ > p
289	167	12	AbstractIntegerDistribution.java	inverseCumulativeProbability	p	double	1	DEF	pm > $
290	169	16	AbstractIntegerDistribution.java	inverseCumulativeProbability	xm	int	1	DEF	$ == x1
290	169	16	AbstractIntegerDistribution.java	inverseCumulativeProbability	x1	int	1	DEF	xm == $
291	179	16	AbstractIntegerDistribution.java	inverseCumulativeProbability	xm	int	1	DEF	$ == x0
291	179	16	AbstractIntegerDistribution.java	inverseCumulativeProbability	x0	int	1	DEF	xm == $
43033	192	8	AbstractIntegerDistribution.java	inverseCumulativeProbability	pm	double	0	NIL-WHILE	$ > p
43033	192	8	AbstractIntegerDistribution.java	inverseCumulativeProbability	p	double	0	NIL-WHILE	pm > $
1136	109	12	AbstractIntegrator.java	requiresDenseOutput	THIS	AbstractIntegrator	0	RET	$.handler.requiresDenseOutput()
1137	139	8	AbstractIntegrator.java	sanityChecks	THIS	AbstractIntegrator	0	IntegratorException	equations.getDimension() != y0.$.length
1137	139	8	AbstractIntegrator.java	sanityChecks	equations	FirstOrderDifferentialEquations	0	IntegratorException	$.getDimension() != y0.length
1137	139	8	AbstractIntegrator.java	sanityChecks	y0	double[]	0	IntegratorException	equations.getDimension() != $.length
1138	148	8	AbstractIntegrator.java	sanityChecks	THIS	AbstractIntegrator	0	IntegratorException	equations.getDimension() != y.$.length
1138	148	8	AbstractIntegrator.java	sanityChecks	equations	FirstOrderDifferentialEquations	0	IntegratorException	$.getDimension() != y.length
1138	148	8	AbstractIntegrator.java	sanityChecks	y	double[]	0	IntegratorException	equations.getDimension() != $.length
1139	157	8	AbstractIntegrator.java	sanityChecks	t0	double	0	IntegratorException	Math.abs(t - $) <= 1.0e-12 * Math.max(Math.abs($), Math.abs(t))
1139	157	8	AbstractIntegrator.java	sanityChecks	t	double	0	IntegratorException	Math.abs($ - t0) <= 1.0e-12 * Math.max(Math.abs(t0), Math.abs($))
43609	48	8	AbstractMultipleLinearRegression.java	newSampleData	i	int	0	NIL-FOR	$ < nobs
43609	48	8	AbstractMultipleLinearRegression.java	newSampleData	nobs	int	0	NIL-FOR	i < $
43610	51	12	AbstractMultipleLinearRegression.java	newSampleData	j	int	0	NIL-FOR	$ < nvars + 1
43610	51	12	AbstractMultipleLinearRegression.java	newSampleData	nvars	int	0	NIL-FOR	j < $ + 1
869	86	8	AbstractMultipleLinearRegression.java	validateSampleData	x	double[][]	0	IllegalArgumentException	$ == null
870	89	8	AbstractMultipleLinearRegression.java	validateSampleData	y	double[]	0	IllegalArgumentException	$ == null
871	92	8	AbstractMultipleLinearRegression.java	validateSampleData	THIS	AbstractMultipleLinearRegression	0	IllegalArgumentException	x.$.length != y.$.length
871	92	8	AbstractMultipleLinearRegression.java	validateSampleData	x	double[][]	0	IllegalArgumentException	$.length != y.length
871	92	8	AbstractMultipleLinearRegression.java	validateSampleData	y	double[]	0	IllegalArgumentException	x.length != $.length
872	107	8	AbstractMultipleLinearRegression.java	validateCovarianceData	covariance	double[][]	0	IllegalArgumentException	$ == null
873	110	8	AbstractMultipleLinearRegression.java	validateCovarianceData	THIS	AbstractMultipleLinearRegression	0	IllegalArgumentException	x.$.length != covariance.$.length
873	110	8	AbstractMultipleLinearRegression.java	validateCovarianceData	x	double[][]	0	IllegalArgumentException	$.length != covariance.length
873	110	8	AbstractMultipleLinearRegression.java	validateCovarianceData	covariance	double[][]	0	IllegalArgumentException	x.length != $.length
874	114	8	AbstractMultipleLinearRegression.java	validateCovarianceData	THIS	AbstractMultipleLinearRegression	0	IllegalArgumentException	covariance.$.length != covariance[0].length
874	114	8	AbstractMultipleLinearRegression.java	validateCovarianceData	THIS	AbstractMultipleLinearRegression	0	IllegalArgumentException	covariance.$.length > 0
874	114	8	AbstractMultipleLinearRegression.java	validateCovarianceData	covariance	double[][]	0	IllegalArgumentException	$.length != $[0].length
874	114	8	AbstractMultipleLinearRegression.java	validateCovarianceData	covariance	double[][]	0	IllegalArgumentException	$.length > 0
43611	151	8	AbstractMultipleLinearRegression.java	estimateRegressionParametersStandardErrors	i	int	0	NIL-FOR	$ < length
43611	151	8	AbstractMultipleLinearRegression.java	estimateRegressionParametersStandardErrors	length	int	0	NIL-FOR	i < $
43630	91	8	AbstractRandomGenerator.java	nextBytes	THIS	AbstractRandomGenerator	0	NIL-WHILE	bytesOut < bytes.$.length
43630	91	8	AbstractRandomGenerator.java	nextBytes	bytesOut	int	0	NIL-WHILE	$ < bytes.length
43630	91	8	AbstractRandomGenerator.java	nextBytes	bytes	byte[]	0	NIL-WHILE	bytesOut < $.length
43631	93	10	AbstractRandomGenerator.java	nextBytes	i	int	0	NIL-FOR	$ < 3
902	94	14	AbstractRandomGenerator.java	nextBytes	i	int	0	DEF	$ > 0
903	98	14	AbstractRandomGenerator.java	nextBytes	THIS	AbstractRandomGenerator	0	RET	bytesOut == bytes.$.length
903	98	14	AbstractRandomGenerator.java	nextBytes	bytesOut	int	0	RET	$ == bytes.length
903	98	14	AbstractRandomGenerator.java	nextBytes	bytes	byte[]	0	RET	bytesOut == $.length
904	140	8	AbstractRandomGenerator.java	nextInt	n	int	0	IllegalArgumentException	$ <= 0
905	236	8	AbstractRandomGenerator.java	nextGaussian	THIS	AbstractRandomGenerator	0	RET	Double.isNaN($.cachedNormalDeviate)
43632	244	8	AbstractRandomGenerator.java	nextGaussian	s	double	0	NIL-WHILE	$ >=1
906	249	8	AbstractRandomGenerator.java	nextGaussian	s	double	0	DEF	$ != 0
476	59	8	AbstractRealMatrix.java	AbstractRealMatrix	rowDimension	int	0	DEF	$ <= 0
477	64	8	AbstractRealMatrix.java	AbstractRealMatrix	columnDimension	int	0	DEF	$ <= 0
43217	88	8	AbstractRealMatrix.java	add	row	int	0	NIL-FOR	$ < rowCount
43217	88	8	AbstractRealMatrix.java	add	rowCount	int	0	NIL-FOR	row < $
43218	89	12	AbstractRealMatrix.java	add	col	int	0	NIL-FOR	$ < columnCount
43218	89	12	AbstractRealMatrix.java	add	columnCount	int	0	NIL-FOR	col < $
43219	107	8	AbstractRealMatrix.java	subtract	row	int	0	NIL-FOR	$ < rowCount
43219	107	8	AbstractRealMatrix.java	subtract	rowCount	int	0	NIL-FOR	row < $
43220	108	12	AbstractRealMatrix.java	subtract	col	int	0	NIL-FOR	$ < columnCount
43220	108	12	AbstractRealMatrix.java	subtract	columnCount	int	0	NIL-FOR	col < $
43221	123	8	AbstractRealMatrix.java	scalarAdd	row	int	0	NIL-FOR	$ < rowCount
43221	123	8	AbstractRealMatrix.java	scalarAdd	rowCount	int	0	NIL-FOR	row < $
43222	124	12	AbstractRealMatrix.java	scalarAdd	col	int	0	NIL-FOR	$ < columnCount
43222	124	12	AbstractRealMatrix.java	scalarAdd	columnCount	int	0	NIL-FOR	col < $
43223	139	8	AbstractRealMatrix.java	scalarMultiply	row	int	0	NIL-FOR	$ < rowCount
43223	139	8	AbstractRealMatrix.java	scalarMultiply	rowCount	int	0	NIL-FOR	row < $
43224	140	12	AbstractRealMatrix.java	scalarMultiply	col	int	0	NIL-FOR	$ < columnCount
43224	140	12	AbstractRealMatrix.java	scalarMultiply	columnCount	int	0	NIL-FOR	col < $
43225	160	8	AbstractRealMatrix.java	multiply	row	int	0	NIL-FOR	$ < nRows
43225	160	8	AbstractRealMatrix.java	multiply	nRows	int	0	NIL-FOR	row < $
43226	161	12	AbstractRealMatrix.java	multiply	col	int	0	NIL-FOR	$ < nCols
43226	161	12	AbstractRealMatrix.java	multiply	nCols	int	0	NIL-FOR	col < $
43227	163	16	AbstractRealMatrix.java	multiply	i	int	0	NIL-FOR	$ < nSum
43227	163	16	AbstractRealMatrix.java	multiply	nSum	int	0	NIL-FOR	i < $
43228	185	8	AbstractRealMatrix.java	getData	THIS	AbstractRealMatrix	0	NIL-FOR	i < data.$.length
43228	185	8	AbstractRealMatrix.java	getData	i	int	0	NIL-FOR	$ < data.length
43228	185	8	AbstractRealMatrix.java	getData	data	double[][]	0	NIL-FOR	i < $.length
43229	187	12	AbstractRealMatrix.java	getData	THIS	AbstractRealMatrix	0	NIL-FOR	j < dataI.$.length
43229	187	12	AbstractRealMatrix.java	getData	j	int	0	NIL-FOR	$ < dataI.length
43229	187	12	AbstractRealMatrix.java	getData	dataI	double[]	0	NIL-FOR	j < $.length
43230	277	8	AbstractRealMatrix.java	getSubMatrix	i	int	0	NIL-FOR	$ <= endRow
43230	277	8	AbstractRealMatrix.java	getSubMatrix	endRow	int	0	NIL-FOR	i <= $
43231	278	12	AbstractRealMatrix.java	getSubMatrix	j	int	0	NIL-FOR	$ <= endColumn
43231	278	12	AbstractRealMatrix.java	getSubMatrix	endColumn	int	0	NIL-FOR	j <= $
478	323	8	AbstractRealMatrix.java	copySubMatrix	THIS	AbstractRealMatrix	0	DEF	destination[0].length < columnsCount
478	323	8	AbstractRealMatrix.java	copySubMatrix	THIS	AbstractRealMatrix	0	DEF	destination.$.length < rowsCount
478	323	8	AbstractRealMatrix.java	copySubMatrix	rowsCount	int	0	DEF	destination.length < $
478	323	8	AbstractRealMatrix.java	copySubMatrix	columnsCount	int	0	DEF	destination[0].length < $
478	323	8	AbstractRealMatrix.java	copySubMatrix	destination	double[][]	0	DEF	$[0].length < columnsCount
478	323	8	AbstractRealMatrix.java	copySubMatrix	destination	double[][]	0	DEF	$.length < rowsCount
479	367	8	AbstractRealMatrix.java	copySubMatrix	THIS	AbstractRealMatrix	0	DEF	destination.$.length < selectedRows.$.length
479	367	8	AbstractRealMatrix.java	copySubMatrix	THIS	AbstractRealMatrix	0	DEF	destination[0].length < selectedColumns.$.length
479	367	8	AbstractRealMatrix.java	copySubMatrix	selectedRows	int[]	0	DEF	destination.length < $.length
479	367	8	AbstractRealMatrix.java	copySubMatrix	selectedColumns	int[]	0	DEF	destination[0].length < $.length
479	367	8	AbstractRealMatrix.java	copySubMatrix	destination	double[][]	0	DEF	$.length < selectedRows.length
479	367	8	AbstractRealMatrix.java	copySubMatrix	destination	double[][]	0	DEF	$[0].length < selectedColumns.length
43232	378	8	AbstractRealMatrix.java	copySubMatrix	THIS	AbstractRealMatrix	0	NIL-FOR	i < selectedRows.$.length
43232	378	8	AbstractRealMatrix.java	copySubMatrix	i	int	0	NIL-FOR	$ < selectedRows.length
43232	378	8	AbstractRealMatrix.java	copySubMatrix	selectedRows	int[]	0	NIL-FOR	i < $.length
43233	380	12	AbstractRealMatrix.java	copySubMatrix	THIS	AbstractRealMatrix	0	NIL-FOR	j < selectedColumns.$.length
43233	380	12	AbstractRealMatrix.java	copySubMatrix	j	int	0	NIL-FOR	$ < selectedColumns.length
43233	380	12	AbstractRealMatrix.java	copySubMatrix	selectedColumns	int[]	0	NIL-FOR	j < $.length
480	392	8	AbstractRealMatrix.java	setSubMatrix	nRows	int	0	DEF	$ == 0
481	398	8	AbstractRealMatrix.java	setSubMatrix	nCols	int	0	DEF	$ == 0
43234	403	8	AbstractRealMatrix.java	setSubMatrix	r	int	0	NIL-FOR	$ < nRows
43234	403	8	AbstractRealMatrix.java	setSubMatrix	nRows	int	0	NIL-FOR	r < $
482	404	12	AbstractRealMatrix.java	setSubMatrix	THIS	AbstractRealMatrix	0	DEF	subMatrix[r].length != nCols
482	404	12	AbstractRealMatrix.java	setSubMatrix	r	int	0	DEF	subMatrix[$].length != nCols
482	404	12	AbstractRealMatrix.java	setSubMatrix	nCols	int	0	DEF	subMatrix[r].length != $
482	404	12	AbstractRealMatrix.java	setSubMatrix	subMatrix	double[][]	0	DEF	$[r].length != nCols
43235	417	8	AbstractRealMatrix.java	setSubMatrix	i	int	0	NIL-FOR	$ < nRows
43235	417	8	AbstractRealMatrix.java	setSubMatrix	nRows	int	0	NIL-FOR	i < $
43236	418	12	AbstractRealMatrix.java	setSubMatrix	j	int	0	NIL-FOR	$ < nCols
43236	418	12	AbstractRealMatrix.java	setSubMatrix	nCols	int	0	NIL-FOR	j < $
43237	434	8	AbstractRealMatrix.java	getRowMatrix	i	int	0	NIL-FOR	$ < nCols
43237	434	8	AbstractRealMatrix.java	getRowMatrix	nCols	int	0	NIL-FOR	i < $
483	448	8	AbstractRealMatrix.java	setRowMatrix	nCols	int	0	InvalidMatrixException	matrix.getColumnDimension() != $
483	448	8	AbstractRealMatrix.java	setRowMatrix	matrix	RealMatrix	0	InvalidMatrixException	$.getColumnDimension() != nCols
483	448	8	AbstractRealMatrix.java	setRowMatrix	matrix	RealMatrix	0	InvalidMatrixException	$.getRowDimension() != 1
43238	457	8	AbstractRealMatrix.java	setRowMatrix	i	int	0	NIL-FOR	$ < nCols
43238	457	8	AbstractRealMatrix.java	setRowMatrix	nCols	int	0	NIL-FOR	i < $
43239	470	8	AbstractRealMatrix.java	getColumnMatrix	i	int	0	NIL-FOR	$ < nRows
43239	470	8	AbstractRealMatrix.java	getColumnMatrix	nRows	int	0	NIL-FOR	i < $
484	484	8	AbstractRealMatrix.java	setColumnMatrix	nRows	int	0	InvalidMatrixException	matrix.getRowDimension() != $
484	484	8	AbstractRealMatrix.java	setColumnMatrix	matrix	RealMatrix	0	InvalidMatrixException	$.getColumnDimension() != 1
484	484	8	AbstractRealMatrix.java	setColumnMatrix	matrix	RealMatrix	0	InvalidMatrixException	$.getRowDimension() != nRows
43240	493	8	AbstractRealMatrix.java	setColumnMatrix	i	int	0	NIL-FOR	$ < nRows
43240	493	8	AbstractRealMatrix.java	setColumnMatrix	nRows	int	0	NIL-FOR	i < $
485	511	8	AbstractRealMatrix.java	setRowVector	nCols	int	0	InvalidMatrixException	vector.getDimension() != $
485	511	8	AbstractRealMatrix.java	setRowVector	vector	RealVector	0	InvalidMatrixException	$.getDimension() != nCols
43241	518	8	AbstractRealMatrix.java	setRowVector	i	int	0	NIL-FOR	$ < nCols
43241	518	8	AbstractRealMatrix.java	setRowVector	nCols	int	0	NIL-FOR	i < $
486	536	8	AbstractRealMatrix.java	setColumnVector	nRows	int	0	InvalidMatrixException	vector.getDimension() != $
486	536	8	AbstractRealMatrix.java	setColumnVector	vector	RealVector	0	InvalidMatrixException	$.getDimension() != nRows
43242	543	8	AbstractRealMatrix.java	setColumnVector	i	int	0	NIL-FOR	$ < nRows
43242	543	8	AbstractRealMatrix.java	setColumnVector	nRows	int	0	NIL-FOR	i < $
43243	556	8	AbstractRealMatrix.java	getRow	i	int	0	NIL-FOR	$ < nCols
43243	556	8	AbstractRealMatrix.java	getRow	nCols	int	0	NIL-FOR	i < $
487	570	8	AbstractRealMatrix.java	setRow	THIS	AbstractRealMatrix	0	InvalidMatrixException	array.$.length != nCols
487	570	8	AbstractRealMatrix.java	setRow	nCols	int	0	InvalidMatrixException	array.length != $
487	570	8	AbstractRealMatrix.java	setRow	array	double[]	0	InvalidMatrixException	$.length != nCols
43244	577	8	AbstractRealMatrix.java	setRow	i	int	0	NIL-FOR	$ < nCols
43244	577	8	AbstractRealMatrix.java	setRow	nCols	int	0	NIL-FOR	i < $
43245	590	8	AbstractRealMatrix.java	getColumn	i	int	0	NIL-FOR	$ < nRows
43245	590	8	AbstractRealMatrix.java	getColumn	nRows	int	0	NIL-FOR	i < $
488	604	8	AbstractRealMatrix.java	setColumn	THIS	AbstractRealMatrix	0	InvalidMatrixException	array.$.length != nRows
488	604	8	AbstractRealMatrix.java	setColumn	nRows	int	0	InvalidMatrixException	array.length != $
488	604	8	AbstractRealMatrix.java	setColumn	array	double[]	0	InvalidMatrixException	$.length != nRows
43246	611	8	AbstractRealMatrix.java	setColumn	i	int	0	NIL-FOR	$ < nRows
43246	611	8	AbstractRealMatrix.java	setColumn	nRows	int	0	NIL-FOR	i < $
489	659	8	AbstractRealMatrix.java	inverse	THIS	AbstractRealMatrix	0	DEF	$.lu == null
490	680	8	AbstractRealMatrix.java	isSingular	THIS	AbstractRealMatrix	0	DEF	$.lu == null
491	697	8	AbstractRealMatrix.java	getTrace	nRows	int	0	NonSquareMatrixException	$ != nCols
491	697	8	AbstractRealMatrix.java	getTrace	nCols	int	0	NonSquareMatrixException	nRows != $
43247	701	8	AbstractRealMatrix.java	getTrace	i	int	0	NIL-FOR	$ < nRows
43247	701	8	AbstractRealMatrix.java	getTrace	nRows	int	0	NIL-FOR	i < $
492	713	8	AbstractRealMatrix.java	operate	THIS	AbstractRealMatrix	0	DEF	v.$.length != nCols
492	713	8	AbstractRealMatrix.java	operate	nCols	int	0	DEF	v.length != $
492	713	8	AbstractRealMatrix.java	operate	v	double[]	0	DEF	$.length != nCols
43248	722	8	AbstractRealMatrix.java	operate	row	int	0	NIL-FOR	$ < nRows
43248	722	8	AbstractRealMatrix.java	operate	nRows	int	0	NIL-FOR	row < $
43249	724	12	AbstractRealMatrix.java	operate	i	int	0	NIL-FOR	$ < nCols
43249	724	12	AbstractRealMatrix.java	operate	nCols	int	0	NIL-FOR	i < $
493	742	12	AbstractRealMatrix.java	operate	nCols	int	0	DEF	v.getDimension() != $
493	742	12	AbstractRealMatrix.java	operate	v	RealVector	0	DEF	$.getDimension() != nCols
43250	751	12	AbstractRealMatrix.java	operate	row	int	0	NIL-FOR	$ < nRows
43250	751	12	AbstractRealMatrix.java	operate	nRows	int	0	NIL-FOR	row < $
43251	753	16	AbstractRealMatrix.java	operate	i	int	0	NIL-FOR	$ < nCols
43251	753	16	AbstractRealMatrix.java	operate	nCols	int	0	NIL-FOR	i < $
494	769	8	AbstractRealMatrix.java	preMultiply	THIS	AbstractRealMatrix	0	DEF	v.$.length != nRows
494	769	8	AbstractRealMatrix.java	preMultiply	nRows	int	0	DEF	v.length != $
494	769	8	AbstractRealMatrix.java	preMultiply	v	double[]	0	DEF	$.length != nRows
43252	778	8	AbstractRealMatrix.java	preMultiply	col	int	0	NIL-FOR	$ < nCols
43252	778	8	AbstractRealMatrix.java	preMultiply	nCols	int	0	NIL-FOR	col < $
43253	780	12	AbstractRealMatrix.java	preMultiply	i	int	0	NIL-FOR	$ < nRows
43253	780	12	AbstractRealMatrix.java	preMultiply	nRows	int	0	NIL-FOR	i < $
495	799	12	AbstractRealMatrix.java	preMultiply	nRows	int	0	DEF	v.getDimension() != $
495	799	12	AbstractRealMatrix.java	preMultiply	v	RealVector	0	DEF	$.getDimension() != nRows
43254	808	12	AbstractRealMatrix.java	preMultiply	col	int	0	NIL-FOR	$ < nCols
43254	808	12	AbstractRealMatrix.java	preMultiply	nCols	int	0	NIL-FOR	col < $
43255	810	16	AbstractRealMatrix.java	preMultiply	i	int	0	NIL-FOR	$ < nRows
43255	810	16	AbstractRealMatrix.java	preMultiply	nRows	int	0	NIL-FOR	i < $
43256	827	8	AbstractRealMatrix.java	walkInRowOrder	row	int	0	NIL-FOR	$ < rows
43256	827	8	AbstractRealMatrix.java	walkInRowOrder	rows	int	0	NIL-FOR	row < $
43257	828	12	AbstractRealMatrix.java	walkInRowOrder	column	int	0	NIL-FOR	$ < columns
43257	828	12	AbstractRealMatrix.java	walkInRowOrder	columns	int	0	NIL-FOR	column < $
43258	844	8	AbstractRealMatrix.java	walkInRowOrder	row	int	0	NIL-FOR	$ < rows
43258	844	8	AbstractRealMatrix.java	walkInRowOrder	rows	int	0	NIL-FOR	row < $
43259	845	12	AbstractRealMatrix.java	walkInRowOrder	column	int	0	NIL-FOR	$ < columns
43259	845	12	AbstractRealMatrix.java	walkInRowOrder	columns	int	0	NIL-FOR	column < $
43260	860	8	AbstractRealMatrix.java	walkInRowOrder	row	int	0	NIL-FOR	$ <= endRow
43260	860	8	AbstractRealMatrix.java	walkInRowOrder	endRow	int	0	NIL-FOR	row <= $
43261	861	12	AbstractRealMatrix.java	walkInRowOrder	column	int	0	NIL-FOR	$ <= endColumn
43261	861	12	AbstractRealMatrix.java	walkInRowOrder	endColumn	int	0	NIL-FOR	column <= $
43262	879	8	AbstractRealMatrix.java	walkInRowOrder	row	int	0	NIL-FOR	$ <= endRow
43262	879	8	AbstractRealMatrix.java	walkInRowOrder	endRow	int	0	NIL-FOR	row <= $
43263	880	12	AbstractRealMatrix.java	walkInRowOrder	column	int	0	NIL-FOR	$ <= endColumn
43263	880	12	AbstractRealMatrix.java	walkInRowOrder	endColumn	int	0	NIL-FOR	column <= $
43264	893	8	AbstractRealMatrix.java	walkInColumnOrder	column	int	0	NIL-FOR	$ < columns
43264	893	8	AbstractRealMatrix.java	walkInColumnOrder	columns	int	0	NIL-FOR	column < $
43265	894	12	AbstractRealMatrix.java	walkInColumnOrder	row	int	0	NIL-FOR	$ < rows
43265	894	12	AbstractRealMatrix.java	walkInColumnOrder	rows	int	0	NIL-FOR	row < $
43266	910	8	AbstractRealMatrix.java	walkInColumnOrder	column	int	0	NIL-FOR	$ < columns
43266	910	8	AbstractRealMatrix.java	walkInColumnOrder	columns	int	0	NIL-FOR	column < $
43267	911	12	AbstractRealMatrix.java	walkInColumnOrder	row	int	0	NIL-FOR	$ < rows
43267	911	12	AbstractRealMatrix.java	walkInColumnOrder	rows	int	0	NIL-FOR	row < $
43268	926	8	AbstractRealMatrix.java	walkInColumnOrder	column	int	0	NIL-FOR	$ <= endColumn
43268	926	8	AbstractRealMatrix.java	walkInColumnOrder	endColumn	int	0	NIL-FOR	column <= $
43269	927	12	AbstractRealMatrix.java	walkInColumnOrder	row	int	0	NIL-FOR	$ <= endRow
43269	927	12	AbstractRealMatrix.java	walkInColumnOrder	endRow	int	0	NIL-FOR	row <= $
43270	945	8	AbstractRealMatrix.java	walkInColumnOrder	column	int	0	NIL-FOR	$ <= endColumn
43270	945	8	AbstractRealMatrix.java	walkInColumnOrder	endColumn	int	0	NIL-FOR	column <= $
43271	946	12	AbstractRealMatrix.java	walkInColumnOrder	row	int	0	NIL-FOR	$ <= endRow
43271	946	12	AbstractRealMatrix.java	walkInColumnOrder	endRow	int	0	NIL-FOR	row <= $
496	985	8	AbstractRealMatrix.java	solve	THIS	AbstractRealMatrix	0	DEF	$.lu == null
497	995	8	AbstractRealMatrix.java	solve	THIS	AbstractRealMatrix	0	DEF	$.lu == null
498	1023	8	AbstractRealMatrix.java	luDecompose	THIS	AbstractRealMatrix	0	DEF	$.lu == null
43272	1040	8	AbstractRealMatrix.java	toString	i	int	0	NIL-FOR	$ < nRows
43272	1040	8	AbstractRealMatrix.java	toString	nRows	int	0	NIL-FOR	i < $
499	1041	12	AbstractRealMatrix.java	toString	i	int	0	DEF	$ > 0
43273	1045	12	AbstractRealMatrix.java	toString	j	int	0	NIL-FOR	$ < nCols
43273	1045	12	AbstractRealMatrix.java	toString	nCols	int	0	NIL-FOR	j < $
500	1046	16	AbstractRealMatrix.java	toString	j	int	0	DEF	$ > 0
501	1068	8	AbstractRealMatrix.java	equals	THIS	AbstractRealMatrix	0	RET	object == $
501	1068	8	AbstractRealMatrix.java	equals	object	Object	0	RET	$ == this
502	1071	8	AbstractRealMatrix.java	equals	object	Object	0	RET	$ instanceof RealMatrix == false
503	1077	8	AbstractRealMatrix.java	equals	m	RealMatrix	0	RET	$.getColumnDimension() != nCols
503	1077	8	AbstractRealMatrix.java	equals	m	RealMatrix	0	RET	$.getRowDimension() != nRows
503	1077	8	AbstractRealMatrix.java	equals	nRows	int	0	RET	m.getRowDimension() != $
