No 1 is right.,Right result is: ets.$.length > 0.,Probability is: 0.0109364762902.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.00893871020526.
No 1 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.00888837128878.
No 1 is right.,Right result is: $.after().length > 0.,Probability is: 0.0714009180665.
No 1 is right.,Right result is: $.before().length > 0.,Probability is: 0.0709981992841.
No 6 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.0636551231146.
No 8 is right.,Right result is: i<pts.$.length.,Probability is: 0.0197622478008.
No 1 is right.,Right result is: i < pts.$.length.,Probability is: 0.0168343707919.
No 1 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0144234057516.
No 3 is right.,Right result is: cs.$.length == 0.,Probability is: 0.0123556545004.
No 1 is right.,Right result is: ets.$.length > 0.,Probability is: 0.0109364762902.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.00893871020526.
No 2 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.00888837128878.
No 1 is right.,Right result is: $.before().length > 0.,Probability is: 0.114619515836.
No 1 is right.,Right result is: $.after().length > 0.,Probability is: 0.0954417809844.
No 4 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.0356650948524.
No 1 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0148238623515.
No 1 is right.,Right result is: i<pts.$.length.,Probability is: 0.0117021910846.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0091868871823.
No 1 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.00913515128195.
No 1 is right.,Right result is: $.isPrimitive().,Probability is: 0.0087055452168.
No 5 is right.,Right result is: a1.after().length > 0.,Probability is: 0.00862627197057.
No 1 is right.,Right result is: $.isInterface().,Probability is: 0.00806623138487.
No 1 is right.,Right result is: $.before().length > 0.,Probability is: 0.114619515836.
No 7 is right.,Right result is: $.after().length > 0.,Probability is: 0.0954417809844.
No 1 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.0356650948524.
No 1 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0148238623515.
No 2 is right.,Right result is: i<pts.$.length.,Probability is: 0.0117021910846.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0091868871823.
No 1 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.00913515128195.
No 1 is right.,Right result is: $.isPrimitive().,Probability is: 0.0087055452168.
No 1 is right.,Right result is: a1.after().length > 0.,Probability is: 0.00862627197057.
No 1 is right.,Right result is: $.isInterface().,Probability is: 0.00806623138487.
No 1 is right.,Right result is: $.before().length > 0.,Probability is: 0.114296838641.
No 1 is right.,Right result is: $.after().length > 0.,Probability is: 0.100483477116.
No 1 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.0355646908283.
No 1 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0147821307182.
No 1 is right.,Right result is: i<pts.$.length.,Probability is: 0.0108772814274.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0091610243544.
No 4 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.0091094346717.
No 1 is right.,Right result is: $.isPrimitive().,Probability is: 0.00868103653193.
No 4 is right.,Right result is: a1.after().length > 0.,Probability is: 0.00860198773444.
No 1 is right.,Right result is: $.isInterface().,Probability is: 0.00804352387786.
No 1 is right.,Right result is: $.before().length > 0.,Probability is: 0.114296838641.
No 1 is right.,Right result is: $.after().length > 0.,Probability is: 0.100483477116.
No 1 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.0355646908283.
No 1 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0147821307182.
No 1 is right.,Right result is: i<pts.$.length.,Probability is: 0.0108772814274.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0091610243544.
No 10 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.0091094346717.
No 1 is right.,Right result is: $.isPrimitive().,Probability is: 0.00868103653193.
No 1 is right.,Right result is: a1.after().length > 0.,Probability is: 0.00860198773444.
No 1 is right.,Right result is: $.isInterface().,Probability is: 0.00804352387786.
No 1 is right.,Right result is: $.after().length > 0.,Probability is: 0.0714009180665.
No 4 is right.,Right result is: $.before().length > 0.,Probability is: 0.0709981992841.
No 2 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.0636551231146.
No 2 is right.,Right result is: i<pts.$.length.,Probability is: 0.0197622478008.
No 3 is right.,Right result is: i < pts.$.length.,Probability is: 0.0168343707919.
No 1 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0144234057516.
No 4 is right.,Right result is: cs.$.length == 0.,Probability is: 0.0123556545004.
No 1 is right.,Right result is: ets.$.length > 0.,Probability is: 0.0109364762902.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.00893871020526.
No 10 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.00888837128878.
No 2 is right.,Right result is: $.after().length > 0.,Probability is: 0.0714009180665.
No 1 is right.,Right result is: $.before().length > 0.,Probability is: 0.0709981992841.
No 2 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.0636551231146.
No 1 is right.,Right result is: i<pts.$.length.,Probability is: 0.0197622478008.
No 1 is right.,Right result is: i < pts.$.length.,Probability is: 0.0168343707919.
No 1 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0144234057516.
No 1 is right.,Right result is: cs.$.length == 0.,Probability is: 0.0123556545004.
No 1 is right.,Right result is: ets.$.length > 0.,Probability is: 0.0109364762902.
No 2 is right.,Right result is: $.isEnum().,Probability is: 0.00893871020526.
No 2 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.00888837128878.
No 2 is right.,Right result is: $.before().length > 0.,Probability is: 0.114619515836.
No 4 is right.,Right result is: $.after().length > 0.,Probability is: 0.0954417809844.
No 2 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.0356650948524.
No 4 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0148238623515.
No 1 is right.,Right result is: i<pts.$.length.,Probability is: 0.0117021910846.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0091868871823.
No 1 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.00913515128195.
No 1 is right.,Right result is: $.isPrimitive().,Probability is: 0.0087055452168.
No 1 is right.,Right result is: a1.after().length > 0.,Probability is: 0.00862627197057.
No 1 is right.,Right result is: $.isInterface().,Probability is: 0.00806623138487.
No 1 is right.,Right result is: $.before().length > 0.,Probability is: 0.114619515836.
No 1 is right.,Right result is: $.after().length > 0.,Probability is: 0.0954417809844.
No 2 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.0356650948524.
No 2 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0148238623515.
No 2 is right.,Right result is: i<pts.$.length.,Probability is: 0.0117021910846.
No 2 is right.,Right result is: $.isEnum().,Probability is: 0.0091868871823.
No 4 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.00913515128195.
No 1 is right.,Right result is: $.isPrimitive().,Probability is: 0.0087055452168.
No 1 is right.,Right result is: a1.after().length > 0.,Probability is: 0.00862627197057.
No 1 is right.,Right result is: $.isInterface().,Probability is: 0.00806623138487.
No 1 is right.,Right result is: $ == null.,Probability is: 0.239593848586.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0453173555434.
No 1 is right.,Right result is: $.length() == 0.,Probability is: 0.0234506130219.
No 9 is right.,Right result is: $.length() > 0.,Probability is: 0.0181016456336.
No 1 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.0125589594245.
No 1 is right.,Right result is: $.length == 0.,Probability is: 0.0104294074699.
No 1 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.00807021744549.
No 4 is right.,Right result is: float.equals($).,Probability is: 0.00752710504457.
No 4 is right.,Right result is: byte.equals($).,Probability is: 0.00619417754933.
No 1 is right.,Right result is: double.equals($).,Probability is: 0.00602039601654.
No 1 is right.,Right result is: $ == null.,Probability is: 0.239593848586.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0453173555434.
No 1 is right.,Right result is: $.length() == 0.,Probability is: 0.0234506130219.
No 2 is right.,Right result is: $.length() > 0.,Probability is: 0.0181016456336.
No 3 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.0125589594245.
No 2 is right.,Right result is: $.length == 0.,Probability is: 0.0104294074699.
No 1 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.00807021744549.
No 1 is right.,Right result is: float.equals($).,Probability is: 0.00752710504457.
No 1 is right.,Right result is: byte.equals($).,Probability is: 0.00619417754933.
No 1 is right.,Right result is: double.equals($).,Probability is: 0.00602039601654.
No 2 is right.,Right result is: $.after().length > 0.,Probability is: 0.0714009180665.
No 1 is right.,Right result is: $.before().length > 0.,Probability is: 0.0709981992841.
No 1 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.0636551231146.
No 3 is right.,Right result is: i<pts.$.length.,Probability is: 0.0197622478008.
No 2 is right.,Right result is: i < pts.$.length.,Probability is: 0.0168343707919.
No 1 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0144234057516.
No 1 is right.,Right result is: cs.$.length == 0.,Probability is: 0.0123556545004.
No 1 is right.,Right result is: ets.$.length > 0.,Probability is: 0.0109364762902.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.00893871020526.
No 2 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.00888837128878.
No 1 is right.,Right result is: $.after().length > 0.,Probability is: 0.0714009180665.
No 1 is right.,Right result is: $.before().length > 0.,Probability is: 0.0709981992841.
No 7 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.0636551231146.
No 5 is right.,Right result is: i<pts.$.length.,Probability is: 0.0197622478008.
No 1 is right.,Right result is: i < pts.$.length.,Probability is: 0.0168343707919.
No 2 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0144234057516.
No 2 is right.,Right result is: cs.$.length == 0.,Probability is: 0.0123556545004.
No 1 is right.,Right result is: ets.$.length > 0.,Probability is: 0.0109364762902.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.00893871020526.
No 1 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.00888837128878.
No 2 is right.,Right result is: $.before().length > 0.,Probability is: 0.114296838641.
No 1 is right.,Right result is: $.after().length > 0.,Probability is: 0.100483477116.
No 9 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.0355646908283.
No 10 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0147821307182.
No 5 is right.,Right result is: i<pts.$.length.,Probability is: 0.0108772814274.
No 6 is right.,Right result is: $.isEnum().,Probability is: 0.0091610243544.
No 6 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.0091094346717.
No 8 is right.,Right result is: $.isPrimitive().,Probability is: 0.00868103653193.
No 3 is right.,Right result is: a1.after().length > 0.,Probability is: 0.00860198773444.
No 4 is right.,Right result is: $.isInterface().,Probability is: 0.00804352387786.
No 1 is right.,Right result is: $.before().length > 0.,Probability is: 0.114296838641.
No 5 is right.,Right result is: $.after().length > 0.,Probability is: 0.100483477116.
No 2 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.0355646908283.
No 7 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0147821307182.
No 1 is right.,Right result is: i<pts.$.length.,Probability is: 0.0108772814274.
No 5 is right.,Right result is: $.isEnum().,Probability is: 0.0091610243544.
No 7 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.0091094346717.
No 2 is right.,Right result is: $.isPrimitive().,Probability is: 0.00868103653193.
No 3 is right.,Right result is: a1.after().length > 0.,Probability is: 0.00860198773444.
No 8 is right.,Right result is: $.isInterface().,Probability is: 0.00804352387786.
No 1 is right.,Right result is: $ == null.,Probability is: 0.241020426154.
No 1 is right.,Right result is: $ != null.,Probability is: 0.045587182045.
No 1 is right.,Right result is: $.length() == 0.,Probability is: 0.0226207412779.
No 3 is right.,Right result is: $.length() > 0.,Probability is: 0.0182094275951.
No 7 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.0126337371767.
No 6 is right.,Right result is: $.length == 0.,Probability is: 0.0104915052652.
No 2 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.00811826903373.
No 4 is right.,Right result is: float.equals($).,Probability is: 0.00757192261517.
No 5 is right.,Right result is: byte.equals($).,Probability is: 0.00623105838895.
No 1 is right.,Right result is: double.equals($).,Probability is: 0.00605624262244.
No 8 is right.,Right result is: $ == null.,Probability is: 0.241020426154.
No 1 is right.,Right result is: $ != null.,Probability is: 0.045587182045.
No 6 is right.,Right result is: $.length() == 0.,Probability is: 0.0226207412779.
No 1 is right.,Right result is: $.length() > 0.,Probability is: 0.0182094275951.
No 1 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.0126337371767.
No 1 is right.,Right result is: $.length == 0.,Probability is: 0.0104915052652.
No 2 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.00811826903373.
No 1 is right.,Right result is: float.equals($).,Probability is: 0.00757192261517.
No 1 is right.,Right result is: byte.equals($).,Probability is: 0.00623105838895.
No 2 is right.,Right result is: double.equals($).,Probability is: 0.00605624262244.
No 1 is right.,Right result is: $ != null.,Probability is: 0.172509074211.
No 2 is right.,Right result is: $.length() > 0.,Probability is: 0.0694491639733.
No 1 is right.,Right result is: $ == null.,Probability is: 0.0412442088127.
No 1 is right.,Right result is: float.equals($).,Probability is: 0.023317899555.
No 1 is right.,Right result is: byte.equals($).,Probability is: 0.0231827255338.
No 2 is right.,Right result is: char.equals($).,Probability is: 0.0209486372769.
No 1 is right.,Right result is: int.equals($).,Probability is: 0.020796796307.
No 1 is right.,Right result is: long.equals($).,Probability is: 0.019470339641.
No 1 is right.,Right result is: boolean.equals($).,Probability is: 0.0189079996198.
No 2 is right.,Right result is: double.equals($).,Probability is: 0.0185163039714.
No 1 is right.,Right result is: $ != null.,Probability is: 0.172509074211.
No 2 is right.,Right result is: $.length() > 0.,Probability is: 0.0694491639733.
No 1 is right.,Right result is: $ == null.,Probability is: 0.0412442088127.
No 2 is right.,Right result is: float.equals($).,Probability is: 0.023317899555.
No 1 is right.,Right result is: byte.equals($).,Probability is: 0.0231827255338.
No 1 is right.,Right result is: char.equals($).,Probability is: 0.0209486372769.
No 1 is right.,Right result is: int.equals($).,Probability is: 0.020796796307.
No 1 is right.,Right result is: long.equals($).,Probability is: 0.019470339641.
No 1 is right.,Right result is: boolean.equals($).,Probability is: 0.0189079996198.
No 1 is right.,Right result is: double.equals($).,Probability is: 0.0185163039714.
No 1 is right.,Right result is: $ != null.,Probability is: 0.422297805548.
No 1 is right.,Right result is: $ == null.,Probability is: 0.0433198176324.
No 9 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.0118541903794.
No 1 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0108763733879.
No 1 is right.,Right result is: $<num.,Probability is: 0.00509499851614.
No 3 is right.,Right result is: $.length > 0.,Probability is: 0.00497828796506.
No 1 is right.,Right result is: $.length() == 0.,Probability is: 0.00407576328143.
No 4 is right.,Right result is: $.length == 0.,Probability is: 0.00359177216887.
No 1 is right.,Right result is: $<fns.length.,Probability is: 0.0031469555106.
No 1 is right.,Right result is: $ instanceof ParameterizedType.,Probability is: 0.00310612330213.
No 3 is right.,Right result is: $ == null.,Probability is: 0.461839646101.
No 1 is right.,Right result is: $ != null.,Probability is: 0.0886890217662.
No 2 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.0169402789325.
No 1 is right.,Right result is: $.getClass().isArray().,Probability is: 0.014471787028.
No 2 is right.,Right result is: $.length > 0.,Probability is: 0.0124768754467.
No 1 is right.,Right result is: $.length > 1.,Probability is: 0.0117157353088.
No 1 is right.,Right result is: $ instanceof String.,Probability is: 0.00843196734786.
No 1 is right.,Right result is: $ instanceof Number.,Probability is: 0.00799192488194.
No 8 is right.,Right result is: $ instanceof JavaBeanDescriptor.,Probability is: 0.00512406695634.
No 2 is right.,Right result is: Modifier.isStatic($).,Probability is: 0.00351727218367.
No 6 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.479650527239.
No 4 is right.,Right result is: $.before().length > 0.,Probability is: 0.0117988856509.
No 10 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0105309411883.
No 1 is right.,Right result is: i<pts.$.length.,Probability is: 0.00911449082196.
No 3 is right.,Right result is: cs.$.length == 0.,Probability is: 0.00902121700346.
No 9 is right.,Right result is: $.after().length > 0.,Probability is: 0.00891636870801.
No 5 is right.,Right result is: $ != null.,Probability is: 0.00733515713364.
No 8 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.00648965220898.
No 7 is right.,Right result is: $.isInterface().,Probability is: 0.00575412623584.
No 5 is right.,Right result is: $.isEnum().,Probability is: 0.00549382623285.
No 2 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.533997058868.
No 6 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.0291555840522.
No 10 is right.,Right result is: $ < 0.,Probability is: 0.0216820202768.
No 4 is right.,Right result is: $<num.,Probability is: 0.0112004391849.
No 9 is right.,Right result is: $<pts.length.,Probability is: 0.0110588446259.
No 3 is right.,Right result is: $ == 0.,Probability is: 0.00711865304038.
No 1 is right.,Right result is: off + $ > str.length().,Probability is: 0.00651172781363.
No 7 is right.,Right result is: $ > 0.,Probability is: 0.00540264323354.
No 2 is right.,Right result is: $ < pts.length.,Probability is: 0.00401573814452.
No 8 is right.,Right result is: null != $.,Probability is: 0.00398359866813.
No 2 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.494316011667.
No 2 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0363179035485.
No 1 is right.,Right result is: $ < 0.,Probability is: 0.0320010222495.
No 10 is right.,Right result is: i<$.,Probability is: 0.0103021152318.
No 1 is right.,Right result is: $<pts.length.,Probability is: 0.00683411490172.
No 2 is right.,Right result is: off + $ > str.length().,Probability is: 0.00655350554734.
No 1 is right.,Right result is: $ <= 0.,Probability is: 0.00632293429226.
No 1 is right.,Right result is: $ == 0.,Probability is: 0.00610610144213.
No 1 is right.,Right result is: $<num.,Probability is: 0.00564628047869.
No 1 is right.,Right result is: $ > 0.,Probability is: 0.00522773107514.
No 1 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.478794872761.
No 1 is right.,Right result is: $.before().length > 0.,Probability is: 0.0117778386921.
No 2 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0105121545494.
No 1 is right.,Right result is: i<pts.$.length.,Probability is: 0.00976084731519.
No 2 is right.,Right result is: cs.$.length == 0.,Probability is: 0.00900512374938.
No 1 is right.,Right result is: $.after().length > 0.,Probability is: 0.00890046358109.
No 1 is right.,Right result is: $ != null.,Probability is: 0.00732207205147.
No 4 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.00647807586938.
No 3 is right.,Right result is: $.isInterface().,Probability is: 0.00574386166409.
No 1 is right.,Right result is: $.isEnum().,Probability is: 0.0054840259254.
No 2 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.533028185368.
No 1 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.0291026830673.
No 1 is right.,Right result is: $ < 0.,Probability is: 0.0216426793486.
No 7 is right.,Right result is: $<num.,Probability is: 0.012444508262.
No 1 is right.,Right result is: $<pts.length.,Probability is: 0.0110387792811.
No 5 is right.,Right result is: $ == 0.,Probability is: 0.00710573652759.
No 8 is right.,Right result is: off + $ > str.length().,Probability is: 0.00649991258979.
No 1 is right.,Right result is: $ > 0.,Probability is: 0.00539284059778.
No 4 is right.,Right result is: $ < pts.length.,Probability is: 0.00400845194235.
No 1 is right.,Right result is: null != $.,Probability is: 0.00397637067363.
No 1 is right.,Right result is: i.compareAndSet(current, $).,Probability is: 0.494542866945.
No 4 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0363345704973.
No 1 is right.,Right result is: $ < 0.,Probability is: 0.0301797818393.
No 1 is right.,Right result is: i<$.,Probability is: 0.0103068426251.
No 1 is right.,Right result is: $<pts.length.,Probability is: 0.00683725066483.
No 1 is right.,Right result is: off + $ > str.length().,Probability is: 0.00655651278794.
No 1 is right.,Right result is: $ <= 0.,Probability is: 0.00632583582774.
No 1 is right.,Right result is: $<num.,Probability is: 0.00628772145137.
No 2 is right.,Right result is: $ == 0.,Probability is: 0.00610890332609.
No 1 is right.,Right result is: $ > 0.,Probability is: 0.00523013016209.
No 7 is right.,Right result is: $.i.compareAndSet(current, next).,Probability is: 0.43974006176.
No 2 is right.,Right result is: cs.$.length == 0.,Probability is: 0.0138624440879.
No 7 is right.,Right result is: i.compareAndSet($, next).,Probability is: 0.0106817958876.
No 1 is right.,Right result is: $.isInterface().,Probability is: 0.0104219801724.
No 1 is right.,Right result is: $.isPrimitive().,Probability is: 0.00946554355323.
No 1 is right.,Right result is: $ == char.class.,Probability is: 0.00931874476373.
No 2 is right.,Right result is: $ == double.class.,Probability is: 0.00901119504124.
No 2 is right.,Right result is: i<pts.$.length.,Probability is: 0.00798390898854.
