id	line	column	filename	methodname	varname	vartype	else	return	right
808	727	6	Cache.java	readInt	line	String	0	IOException	$.isEmpty()
57477	160	4	CacheControl.java	parse	i	int	0	NIL-FOR	$ < size
57477	160	4	CacheControl.java	parse	size	int	0	NIL-FOR	i < $
824	164	6	CacheControl.java	parse	name	String	1	DEF	$.equalsIgnoreCase("Cache-Control")
825	165	8	CacheControl.java	parse	headerValue	String	1	DEF	$ != null
826	171	13	CacheControl.java	parse	name	String	1	DEF	$.equalsIgnoreCase("Pragma")
57478	179	6	CacheControl.java	parse	value	String	0	NIL-WHILE	pos < $.length()
57478	179	6	CacheControl.java	parse	pos	int	0	NIL-WHILE	$ < value.length()
827	185	8	CacheControl.java	parse	value	String	1	DEF	$.charAt(pos) == ','
827	185	8	CacheControl.java	parse	value	String	1	DEF	$.charAt(pos) == ';'
827	185	8	CacheControl.java	parse	value	String	1	DEF	pos == $.length()
827	185	8	CacheControl.java	parse	pos	int	1	DEF	value.charAt($) == ','
827	185	8	CacheControl.java	parse	pos	int	1	DEF	value.charAt($) == ';'
827	185	8	CacheControl.java	parse	pos	int	1	DEF	$ == value.length()
828	193	10	CacheControl.java	parse	value	String	1	DEF	$.charAt(pos) == '\"'
828	193	10	CacheControl.java	parse	value	String	1	DEF	pos < $.length()
828	193	10	CacheControl.java	parse	pos	int	1	DEF	value.charAt($) == '\"'
828	193	10	CacheControl.java	parse	pos	int	1	DEF	$ < value.length()
829	208	8	CacheControl.java	parse	directive	String	1	DEF	"no-cache".equalsIgnoreCase($)
830	210	15	CacheControl.java	parse	directive	String	1	DEF	"no-store".equalsIgnoreCase($)
831	212	15	CacheControl.java	parse	directive	String	1	DEF	"max-age".equalsIgnoreCase($)
832	214	15	CacheControl.java	parse	directive	String	1	DEF	"s-maxage".equalsIgnoreCase($)
833	216	15	CacheControl.java	parse	directive	String	1	DEF	"private".equalsIgnoreCase($)
834	218	15	CacheControl.java	parse	directive	String	1	DEF	"public".equalsIgnoreCase($)
835	220	15	CacheControl.java	parse	directive	String	1	DEF	"must-revalidate".equalsIgnoreCase($)
836	222	15	CacheControl.java	parse	directive	String	1	DEF	"max-stale".equalsIgnoreCase($)
837	224	15	CacheControl.java	parse	directive	String	1	DEF	"min-fresh".equalsIgnoreCase($)
838	226	15	CacheControl.java	parse	directive	String	1	DEF	"only-if-cached".equalsIgnoreCase($)
839	228	15	CacheControl.java	parse	directive	String	0	DEF	"no-transform".equalsIgnoreCase($)
840	234	4	CacheControl.java	parse	canUseHeaderValue	boolean	0	DEF	$
841	248	4	CacheControl.java	headerValue	THIS	CacheControl	0	DEF	$.noCache
842	249	4	CacheControl.java	headerValue	THIS	CacheControl	0	DEF	$.noStore
843	250	4	CacheControl.java	headerValue	THIS	CacheControl	0	DEF	$.maxAgeSeconds != -1
844	251	4	CacheControl.java	headerValue	THIS	CacheControl	0	DEF	$.sMaxAgeSeconds != -1
845	252	4	CacheControl.java	headerValue	THIS	CacheControl	0	DEF	$.isPrivate
846	253	4	CacheControl.java	headerValue	THIS	CacheControl	0	DEF	$.isPublic
847	254	4	CacheControl.java	headerValue	THIS	CacheControl	0	DEF	$.mustRevalidate
848	255	4	CacheControl.java	headerValue	THIS	CacheControl	0	DEF	$.maxStaleSeconds != -1
849	256	4	CacheControl.java	headerValue	THIS	CacheControl	0	DEF	$.minFreshSeconds != -1
850	257	4	CacheControl.java	headerValue	THIS	CacheControl	0	DEF	$.onlyIfCached
851	258	4	CacheControl.java	headerValue	THIS	CacheControl	0	DEF	$.noTransform
852	259	4	CacheControl.java	headerValue	result	StringBuilder	0	RET	$.length() == 0
565	63	4	CacheInterceptor.java	intercept	THIS	CacheInterceptor	0	DEF	$.cache != null
566	67	4	CacheInterceptor.java	intercept	cacheCandidate	Response	0	DEF	$ != null
566	67	4	CacheInterceptor.java	intercept	cacheResponse	Response	0	DEF	$ == null
567	72	4	CacheInterceptor.java	intercept	networkRequest	Request	0	RET	$ == null
567	72	4	CacheInterceptor.java	intercept	cacheResponse	Response	0	RET	$ == null
568	85	4	CacheInterceptor.java	intercept	networkRequest	Request	0	RET	$ == null
569	96	6	CacheInterceptor.java	intercept	cacheCandidate	Response	0	DEF	$ != null
569	96	6	CacheInterceptor.java	intercept	networkResponse	Response	0	DEF	$ == null
570	102	4	CacheInterceptor.java	intercept	cacheResponse	Response	0	RET	$ != null
571	103	6	CacheInterceptor.java	intercept	networkResponse	Response	1	RET	$.code() == HTTP_NOT_MODIFIED
572	128	4	CacheInterceptor.java	intercept	response	Response	0	DEF	HttpHeaders.hasBody($)
573	144	4	CacheInterceptor.java	maybeCache	responseCache	InternalCache	0	RET	$ == null
574	147	4	CacheInterceptor.java	maybeCache	userResponse	Response	0	RET	CacheStrategy.isCacheable($, networkRequest)
574	147	4	CacheInterceptor.java	maybeCache	networkRequest	Request	0	RET	CacheStrategy.isCacheable(userResponse, $)
575	148	6	CacheInterceptor.java	maybeCache	networkRequest	Request	0	DEF	HttpMethod.invalidatesCache($.method())
576	170	4	CacheInterceptor.java	cacheWritingResponse	cacheRequest	CacheRequest	0	RET	$ == null
577	172	4	CacheInterceptor.java	cacheWritingResponse	cacheBodyUnbuffered	Sink	0	RET	$ == null
57424	228	4	CacheInterceptor.java	combine	i	int	0	NIL-FOR	$ < size
57424	228	4	CacheInterceptor.java	combine	size	int	0	NIL-FOR	i < $
578	231	6	CacheInterceptor.java	combine	fieldName	String	0	DEF	"Warning".equalsIgnoreCase($)
578	231	6	CacheInterceptor.java	combine	value	String	0	DEF	$.startsWith("1")
579	234	6	CacheInterceptor.java	combine	THIS	CacheInterceptor	0	DEF	$.isEndToEnd(fieldName)
579	234	6	CacheInterceptor.java	combine	fieldName	String	0	DEF	isEndToEnd($)
579	234	6	CacheInterceptor.java	combine	fieldName	String	0	DEF	networkHeaders.get($) == null
579	234	6	CacheInterceptor.java	combine	networkHeaders	Headers	0	DEF	$.get(fieldName) == null
57425	239	4	CacheInterceptor.java	combine	i	int	0	NIL-FOR	$ < size
57425	239	4	CacheInterceptor.java	combine	size	int	0	NIL-FOR	i < $
580	241	6	CacheInterceptor.java	combine	fieldName	String	0	DEF	"Content-Length".equalsIgnoreCase($)
581	244	6	CacheInterceptor.java	combine	THIS	CacheInterceptor	0	DEF	$.isEndToEnd(fieldName)
581	244	6	CacheInterceptor.java	combine	fieldName	String	0	DEF	isEndToEnd($)
582	85	8	CacheStrategy.java	isCacheable	response	Response	0	DEF	$.cacheControl().isPublic()
582	85	8	CacheStrategy.java	isCacheable	response	Response	0	DEF	$.cacheControl().maxAgeSeconds() != -1
582	85	8	CacheStrategy.java	isCacheable	response	Response	0	DEF	$.cacheControl().isPrivate()
582	85	8	CacheStrategy.java	isCacheable	response	Response	0	DEF	$.header("Expires") != null
176	49	4	CallServerInterceptor.java	intercept	request	Request	0	DEF	HttpMethod.permitsRequestBody($.method())
176	49	4	CallServerInterceptor.java	intercept	request	Request	0	DEF	$.body() != null
177	53	6	CallServerInterceptor.java	intercept	request	Request	0	DEF	"100-continue".equalsIgnoreCase($.header("Expect"))
178	58	6	CallServerInterceptor.java	intercept	responseBuilder	Builder	1	DEF	$ == null
179	64	13	CallServerInterceptor.java	intercept	connection	RealConnection	0	DEF	$.isMultiplexed()
180	74	4	CallServerInterceptor.java	intercept	responseBuilder	Builder	0	DEF	$ == null
181	86	4	CallServerInterceptor.java	intercept	THIS	CallServerInterceptor	1	DEF	$.forWebSocket
181	86	4	CallServerInterceptor.java	intercept	code	int	1	DEF	$ == 101
182	97	4	CallServerInterceptor.java	intercept	response	Response	0	DEF	"close".equalsIgnoreCase($.request().header("Connection"))
182	97	4	CallServerInterceptor.java	intercept	response	Response	0	DEF	"close".equalsIgnoreCase($.header("Connection"))
183	102	4	CallServerInterceptor.java	intercept	response	Response	0	ProtocolException	$.body().contentLength() > 0
183	102	4	CallServerInterceptor.java	intercept	code	int	0	ProtocolException	$ == 204
183	102	4	CallServerInterceptor.java	intercept	code	int	0	ProtocolException	$ == 205
764	139	4	CertificatePinner.java	equals	THIS	CertificatePinner	0	RET	other == $
764	139	4	CertificatePinner.java	equals	other	Object	0	RET	$ == this
765	162	4	CertificatePinner.java	check	pins	List<Pin>	0	RET	$.isEmpty()
766	164	4	CertificatePinner.java	check	THIS	CertificatePinner	0	DEF	$.certificateChainCleaner != null
57469	168	4	CertificatePinner.java	check	c	int	0	NIL-FOR	$ < certsSize
57469	168	4	CertificatePinner.java	check	certsSize	int	0	NIL-FOR	c < $
57470	175	6	CertificatePinner.java	check	p	int	0	NIL-FOR	$ < pinsSize
57470	175	6	CertificatePinner.java	check	pinsSize	int	0	NIL-FOR	p < $
767	177	8	CertificatePinner.java	check	THIS	CertificatePinner	1	RET	pin.$.hashAlgorithm.equals("sha256/")
767	177	8	CertificatePinner.java	check	pin	Pin	1	RET	$.hashAlgorithm.equals("sha256/")
768	178	10	CertificatePinner.java	check	sha256	ByteString	0	DEF	$ == null
769	179	10	CertificatePinner.java	check	THIS	CertificatePinner	0	RET	pin.$.hash.equals(sha256)
769	179	10	CertificatePinner.java	check	pin	Pin	0	RET	$.hash.equals(sha256)
769	179	10	CertificatePinner.java	check	sha256	ByteString	0	RET	pin.hash.equals($)
770	180	15	CertificatePinner.java	check	THIS	CertificatePinner	1	RET	pin.$.hashAlgorithm.equals("sha1/")
770	180	15	CertificatePinner.java	check	pin	Pin	1	RET	$.hashAlgorithm.equals("sha1/")
771	181	10	CertificatePinner.java	check	sha1	ByteString	0	DEF	$ == null
772	182	10	CertificatePinner.java	check	THIS	CertificatePinner	0	RET	pin.$.hash.equals(sha1)
772	182	10	CertificatePinner.java	check	pin	Pin	0	RET	$.hash.equals(sha1)
772	182	10	CertificatePinner.java	check	sha1	ByteString	0	RET	pin.hash.equals($)
57471	193	4	CertificatePinner.java	check	c	int	0	NIL-FOR	$ < certsSize
57471	193	4	CertificatePinner.java	check	certsSize	int	0	NIL-FOR	c < $
57472	199	4	CertificatePinner.java	check	p	int	0	NIL-FOR	$ < pinsSize
57472	199	4	CertificatePinner.java	check	pinsSize	int	0	NIL-FOR	p < $
773	219	6	CertificatePinner.java	findMatchingPins	THIS	CertificatePinner	0	DEF	$.pin.matches(hostname)
773	219	6	CertificatePinner.java	findMatchingPins	hostname	String	0	DEF	pin.matches($)
774	220	8	CertificatePinner.java	findMatchingPins	result	List<Pin>	0	DEF	$.isEmpty()
775	241	4	CertificatePinner.java	pin	certificate	Certificate	0	IllegalArgumentException	$ instanceof X509Certificate
18	400	4	CipherSuite.java	forJavaName	result	CipherSuite	0	DEF	$ == null
19	416	4	CipherSuite.java	CipherSuite	javaName	String	0	NullPointerException	$ == null
0	93	4	ConnectionPool.java	ConnectionPool	keepAliveDuration	long	0	IllegalArgumentException	$ <= 0
1	102	6	ConnectionPool.java	idleConnectionCount	THIS	ConnectionPool	0	DEF	$.connection.$.allocations.isEmpty()
2	124	6	ConnectionPool.java	get	THIS	ConnectionPool	0	RET	$.connection.isEligible(address, route)
2	124	6	ConnectionPool.java	get	address	Address	0	RET	connection.isEligible($, route)
2	124	6	ConnectionPool.java	get	route	Route	0	RET	connection.isEligible(address, $)
3	139	6	ConnectionPool.java	deduplicate	THIS	ConnectionPool	0	RET	$.connection.isEligible(address, null)
3	139	6	ConnectionPool.java	deduplicate	THIS	ConnectionPool	0	RET	$.connection.isMultiplexed()
3	139	6	ConnectionPool.java	deduplicate	THIS	ConnectionPool	0	RET	$.connection != streamAllocation.connection()
3	139	6	ConnectionPool.java	deduplicate	address	Address	0	RET	connection.isEligible($, null)
3	139	6	ConnectionPool.java	deduplicate	streamAllocation	StreamAllocation	0	RET	connection != $.connection()
4	150	4	ConnectionPool.java	put	THIS	ConnectionPool	0	DEF	$.cleanupRunning
5	163	4	ConnectionPool.java	connectionBecameIdle	THIS	ConnectionPool	1	RET	connection.$.noNewStreams
5	163	4	ConnectionPool.java	connectionBecameIdle	THIS	ConnectionPool	1	RET	$.maxIdleConnections == 0
5	163	4	ConnectionPool.java	connectionBecameIdle	connection	RealConnection	1	RET	$.noNewStreams
57355	176	6	ConnectionPool.java	evictAll	i	Iterator<RealConnection>	0	NIL-FOR	$.hasNext()
6	178	8	ConnectionPool.java	evictAll	THIS	ConnectionPool	0	DEF	connection.$.allocations.isEmpty()
6	178	8	ConnectionPool.java	evictAll	connection	RealConnection	0	DEF	$.allocations.isEmpty()
57356	206	6	ConnectionPool.java	cleanup	i	Iterator<RealConnection>	0	NIL-FOR	$.hasNext()
7	210	8	ConnectionPool.java	cleanup	THIS	ConnectionPool	0	DEF	$.pruneAndGetAllocationCount(connection, now) > 0
7	210	8	ConnectionPool.java	cleanup	connection	RealConnection	0	DEF	pruneAndGetAllocationCount($, now) > 0
7	210	8	ConnectionPool.java	cleanup	now	long	0	DEF	pruneAndGetAllocationCount(connection, $) > 0
8	219	8	ConnectionPool.java	cleanup	idleDurationNs	long	0	DEF	$ > longestIdleDurationNs
8	219	8	ConnectionPool.java	cleanup	longestIdleDurationNs	long	0	DEF	idleDurationNs > $
9	225	6	ConnectionPool.java	cleanup	THIS	ConnectionPool	1	DEF	idleConnectionCount > $.maxIdleConnections
9	225	6	ConnectionPool.java	cleanup	THIS	ConnectionPool	1	DEF	longestIdleDurationNs >= $.keepAliveDurationNs
9	225	6	ConnectionPool.java	cleanup	idleConnectionCount	int	1	DEF	$ > this.maxIdleConnections
9	225	6	ConnectionPool.java	cleanup	longestIdleDurationNs	long	1	DEF	$ >= this.keepAliveDurationNs
10	230	13	ConnectionPool.java	cleanup	idleConnectionCount	int	1	RET	$ > 0
11	233	13	ConnectionPool.java	cleanup	inUseConnectionCount	int	1	RET	$ > 0
57357	257	4	ConnectionPool.java	pruneAndGetAllocationCount	i	int	0	NIL-FOR	$ < references.size()
57357	257	4	ConnectionPool.java	pruneAndGetAllocationCount	references	List<Reference<StreamAllocation>>	0	NIL-FOR	i < $.size()
12	260	6	ConnectionPool.java	pruneAndGetAllocationCount	reference	Reference<StreamAllocation>	0	DEF	$.get() != null
13	276	6	ConnectionPool.java	pruneAndGetAllocationCount	references	List<Reference<StreamAllocation>>	0	RET	$.isEmpty()
809	123	4	ConnectionSpec.java	apply	THIS	ConnectionSpec	0	DEF	specToApply.$.tlsVersions != null
809	123	4	ConnectionSpec.java	apply	specToApply	ConnectionSpec	0	DEF	$.tlsVersions != null
810	126	4	ConnectionSpec.java	apply	THIS	ConnectionSpec	0	DEF	specToApply.$.cipherSuites != null
810	126	4	ConnectionSpec.java	apply	specToApply	ConnectionSpec	0	DEF	$.cipherSuites != null
811	148	4	ConnectionSpec.java	supportedSpec	indexOfFallbackScsv	int	0	DEF	$ != -1
811	148	4	ConnectionSpec.java	supportedSpec	isFallback	boolean	0	DEF	$
812	171	4	ConnectionSpec.java	isCompatible	THIS	ConnectionSpec	0	RET	$.tls
813	175	4	ConnectionSpec.java	isCompatible	THIS	ConnectionSpec	0	RET	$.nonEmptyIntersection( Util.NATURAL_ORDER, $.tlsVersions, socket.getEnabledProtocols())
813	175	4	ConnectionSpec.java	isCompatible	THIS	ConnectionSpec	0	RET	$.tlsVersions != null
813	175	4	ConnectionSpec.java	isCompatible	socket	SSLSocket	0	RET	nonEmptyIntersection( Util.NATURAL_ORDER, tlsVersions, $.getEnabledProtocols())
814	180	4	ConnectionSpec.java	isCompatible	THIS	ConnectionSpec	0	RET	$.cipherSuites != null
814	180	4	ConnectionSpec.java	isCompatible	THIS	ConnectionSpec	0	RET	$.nonEmptyIntersection( CipherSuite.ORDER_BY_NAME, $.cipherSuites, socket.getEnabledCipherSuites())
814	180	4	ConnectionSpec.java	isCompatible	socket	SSLSocket	0	RET	nonEmptyIntersection( CipherSuite.ORDER_BY_NAME, cipherSuites, $.getEnabledCipherSuites())
815	189	4	ConnectionSpec.java	equals	other	Object	0	RET	$ instanceof ConnectionSpec
816	190	4	ConnectionSpec.java	equals	THIS	ConnectionSpec	0	RET	other == $
816	190	4	ConnectionSpec.java	equals	other	Object	0	RET	$ == this
817	193	4	ConnectionSpec.java	equals	THIS	ConnectionSpec	0	RET	$.tls != that.$.tls
817	193	4	ConnectionSpec.java	equals	that	ConnectionSpec	0	RET	this.tls != $.tls
818	195	4	ConnectionSpec.java	equals	THIS	ConnectionSpec	0	RET	$.tls
819	196	6	ConnectionSpec.java	equals	THIS	ConnectionSpec	0	RET	Arrays.equals($.cipherSuites, that.$.cipherSuites)
819	196	6	ConnectionSpec.java	equals	that	ConnectionSpec	0	RET	Arrays.equals(this.cipherSuites, $.cipherSuites)
820	197	6	ConnectionSpec.java	equals	THIS	ConnectionSpec	0	RET	Arrays.equals($.tlsVersions, that.$.tlsVersions)
820	197	6	ConnectionSpec.java	equals	that	ConnectionSpec	0	RET	Arrays.equals(this.tlsVersions, $.tlsVersions)
821	198	6	ConnectionSpec.java	equals	THIS	ConnectionSpec	0	RET	$.supportsTlsExtensions != that.$.supportsTlsExtensions
821	198	6	ConnectionSpec.java	equals	that	ConnectionSpec	0	RET	this.supportsTlsExtensions != $.supportsTlsExtensions
822	206	4	ConnectionSpec.java	hashCode	THIS	ConnectionSpec	0	DEF	$.tls
823	215	4	ConnectionSpec.java	toString	THIS	ConnectionSpec	0	RET	$.tls
57372	57	4	ConnectionSpecSelector.java	configureSecureSocket	i	int	0	NIL-FOR	$ < size
57372	57	4	ConnectionSpecSelector.java	configureSecureSocket	size	int	0	NIL-FOR	i < $
130	59	6	ConnectionSpecSelector.java	configureSecureSocket	connectionSpec	ConnectionSpec	0	DEF	$.isCompatible(sslSocket)
130	59	6	ConnectionSpecSelector.java	configureSecureSocket	sslSocket	SSLSocket	0	DEF	connectionSpec.isCompatible($)
131	66	4	ConnectionSpecSelector.java	configureSecureSocket	tlsConfiguration	ConnectionSpec	0	UnknownServiceException	$ == null
132	94	4	ConnectionSpecSelector.java	connectionFailed	THIS	ConnectionSpecSelector	0	RET	$.isFallbackPossible
133	99	4	ConnectionSpecSelector.java	connectionFailed	e	IOException	0	RET	$ instanceof ProtocolException
134	106	4	ConnectionSpecSelector.java	connectionFailed	e	IOException	0	RET	$ instanceof InterruptedIOException
135	112	4	ConnectionSpecSelector.java	connectionFailed	e	IOException	0	RET	$ instanceof SSLHandshakeException
136	115	6	ConnectionSpecSelector.java	connectionFailed	e	IOException	0	RET	$.getCause() instanceof CertificateException
137	119	4	ConnectionSpecSelector.java	connectionFailed	e	IOException	0	RET	$ instanceof SSLPeerUnverifiedException
57373	135	4	ConnectionSpecSelector.java	isFallbackPossible	THIS	ConnectionSpecSelector	0	NIL-FOR	i < $.connectionSpecs.size()
57373	135	4	ConnectionSpecSelector.java	isFallbackPossible	i	int	0	NIL-FOR	$ < connectionSpecs.size()
138	136	6	ConnectionSpecSelector.java	isFallbackPossible	THIS	ConnectionSpecSelector	0	RET	$.connectionSpecs.get(i).isCompatible(socket)
138	136	6	ConnectionSpecSelector.java	isFallbackPossible	i	int	0	RET	connectionSpecs.get($).isCompatible(socket)
138	136	6	ConnectionSpecSelector.java	isFallbackPossible	socket	SSLSocket	0	RET	connectionSpecs.get(i).isCompatible($)
695	80	4	Cookie.java	Cookie	THIS	Cookie	0	NullPointerException	builder.$.name == null
695	80	4	Cookie.java	Cookie	builder	Builder	0	NullPointerException	$.name == null
696	81	4	Cookie.java	Cookie	THIS	Cookie	0	NullPointerException	builder.$.value == null
696	81	4	Cookie.java	Cookie	builder	Builder	0	NullPointerException	$.value == null
697	82	4	Cookie.java	Cookie	THIS	Cookie	0	NullPointerException	builder.$.domain == null
697	82	4	Cookie.java	Cookie	builder	Builder	0	NullPointerException	$.domain == null
698	175	4	Cookie.java	matches	domainMatch	boolean	0	RET	$
699	177	4	Cookie.java	matches	THIS	Cookie	0	RET	$.pathMatch(url, $.path)
699	177	4	Cookie.java	matches	url	HttpUrl	0	RET	pathMatch($, path)
700	179	4	Cookie.java	matches	THIS	Cookie	0	RET	$.secure
700	179	4	Cookie.java	matches	url	HttpUrl	0	RET	$.isHttps()
701	185	4	Cookie.java	domainMatch	urlHost	String	0	RET	$.equals(domain)
701	185	4	Cookie.java	domainMatch	domain	String	0	RET	urlHost.equals($)
702	189	4	Cookie.java	domainMatch	THIS	Cookie	0	RET	$.verifyAsIpAddress(urlHost)
702	189	4	Cookie.java	domainMatch	urlHost	String	0	RET	$.charAt($.length() - domain.length() - 1) == '.'
702	189	4	Cookie.java	domainMatch	urlHost	String	0	RET	verifyAsIpAddress($)
702	189	4	Cookie.java	domainMatch	urlHost	String	0	RET	$.endsWith(domain)
702	189	4	Cookie.java	domainMatch	domain	String	0	RET	urlHost.charAt(urlHost.length() - $.length() - 1) == '.'
702	189	4	Cookie.java	domainMatch	domain	String	0	RET	urlHost.endsWith($)
703	201	4	Cookie.java	pathMatch	urlPath	String	0	RET	$.equals(path)
703	201	4	Cookie.java	pathMatch	path	String	0	RET	urlPath.equals($)
704	205	4	Cookie.java	pathMatch	urlPath	String	0	RET	$.startsWith(path)
704	205	4	Cookie.java	pathMatch	path	String	0	RET	urlPath.startsWith($)
