id	line	column	filename	methodname	varname	vartype	else	return	right
223	580	2	Actor.java	setOrigin	alignment	int	1	DEF	($ & left) != 0
224	582	7	Actor.java	setOrigin	THIS	Actor	1	DEF	(alignment & $.right) != 0
224	582	7	Actor.java	setOrigin	alignment	int	1	DEF	($ & right) != 0
225	587	2	Actor.java	setOrigin	THIS	Actor	1	DEF	(alignment & $.bottom) != 0
225	587	2	Actor.java	setOrigin	alignment	int	1	DEF	($ & bottom) != 0
226	589	7	Actor.java	setOrigin	THIS	Actor	1	DEF	(alignment & $.top) != 0
226	589	7	Actor.java	setOrigin	alignment	int	1	DEF	($ & top) != 0
227	640	2	Actor.java	setRotation	THIS	Actor	0	DEF	$.rotation != degrees
227	640	2	Actor.java	setRotation	degrees	float	0	DEF	this.rotation != $
228	648	2	Actor.java	rotateBy	amountInDegrees	float	0	DEF	$ != 0
229	694	2	Actor.java	setZIndex	index	int	0	IllegalArgumentException	$ < 0
230	696	2	Actor.java	setZIndex	parent	Group	0	RET	$ == null
231	698	2	Actor.java	setZIndex	THIS	Actor	0	RET	children.$.size == 1
231	698	2	Actor.java	setZIndex	children	Array<Actor>	0	RET	$.size == 1
232	700	2	Actor.java	setZIndex	THIS	Actor	0	RET	children.get(index) == $
232	700	2	Actor.java	setZIndex	children	Array<Actor>	0	RET	$.get(index) == this
232	700	2	Actor.java	setZIndex	index	int	0	RET	children.get($) == this
233	701	2	Actor.java	setZIndex	children	Array<Actor>	0	RET	$.removeValue(this, true)
234	709	2	Actor.java	getZIndex	parent	Group	0	RET	$ == null
235	724	2	Actor.java	clipBegin	width	float	0	RET	$ <= 0
235	724	2	Actor.java	clipBegin	height	float	0	RET	$ <= 0
236	733	2	Actor.java	clipBegin	scissorBounds	Rectangle	0	RET	ScissorStack.pushScissors($)
237	746	2	Actor.java	screenToLocalCoordinates	stage	Stage	0	RET	$ == null
238	752	2	Actor.java	stageToLocalCoordinates	THIS	Actor	0	DEF	$.parent != null
239	770	2	Actor.java	localToParentCoordinates	rotation	float	1	DEF	$ == 0
240	771	3	Actor.java	localToParentCoordinates	scaleX	float	1	DEF	$ == 1
240	771	3	Actor.java	localToParentCoordinates	scaleY	float	1	DEF	$ == 1
60080	796	2	Actor.java	localToAscendantCoordinates	actor	Actor	0	NIL-WHILE	$ != null
241	799	3	Actor.java	localToAscendantCoordinates	actor	Actor	0	DEF	$ == ascendant
241	799	3	Actor.java	localToAscendantCoordinates	ascendant	Actor	0	DEF	actor == $
242	811	2	Actor.java	parentToLocalCoordinates	rotation	float	1	DEF	$ == 0
243	812	3	Actor.java	parentToLocalCoordinates	scaleX	float	1	DEF	$ == 1
243	812	3	Actor.java	parentToLocalCoordinates	scaleY	float	1	DEF	$ == 1
244	841	2	Actor.java	drawDebugBounds	THIS	Actor	0	RET	$.debug
245	850	2	Actor.java	setDebug	enabled	boolean	0	DEF	$
246	865	2	Actor.java	toString	name	String	0	DEF	$ == null
247	868	3	Actor.java	toString	dotIndex	int	0	DEF	$ != -1
1382	98	2	ActorGestureListener.java	handle	e	Event	0	RET	$ instanceof InputEvent
1383	110	3	ActorGestureListener.java	handle	event	InputEvent	0	RET	$.isTouchFocusCancel()
1286	41	2	AddAction.java	restart	THIS	AddAction	0	DEF	$.action != null
1269	30	2	AddListenerAction.java	act	THIS	AddListenerAction	1	DEF	$.capture
3912	230	2	Affine2.java	setToTrnRotScl	degrees	float	1	DEF	$ == 0
3913	269	2	Affine2.java	setToTrnRotRadScl	radians	float	1	DEF	$ == 0
3914	341	2	Affine2.java	inv	det	float	0	GdxRuntimeException	$ == 0
3915	487	2	Affine2.java	rotate	degrees	float	0	RET	$ == 0
3916	508	2	Affine2.java	rotateRad	radians	float	0	RET	$ == 0
3917	529	2	Affine2.java	preRotate	degrees	float	0	RET	$ == 0
3918	554	2	Affine2.java	preRotateRad	radians	float	0	RET	$ == 0
1250	29	2	AfterAction.java	setTarget	target	Actor	0	DEF	$ != null
1251	40	2	AfterAction.java	delegate	THIS	AfterAction	0	DEF	currentActions.$.size == 1
1251	40	2	AfterAction.java	delegate	currentActions	Array<Action>	0	DEF	$.size == 1
60183	41	2	AfterAction.java	delegate	i	int	0	NIL-FOR	$ >= 0
1252	44	3	AfterAction.java	delegate	index	int	0	DEF	$ == -1
1253	46	2	AfterAction.java	delegate	THIS	AfterAction	0	RET	$.waitForActions.$.size > 0
1284	30	2	AlphaAction.java	begin	THIS	AlphaAction	0	DEF	$.color == null
2567	35	2	AmbientCubemap.java	AmbientCubemap	THIS	AmbientCubemap	0	GdxRuntimeException	copyFrom.$.length != (6 * 3)
2567	35	2	AmbientCubemap.java	AmbientCubemap	copyFrom	float	0	GdxRuntimeException	$.length != (6 * 3)
60456	45	2	AmbientCubemap.java	set	THIS	AmbientCubemap	0	NIL-FOR	i < $.data.$.length
60456	45	2	AmbientCubemap.java	set	i	int	0	NIL-FOR	$ < data.length
60457	59	2	AmbientCubemap.java	set	THIS	AmbientCubemap	0	NIL-FOR	idx < $.data.$.length
60457	59	2	AmbientCubemap.java	set	idx	int	0	NIL-FOR	$ < data.length
60458	73	2	AmbientCubemap.java	clear	THIS	AmbientCubemap	0	NIL-FOR	i < $.data.$.length
60458	73	2	AmbientCubemap.java	clear	i	int	0	NIL-FOR	$ < data.length
60459	79	2	AmbientCubemap.java	clamp	THIS	AmbientCubemap	0	NIL-FOR	i < $.data.$.length
60459	79	2	AmbientCubemap.java	clamp	i	int	0	NIL-FOR	$ < data.length
60460	85	2	AmbientCubemap.java	add	THIS	AmbientCubemap	0	NIL-FOR	idx < $.data.$.length
60460	85	2	AmbientCubemap.java	add	idx	int	0	NIL-FOR	$ < data.length
2568	100	2	AmbientCubemap.java	add	d	float	0	RET	$ == 0f
60461	142	2	AmbientCubemap.java	toString	THIS	AmbientCubemap	0	NIL-FOR	i < $.data.$.length
60461	142	2	AmbientCubemap.java	toString	i	int	0	NIL-FOR	$ < data.length
60665	68	2	AnimatedTiledMapTile.java	getCurrentFrameIndex	THIS	AnimatedTiledMapTile	0	NIL-FOR	i < $.animationIntervals.$.length
60665	68	2	AnimatedTiledMapTile.java	getCurrentFrameIndex	i	int	0	NIL-FOR	$ < animationIntervals.length
3590	70	3	AnimatedTiledMapTile.java	getCurrentFrameIndex	animationInterval	int	0	RET	currentTime <= $
3590	70	3	AnimatedTiledMapTile.java	getCurrentFrameIndex	currentTime	int	0	RET	$ <= animationInterval
3591	117	2	AnimatedTiledMapTile.java	setAnimationIntervals	THIS	AnimatedTiledMapTile	1	DEF	intervals.$.length == $.animationIntervals.$.length
3591	117	2	AnimatedTiledMapTile.java	setAnimationIntervals	intervals	int[]	1	DEF	$.length == animationIntervals.length
60666	121	3	AnimatedTiledMapTile.java	setAnimationIntervals	THIS	AnimatedTiledMapTile	0	NIL-FOR	i < intervals.$.length
60666	121	3	AnimatedTiledMapTile.java	setAnimationIntervals	i	int	0	NIL-FOR	$ < intervals.length
60666	121	3	AnimatedTiledMapTile.java	setAnimationIntervals	intervals	int[]	0	NIL-FOR	i < $.length
3592	133	2	AnimatedTiledMapTile.java	getProperties	THIS	AnimatedTiledMapTile	0	DEF	$.properties == null
60667	155	2	AnimatedTiledMapTile.java	AnimatedTiledMapTile	THIS	AnimatedTiledMapTile	0	NIL-FOR	i < frameTiles.$.size
60667	155	2	AnimatedTiledMapTile.java	AnimatedTiledMapTile	i	int	0	NIL-FOR	$ < frameTiles.size
60667	155	2	AnimatedTiledMapTile.java	AnimatedTiledMapTile	frameTiles	Array<StaticTiledMapTile>	0	NIL-FOR	i < $.size
60668	172	2	AnimatedTiledMapTile.java	AnimatedTiledMapTile	THIS	AnimatedTiledMapTile	0	NIL-FOR	i < intervals.$.size
60668	172	2	AnimatedTiledMapTile.java	AnimatedTiledMapTile	i	int	0	NIL-FOR	$ < intervals.size
60668	172	2	AnimatedTiledMapTile.java	AnimatedTiledMapTile	intervals	IntArray	0	NIL-FOR	i < $.size
60244	59	2	Animation.java	Animation	i	int	0	NIL-FOR	$ < n
60244	59	2	Animation.java	Animation	n	int	0	NIL-FOR	i < $
1798	94	2	Animation.java	getKeyFrame	THIS	Animation	1	DEF	$.playMode == $.PlayMode.REVERSED
1798	94	2	Animation.java	getKeyFrame	THIS	Animation	1	DEF	$.playMode == $.PlayMode.NORMAL
1798	94	2	Animation.java	getKeyFrame	looping	boolean	1	DEF	$
1799	95	3	Animation.java	getKeyFrame	THIS	Animation	1	DEF	$.playMode == $.PlayMode.NORMAL
1800	99	9	Animation.java	getKeyFrame	THIS	Animation	0	DEF	$.playMode == $.PlayMode.REVERSED
1800	99	9	Animation.java	getKeyFrame	THIS	Animation	0	DEF	$.playMode == $.PlayMode.NORMAL
1800	99	9	Animation.java	getKeyFrame	looping	boolean	0	DEF	$
1801	100	3	Animation.java	getKeyFrame	THIS	Animation	1	DEF	$.playMode == $.PlayMode.LOOP_REVERSED
1802	126	2	Animation.java	getKeyFrameIndex	THIS	Animation	0	RET	$.keyFrames.$.length == 1
1803	138	3	Animation.java	getKeyFrameIndex	THIS	Animation	0	DEF	frameNumber >= $.keyFrames.$.length
1803	138	3	Animation.java	getKeyFrameIndex	frameNumber	int	0	DEF	$ >= keyFrames.length
1804	142	3	Animation.java	getKeyFrameIndex	lastFrameNumber	int	1	DEF	$ != frameNumber
1804	142	3	Animation.java	getKeyFrameIndex	frameNumber	int	1	DEF	lastFrameNumber != $
3196	142	2	AnimationController.java	obtain	anim	Animation	0	RET	$ == null
3197	156	2	AnimationController.java	obtain	id	String	0	RET	$ == null
3198	158	2	AnimationController.java	obtain	anim	Animation	0	GdxRuntimeException	$ == null
3199	169	2	AnimationController.java	update	THIS	AnimationController	0	RET	$.paused
3200	170	2	AnimationController.java	update	THIS	AnimationController	0	DEF	($.transitionCurrentTime += delta) >= $.transitionTargetTime
3200	170	2	AnimationController.java	update	THIS	AnimationController	0	DEF	$.previous != null
3200	170	2	AnimationController.java	update	delta	float	0	DEF	(transitionCurrentTime += $) >= transitionTargetTime
3201	176	2	AnimationController.java	update	THIS	AnimationController	0	DEF	$.justChangedAnimation
3202	180	2	AnimationController.java	update	THIS	AnimationController	0	RET	$.current.$.loopCount == 0
3202	180	2	AnimationController.java	update	THIS	AnimationController	0	RET	$.current == null
3202	180	2	AnimationController.java	update	THIS	AnimationController	0	RET	$.current.$.animation == null
3203	182	2	AnimationController.java	update	THIS	AnimationController	0	RET	$.queued != null
3203	182	2	AnimationController.java	update	remain	float	0	RET	$ != 0f
3204	189	2	AnimationController.java	update	THIS	AnimationController	1	DEF	$.previous != null
3205	273	2	AnimationController.java	setAnimation	THIS	AnimationController	1	DEF	$.current == null
3206	276	3	AnimationController.java	setAnimation	THIS	AnimationController	1	DEF	$.current.$.animation == anim.$.animation
3206	276	3	AnimationController.java	setAnimation	THIS	AnimationController	1	DEF	$.allowSameAnimation
3206	276	3	AnimationController.java	setAnimation	anim	AnimationDesc	1	DEF	current.animation == $.animation
3206	276	3	AnimationController.java	setAnimation	anim	AnimationDesc	1	DEF	$ != null
3207	360	2	AnimationController.java	animate	THIS	AnimationController	1	DEF	$.current == null
3208	362	7	AnimationController.java	animate	THIS	AnimationController	1	DEF	$.inAction
3209	364	7	AnimationController.java	animate	THIS	AnimationController	1	DEF	$.current.$.animation == anim.$.animation
3209	364	7	AnimationController.java	animate	THIS	AnimationController	1	DEF	$.allowSameAnimation
3209	364	7	AnimationController.java	animate	anim	AnimationDesc	1	DEF	$ != null
3209	364	7	AnimationController.java	animate	anim	AnimationDesc	1	DEF	current.animation == $.animation
3210	369	3	AnimationController.java	animate	THIS	AnimationController	0	DEF	$.previous != null
3211	424	2	AnimationController.java	queue	THIS	AnimationController	1	DEF	$.current.$.loopCount == 0
3211	424	2	AnimationController.java	queue	THIS	AnimationController	1	DEF	$.current == null
3212	427	3	AnimationController.java	queue	THIS	AnimationController	0	DEF	$.queued != null
3213	430	3	AnimationController.java	queue	THIS	AnimationController	0	DEF	$.current.$.loopCount < 0
3214	477	2	AnimationController.java	action	THIS	AnimationController	0	GdxRuntimeException	anim.$.loopCount < 0
3214	477	2	AnimationController.java	action	anim	AnimationDesc	0	GdxRuntimeException	$.loopCount < 0
3215	478	2	AnimationController.java	action	THIS	AnimationController	1	DEF	$.current.$.loopCount == 0
3215	478	2	AnimationController.java	action	THIS	AnimationController	1	DEF	$.current == null
3216	485	3	AnimationController.java	action	toQueue	AnimationDesc	0	DEF	$ != null
5642	15	2	Annotation.java	getAnnotation	THIS	Annotation	0	RET	$.annotation.annotationType().equals(annotationType)
5642	15	2	Annotation.java	getAnnotation	annotationType	Class<T>	0	RET	annotation.annotationType().equals($)
6403	100	2	Array.java	add	THIS	Array	0	DEF	$.size == items.$.length
6403	100	2	Array.java	add	items	T[]	0	DEF	size == $.length
6404	109	2	Array.java	addAll	THIS	Array	0	IllegalArgumentException	start + count > array.$.size
6404	109	2	Array.java	addAll	array	Array<? extends T>	0	IllegalArgumentException	start + count > $.size
6404	109	2	Array.java	addAll	start	int	0	IllegalArgumentException	$ + count > array.size
6404	109	2	Array.java	addAll	count	int	0	IllegalArgumentException	start + $ > array.size
6405	121	2	Array.java	addAll	THIS	Array	0	DEF	sizeNeeded > items.$.length
6405	121	2	Array.java	addAll	items	T[]	0	DEF	sizeNeeded > $.length
6405	121	2	Array.java	addAll	sizeNeeded	int	0	DEF	$ > items.length
6406	127	2	Array.java	get	THIS	Array	0	IndexOutOfBoundsException	index >= $.size
6406	127	2	Array.java	get	index	int	0	IndexOutOfBoundsException	$ >= size
6407	132	2	Array.java	set	THIS	Array	0	IndexOutOfBoundsException	index >= $.size
6407	132	2	Array.java	set	index	int	0	IndexOutOfBoundsException	$ >= size
6408	137	2	Array.java	insert	THIS	Array	0	IndexOutOfBoundsException	index > $.size
6408	137	2	Array.java	insert	index	int	0	IndexOutOfBoundsException	$ > size
6409	139	2	Array.java	insert	THIS	Array	0	DEF	$.size == items.$.length
6409	139	2	Array.java	insert	items	T[]	0	DEF	size == $.length
6410	140	2	Array.java	insert	THIS	Array	1	DEF	$.ordered
6411	149	2	Array.java	swap	THIS	Array	0	IndexOutOfBoundsException	first >= $.size
6411	149	2	Array.java	swap	first	int	0	IndexOutOfBoundsException	$ >= size
6412	150	2	Array.java	swap	THIS	Array	0	IndexOutOfBoundsException	second >= $.size
6412	150	2	Array.java	swap	second	int	0	IndexOutOfBoundsException	$ >= size
6413	164	2	Array.java	contains	value	T	1	RET	$ == null
6413	164	2	Array.java	contains	identity	boolean	1	RET	$
61289	165	3	Array.java	contains	i	int	0	NIL-WHILE	$ >= 0
6414	166	4	Array.java	contains	items	T[]	0	RET	$[i--] == value
6414	166	4	Array.java	contains	i	int	0	RET	items[$--] == value
6414	166	4	Array.java	contains	value	T	0	RET	items[i--] == $
61290	168	3	Array.java	contains	i	int	0	NIL-WHILE	$ >= 0
6415	169	4	Array.java	contains	items	T[]	0	RET	value.equals($[i--])
6415	169	4	Array.java	contains	i	int	0	RET	value.equals(items[$--])
6415	169	4	Array.java	contains	value	T	0	RET	$.equals(items[i--])
6416	180	2	Array.java	indexOf	value	T	1	RET	$ == null
6416	180	2	Array.java	indexOf	identity	boolean	1	RET	$
61291	181	3	Array.java	indexOf	i	int	0	NIL-FOR	$ < n
61291	181	3	Array.java	indexOf	n	int	0	NIL-FOR	i < $
6417	182	4	Array.java	indexOf	i	int	0	RET	items[$] == value
6417	182	4	Array.java	indexOf	items	T[]	0	RET	$[i] == value
6417	182	4	Array.java	indexOf	value	T	0	RET	items[i] == $
61292	184	3	Array.java	indexOf	i	int	0	NIL-FOR	$ < n
61292	184	3	Array.java	indexOf	n	int	0	NIL-FOR	i < $
6418	185	4	Array.java	indexOf	i	int	0	RET	value.equals(items[$])
6418	185	4	Array.java	indexOf	items	T[]	0	RET	value.equals($[i])
6418	185	4	Array.java	indexOf	value	T	0	RET	$.equals(items[i])
6419	197	2	Array.java	lastIndexOf	value	T	1	RET	$ == null
6419	197	2	Array.java	lastIndexOf	identity	boolean	1	RET	$
61293	198	3	Array.java	lastIndexOf	i	int	0	NIL-FOR	$ >= 0
6420	199	4	Array.java	lastIndexOf	i	int	0	RET	items[$] == value
6420	199	4	Array.java	lastIndexOf	items	T[]	0	RET	$[i] == value
6420	199	4	Array.java	lastIndexOf	value	T	0	RET	items[i] == $
61294	201	3	Array.java	lastIndexOf	i	int	0	NIL-FOR	$ >= 0
6421	202	4	Array.java	lastIndexOf	i	int	0	RET	value.equals(items[$])
6421	202	4	Array.java	lastIndexOf	items	T[]	0	RET	value.equals($[i])
6421	202	4	Array.java	lastIndexOf	value	T	0	RET	$.equals(items[i])
6422	213	2	Array.java	removeValue	value	T	1	RET	$ == null
6422	213	2	Array.java	removeValue	identity	boolean	1	RET	$
61295	214	3	Array.java	removeValue	i	int	0	NIL-FOR	$ < n
61295	214	3	Array.java	removeValue	n	int	0	NIL-FOR	i < $
6423	215	4	Array.java	removeValue	i	int	0	RET	items[$] == value
6423	215	4	Array.java	removeValue	items	T[]	0	RET	$[i] == value
6423	215	4	Array.java	removeValue	value	T	0	RET	items[i] == $
61296	221	3	Array.java	removeValue	i	int	0	NIL-FOR	$ < n
61296	221	3	Array.java	removeValue	n	int	0	NIL-FOR	i < $
6424	222	4	Array.java	removeValue	i	int	0	RET	value.equals(items[$])
6424	222	4	Array.java	removeValue	items	T[]	0	RET	value.equals($[i])
6424	222	4	Array.java	removeValue	value	T	0	RET	$.equals(items[i])
6425	233	2	Array.java	removeIndex	THIS	Array	0	IndexOutOfBoundsException	index >= $.size
6425	233	2	Array.java	removeIndex	index	int	0	IndexOutOfBoundsException	$ >= size
6426	237	2	Array.java	removeIndex	THIS	Array	1	DEF	$.ordered
6427	247	2	Array.java	removeRange	THIS	Array	0	IndexOutOfBoundsException	end >= $.size
6427	247	2	Array.java	removeRange	end	int	0	IndexOutOfBoundsException	$ >= size
6428	248	2	Array.java	removeRange	start	int	0	IndexOutOfBoundsException	$ > end
6428	248	2	Array.java	removeRange	end	int	0	IndexOutOfBoundsException	start > $
6429	251	2	Array.java	removeRange	THIS	Array	1	DEF	$.ordered
61297	255	3	Array.java	removeRange	i	int	0	NIL-FOR	$ < count
61297	255	3	Array.java	removeRange	count	int	0	NIL-FOR	i < $
6430	268	2	Array.java	removeAll	identity	boolean	1	DEF	$
61298	269	3	Array.java	removeAll	i	int	0	NIL-FOR	$ < n
61298	269	3	Array.java	removeAll	n	int	0	NIL-FOR	i < $
61299	271	4	Array.java	removeAll	ii	int	0	NIL-FOR	$ < size
61299	271	4	Array.java	removeAll	size	int	0	NIL-FOR	ii < $
