row226.0,1.0,1=0.951,0=0.049
row228.0,1.0,1=0.622,0=0.378
row229.0,1.0,1=0.852,0=0.148
row232.0,1.0,1=0.941,0=0.059
row235.0,1.0,1=0.941,0=0.059
row237.0,1.0,1=0.982,0=0.018
row238.0,1.0,1=0.893,0=0.107
row241.0,1.0,1=0.960,0=0.040
row244.0,1.0,1=0.960,0=0.040
row247.0,1.0,1=0.940,0=0.060
row250.0,1.0,1=0.940,0=0.060
row253.0,1.0,1=0.940,0=0.060
row255.0,1.0,1=0.960,0=0.040
row257.0,1.0,1=0.960,0=0.040
row259.0,1.0,1=0.960,0=0.040
row261.0,1.0,1=0.619,0=0.381
row267.0,1.0,1=0.960,0=0.040
row271.0,1.0,1=0.960,0=0.040
row272.0,1.0,1=0.638,0=0.362
row273.0,1.0,1=0.495,0=0.505
row274.0,1.0,1=0.638,0=0.362
row276.0,1.0,1=0.546,0=0.454
row277.0,1.0,1=0.234,0=0.766
row280.0,1.0,1=0.293,0=0.707
row281.0,1.0,1=0.293,0=0.707
row289.0,1.0,1=0.982,0=0.018
row299.0,1.0,1=0.822,0=0.178
row307.0,1.0,1=0.807,0=0.193
row308.0,1.0,1=0.822,0=0.178
row314.0,1.0,1=0.868,0=0.132
row318.0,1.0,1=0.868,0=0.132
row323.0,1.0,1=0.985,0=0.015
row328.0,1.0,1=0.611,0=0.389
row329.0,1.0,1=0.765,0=0.235
row330.0,1.0,1=0.611,0=0.389
row332.0,1.0,1=0.859,0=0.141
row334.0,1.0,1=0.765,0=0.235
row335.0,1.0,1=0.859,0=0.141
row337.0,1.0,1=0.765,0=0.235
row338.0,1.0,1=0.987,0=0.013
row348.0,1.0,1=0.807,0=0.193
row356.0,1.0,1=0.794,0=0.206
row357.0,1.0,1=0.807,0=0.193
row369.0,1.0,1=0.044,0=0.956
row373.0,1.0,1=0.832,0=0.168
row374.0,1.0,1=0.951,0=0.049
row378.0,1.0,1=0.517,0=0.483
row382.0,1.0,1=0.237,0=0.763
row383.0,1.0,1=0.809,0=0.191
row386.0,1.0,1=0.061,0=0.939
row395.0,1.0,1=0.962,0=0.038
row402.0,1.0,1=0.517,0=0.483
row403.0,1.0,1=0.430,0=0.570
row407.0,1.0,1=0.809,0=0.191
row408.0,1.0,1=0.710,0=0.290
row415.0,1.0,1=0.237,0=0.763
row416.0,1.0,1=0.760,0=0.240
row422.0,1.0,1=0.922,0=0.078
row426.0,1.0,1=0.710,0=0.290
row431.0,1.0,1=0.458,0=0.542
row434.0,1.0,1=0.760,0=0.240
row436.0,1.0,1=0.930,0=0.070
row437.0,1.0,1=0.978,0=0.022
row439.0,1.0,1=0.717,0=0.283
row440.0,1.0,1=0.857,0=0.143
row441.0,1.0,1=0.984,0=0.016
row442.0,1.0,1=0.862,0=0.138
row443.0,1.0,1=0.881,0=0.119
row445.0,1.0,1=0.881,0=0.119
row446.0,1.0,1=0.896,0=0.104
row448.0,1.0,1=0.979,0=0.021
row450.0,1.0,1=0.968,0=0.032
row451.0,1.0,1=0.812,0=0.188
row452.0,1.0,1=0.863,0=0.137
row454.0,1.0,1=0.863,0=0.137
row455.0,1.0,1=0.884,0=0.116
row456.0,1.0,1=0.602,0=0.398
row457.0,1.0,1=0.863,0=0.137
row459.0,1.0,1=0.500,0=0.500
row464.0,1.0,1=0.495,0=0.505
row468.0,1.0,1=0.557,0=0.443
row473.0,1.0,1=0.565,0=0.435
row477.0,1.0,1=0.784,0=0.216
row479.0,1.0,1=0.938,0=0.062
row481.0,1.0,1=0.822,0=0.178
row482.0,1.0,1=0.938,0=0.062
row483.0,1.0,1=0.407,0=0.593
row488.0,1.0,1=0.445,0=0.555
row492.0,1.0,1=0.659,0=0.341
row494.0,1.0,1=0.889,0=0.111
row496.0,1.0,1=0.766,0=0.234
row497.0,1.0,1=0.889,0=0.111
row498.0,1.0,1=0.836,0=0.164
row501.0,1.0,1=0.782,0=0.218
row502.0,1.0,1=0.846,0=0.154
row507.0,1.0,1=0.853,0=0.147
row510.0,1.0,1=0.683,0=0.317
row511.0,1.0,1=0.862,0=0.138
row516.0,1.0,1=0.969,0=0.031
row518.0,1.0,1=0.649,0=0.351
row519.0,1.0,1=0.670,0=0.330
row520.0,1.0,1=0.512,0=0.488
row522.0,1.0,1=0.920,0=0.080
row523.0,1.0,1=0.872,0=0.128
row524.0,1.0,1=0.829,0=0.171
row525.0,1.0,1=0.632,0=0.368
row526.0,1.0,1=0.918,0=0.082
row527.0,1.0,1=0.632,0=0.368
row529.0,1.0,1=0.987,0=0.013
row531.0,1.0,1=0.918,0=0.082
row532.0,1.0,1=0.987,0=0.013
row534.0,1.0,1=0.918,0=0.082
row535.0,1.0,1=0.987,0=0.013
row537.0,1.0,1=0.918,0=0.082
row538.0,1.0,1=0.987,0=0.013
row540.0,1.0,1=0.918,0=0.082
row541.0,1.0,1=0.765,0=0.235
row545.0,1.0,1=0.766,0=0.234
row547.0,1.0,1=0.765,0=0.235
row548.0,1.0,1=0.766,0=0.234
row549.0,1.0,1=0.916,0=0.084
row550.0,1.0,1=0.860,0=0.140
row551.0,1.0,1=0.765,0=0.235
row552.0,1.0,1=0.766,0=0.234
row554.0,1.0,1=0.536,0=0.464
row556.0,1.0,1=0.954,0=0.046
row557.0,1.0,1=0.935,0=0.065
row558.0,1.0,1=0.966,0=0.034
row560.0,1.0,1=0.748,0=0.252
row561.0,1.0,1=0.985,0=0.015
row563.0,1.0,1=0.961,0=0.039
row565.0,1.0,1=0.973,0=0.027
row569.0,1.0,1=0.938,0=0.062
row571.0,1.0,1=0.685,0=0.315
row572.0,1.0,1=0.930,0=0.070
row573.0,1.0,1=0.685,0=0.315
row575.0,1.0,1=0.996,0=0.004
row577.0,1.0,1=0.930,0=0.070
row578.0,1.0,1=0.996,0=0.004
row580.0,1.0,1=0.930,0=0.070
row581.0,1.0,1=0.996,0=0.004
row583.0,1.0,1=0.930,0=0.070
row585.0,1.0,1=0.834,0=0.166
row586.0,1.0,1=0.543,0=0.457
row590.0,1.0,1=0.862,0=0.138
row592.0,1.0,1=0.689,0=0.311
row593.0,1.0,1=0.943,0=0.057
row594.0,1.0,1=0.689,0=0.311
row596.0,1.0,1=0.981,0=0.019
row598.0,1.0,1=0.943,0=0.057
row599.0,1.0,1=0.981,0=0.019
row601.0,1.0,1=0.943,0=0.057
row602.0,1.0,1=0.602,0=0.398
row603.0,1.0,1=0.718,0=0.282
row607.0,1.0,1=0.902,0=0.098
row611.0,1.0,1=0.841,0=0.159
row619.0,1.0,1=0.841,0=0.159
row630.0,1.0,1=0.882,0=0.118
row632.0,1.0,1=0.653,0=0.347
row638.0,1.0,1=0.956,0=0.044
row646.0,1.0,1=0.956,0=0.044
row647.0,1.0,1=0.715,0=0.285
row654.0,1.0,1=0.956,0=0.044
row655.0,1.0,1=0.799,0=0.201
row656.0,1.0,1=0.899,0=0.101
row659.0,1.0,1=0.910,0=0.090
row661.0,1.0,1=0.990,0=0.010
row666.0,1.0,1=0.990,0=0.010
row671.0,1.0,1=0.990,0=0.010
row676.0,1.0,1=0.990,0=0.010
row681.0,1.0,1=0.985,0=0.015
row686.0,1.0,1=0.985,0=0.015
row691.0,1.0,1=0.985,0=0.015
row696.0,1.0,1=0.985,0=0.015
row701.0,1.0,1=0.990,0=0.010
row706.0,1.0,1=0.990,0=0.010
row711.0,1.0,1=0.990,0=0.010
row716.0,1.0,1=0.990,0=0.010
row721.0,1.0,1=0.990,0=0.010
row726.0,1.0,1=0.990,0=0.010
row731.0,1.0,1=0.989,0=0.011
row736.0,1.0,1=0.989,0=0.011
row741.0,1.0,1=0.987,0=0.013
row746.0,1.0,1=0.987,0=0.013
row750.0,1.0,1=0.954,0=0.046
row756.0,1.0,1=0.949,0=0.051
row763.0,1.0,1=0.975,0=0.025
row771.0,1.0,1=0.996,0=0.004
row778.0,1.0,1=0.939,0=0.061
row780.0,1.0,1=0.949,0=0.051
row787.0,1.0,1=0.977,0=0.023
row796.0,1.0,1=0.995,0=0.005
row804.0,1.0,1=0.955,0=0.045
row805.0,1.0,1=0.662,0=0.338
row806.0,1.0,1=0.589,0=0.411
row807.0,1.0,1=0.986,0=0.014
row809.0,1.0,1=0.698,0=0.302
row812.0,1.0,1=0.814,0=0.186
row816.0,1.0,1=0.937,0=0.063
row821.0,1.0,1=0.526,0=0.474
row824.0,1.0,1=0.402,0=0.598
row826.0,1.0,1=0.212,0=0.788
row829.0,1.0,1=0.954,0=0.046
row841.0,1.0,1=0.004,0=0.996
row843.0,1.0,1=0.954,0=0.046
row851.0,1.0,1=0.399,0=0.601
row866.0,1.0,1=0.004,0=0.996
row869.0,1.0,1=0.476,0=0.524
row874.0,1.0,1=0.003,0=0.997
row876.0,1.0,1=0.895,0=0.105
row881.0,1.0,1=0.906,0=0.094
row886.0,1.0,1=0.961,0=0.039
row895.0,1.0,1=0.003,0=0.997
row897.0,1.0,1=0.807,0=0.193
row904.0,1.0,1=0.906,0=0.094
row911.0,1.0,1=0.978,0=0.022
row918.0,1.0,1=0.821,0=0.179
row920.0,1.0,1=0.821,0=0.179
row921.0,1.0,1=0.690,0=0.310
row922.0,1.0,1=0.587,0=0.413
row926.0,1.0,1=0.526,0=0.474
row928.0,1.0,1=0.587,0=0.413
row929.0,1.0,1=0.526,0=0.474
row930.0,1.0,1=0.590,0=0.410
row931.0,1.0,1=0.860,0=0.140
row935.0,1.0,1=0.830,0=0.170
row937.0,1.0,1=0.860,0=0.140
row938.0,1.0,1=0.830,0=0.170
row939.0,1.0,1=0.904,0=0.096
row940.0,1.0,1=0.649,0=0.351
row944.0,1.0,1=0.641,0=0.359
row946.0,1.0,1=0.649,0=0.351
row947.0,1.0,1=0.641,0=0.359
row948.0,1.0,1=0.878,0=0.122
row950.0,1.0,1=0.953,0=0.047
row957.0,1.0,1=0.874,0=0.126
row962.0,1.0,1=0.953,0=0.047
row970.0,1.0,1=0.870,0=0.130
row972.0,1.0,1=0.891,0=0.109
row973.0,1.0,1=0.540,0=0.460
row975.0,1.0,1=0.900,0=0.100
row976.0,1.0,1=0.891,0=0.109
row978.0,1.0,1=0.693,0=0.307
row979.0,1.0,1=0.900,0=0.100
row980.0,1.0,1=0.601,0=0.399
row982.0,1.0,1=0.787,0=0.213
row984.0,1.0,1=0.556,0=0.444
row986.0,1.0,1=0.947,0=0.053
row989.0,1.0,1=0.445,0=0.555
row992.0,1.0,1=0.310,0=0.690
row1000.0,1.0,1=0.005,0=0.995
row1005.0,1.0,1=0.787,0=0.213
row1010.0,1.0,1=0.094,0=0.906
row1012.0,1.0,1=0.924,0=0.076
row1017.0,1.0,1=0.006,0=0.994
row1019.0,1.0,1=0.682,0=0.318
row1020.0,1.0,1=0.927,0=0.073
row1021.0,1.0,1=0.682,0=0.318
row1023.0,1.0,1=0.996,0=0.004
row1025.0,1.0,1=0.927,0=0.073
row1026.0,1.0,1=0.996,0=0.004
row1028.0,1.0,1=0.927,0=0.073
row1029.0,1.0,1=0.996,0=0.004
row1031.0,1.0,1=0.927,0=0.073
row1032.0,1.0,1=0.808,0=0.192
row1033.0,1.0,1=0.972,0=0.028
row1037.0,1.0,1=0.951,0=0.049
row1039.0,1.0,1=0.951,0=0.049
row1040.0,1.0,1=0.833,0=0.167
row1041.0,1.0,1=0.951,0=0.049
row1042.0,1.0,1=0.833,0=0.167
row1043.0,1.0,1=0.951,0=0.049
row1044.0,1.0,1=0.891,0=0.109
row1045.0,1.0,1=0.951,0=0.049
row1046.0,1.0,1=0.891,0=0.109
row1047.0,1.0,1=0.769,0=0.231
row1048.0,1.0,1=0.858,0=0.142
row1049.0,1.0,1=0.769,0=0.231
row1050.0,1.0,1=0.858,0=0.142
row1051.0,1.0,1=0.932,0=0.068
row1052.0,1.0,1=0.959,0=0.041
row1053.0,1.0,1=0.932,0=0.068
row1054.0,1.0,1=0.959,0=0.041
row1055.0,1.0,1=0.221,0=0.779
row1057.0,1.0,1=0.928,0=0.072
row1059.0,1.0,1=0.797,0=0.203
row1060.0,1.0,1=0.928,0=0.072
row1062.0,1.0,1=0.797,0=0.203
row1063.0,1.0,1=0.928,0=0.072
row1065.0,1.0,1=0.797,0=0.203
row1066.0,1.0,1=0.928,0=0.072
row1068.0,1.0,1=0.797,0=0.203
row1069.0,1.0,1=0.320,0=0.680
row1071.0,1.0,1=0.999,0=0.001
row1073.0,1.0,1=0.939,0=0.061
row1074.0,1.0,1=0.999,0=0.001
row1076.0,1.0,1=0.939,0=0.061
row1077.0,1.0,1=0.999,0=0.001
row1079.0,1.0,1=0.939,0=0.061
row1080.0,1.0,1=0.999,0=0.001
row1082.0,1.0,1=0.939,0=0.061
row1083.0,1.0,1=0.999,0=0.001
row1085.0,1.0,1=0.939,0=0.061
row1086.0,1.0,1=0.999,0=0.001
row1088.0,1.0,1=0.939,0=0.061
row1089.0,1.0,1=0.990,0=0.010
row1090.0,1.0,1=0.684,0=0.316
row1093.0,1.0,1=0.909,0=0.091
row1095.0,1.0,1=0.860,0=0.140
row1096.0,1.0,1=0.963,0=0.037
row1099.0,1.0,1=0.963,0=0.037
row1101.0,1.0,1=0.860,0=0.140
row1102.0,1.0,1=0.963,0=0.037
row1104.0,1.0,1=0.960,0=0.040
row1109.0,1.0,1=0.960,0=0.040
row1114.0,1.0,1=0.952,0=0.048
row1119.0,1.0,1=0.952,0=0.048
row1124.0,1.0,1=0.959,0=0.041
row1129.0,1.0,1=0.960,0=0.040
row1134.0,1.0,1=0.960,0=0.040
row1139.0,1.0,1=0.958,0=0.042
row1144.0,1.0,1=0.943,0=0.057
row1150.0,1.0,1=0.810,0=0.190
row1153.0,1.0,1=0.871,0=0.129
row1154.0,1.0,1=0.668,0=0.332
row1155.0,1.0,1=0.918,0=0.082
row1156.0,1.0,1=0.668,0=0.332
row1158.0,1.0,1=0.981,0=0.019
row1160.0,1.0,1=0.918,0=0.082
row1161.0,1.0,1=0.981,0=0.019
row1163.0,1.0,1=0.918,0=0.082
row1164.0,1.0,1=0.981,0=0.019
row1166.0,1.0,1=0.918,0=0.082
row1168.0,1.0,1=0.916,0=0.084
row1170.0,1.0,1=0.916,0=0.084
row1171.0,1.0,1=0.705,0=0.295
row1172.0,1.0,1=0.929,0=0.071
row1173.0,1.0,1=0.705,0=0.295
row1175.0,1.0,1=0.992,0=0.008
row1177.0,1.0,1=0.929,0=0.071
row1178.0,1.0,1=0.992,0=0.008
row1180.0,1.0,1=0.929,0=0.071
row1181.0,1.0,1=0.519,0=0.481
row1184.0,1.0,1=0.729,0=0.271
row1188.0,1.0,1=0.403,0=0.597
row1191.0,1.0,1=0.647,0=0.353
row1195.0,1.0,1=0.404,0=0.596
row1199.0,1.0,1=0.492,0=0.508
row1202.0,1.0,1=0.793,0=0.207
row1204.0,1.0,1=0.967,0=0.033
row1205.0,1.0,1=0.975,0=0.025
row1215.0,1.0,1=0.484,0=0.516
row1219.0,1.0,1=0.793,0=0.207
row1221.0,1.0,1=0.385,0=0.615
row1228.0,1.0,1=0.898,0=0.102
row1231.0,1.0,1=0.744,0=0.256
row1235.0,1.0,1=0.779,0=0.221
row1238.0,1.0,1=0.450,0=0.550
row1244.0,1.0,1=0.171,0=0.829
row1249.0,1.0,1=0.002,0=0.998
row1251.0,1.0,1=0.868,0=0.132
row1258.0,1.0,1=0.579,0=0.421
row1266.0,1.0,1=0.949,0=0.051
row1273.0,1.0,1=0.249,0=0.751
row1287.0,1.0,1=0.993,0=0.007
row1296.0,1.0,1=0.259,0=0.741
row1301.0,1.0,1=0.255,0=0.745
row1308.0,1.0,1=0.912,0=0.088
row1316.0,1.0,1=0.429,0=0.571
row1329.0,1.0,1=0.993,0=0.007
row1339.0,1.0,1=0.421,0=0.579
row1342.0,1.0,1=0.292,0=0.708
row1349.0,1.0,1=0.294,0=0.706
row1352.0,1.0,1=0.905,0=0.095
row1356.0,1.0,1=0.948,0=0.052
row1360.0,1.0,1=0.985,0=0.015
row1363.0,1.0,1=0.322,0=0.678
row1366.0,1.0,1=0.906,0=0.094
row1370.0,1.0,1=0.949,0=0.051
row1374.0,1.0,1=0.985,0=0.015
row1377.0,1.0,1=0.474,0=0.526
row1378.0,1.0,1=0.730,0=0.270
row1380.0,1.0,1=0.637,0=0.363
row1382.0,1.0,1=0.637,0=0.363
row1383.0,1.0,1=0.605,0=0.395
row1384.0,1.0,1=0.982,0=0.018
row1386.0,1.0,1=0.627,0=0.373
row1387.0,1.0,1=0.647,0=0.353
row1388.0,1.0,1=0.731,0=0.269
row1389.0,1.0,1=0.647,0=0.353
row1391.0,1.0,1=0.999,0=0.001
row1393.0,1.0,1=0.731,0=0.269
row1394.0,1.0,1=0.999,0=0.001
row1396.0,1.0,1=0.731,0=0.269
row1397.0,1.0,1=0.999,0=0.001
row1399.0,1.0,1=0.731,0=0.269
row1400.0,1.0,1=0.999,0=0.001
row1402.0,1.0,1=0.731,0=0.269
row1403.0,1.0,1=0.999,0=0.001
row1405.0,1.0,1=0.731,0=0.269
row1406.0,1.0,1=0.999,0=0.001
row1408.0,1.0,1=0.731,0=0.269
row1409.0,1.0,1=0.999,0=0.001
row1411.0,1.0,1=0.731,0=0.269
row1412.0,1.0,1=0.999,0=0.001
row1414.0,1.0,1=0.731,0=0.269
row1415.0,1.0,1=0.999,0=0.001
row1417.0,1.0,1=0.731,0=0.269
row1418.0,1.0,1=0.667,0=0.333
row1420.0,1.0,1=0.667,0=0.333
row1421.0,1.0,1=0.866,0=0.134
row1422.0,1.0,1=0.667,0=0.333
row1424.0,1.0,1=0.841,0=0.159
row1426.0,1.0,1=0.866,0=0.134
row1427.0,1.0,1=0.896,0=0.104
row1428.0,1.0,1=0.896,0=0.104
row1429.0,1.0,1=0.963,0=0.037
row1430.0,1.0,1=0.197,0=0.803
row1435.0,1.0,1=0.189,0=0.811
row1440.0,1.0,1=0.384,0=0.616
row1442.0,1.0,1=0.893,0=0.107
row1450.0,1.0,1=0.385,0=0.615
row1458.0,1.0,1=0.683,0=0.317
row1471.0,1.0,1=0.849,0=0.151
row1472.0,1.0,1=0.706,0=0.294
row1479.0,1.0,1=0.981,0=0.019
row1487.0,1.0,1=0.981,0=0.019
row1489.0,1.0,1=0.746,0=0.254
row1495.0,1.0,1=0.981,0=0.019
row1496.0,1.0,1=0.825,0=0.175
row1500.0,1.0,1=0.948,0=0.052
row1508.0,1.0,1=0.973,0=0.027
row1514.0,1.0,1=0.854,0=0.146
row1518.0,1.0,1=0.948,0=0.052
row1526.0,1.0,1=0.973,0=0.027
row1532.0,1.0,1=0.854,0=0.146
row1538.0,1.0,1=0.764,0=0.236
row1541.0,1.0,1=0.837,0=0.163
row1542.0,1.0,1=0.594,0=0.406
row1543.0,1.0,1=0.468,0=0.532
row1544.0,1.0,1=0.594,0=0.406
row1546.0,1.0,1=0.749,0=0.251
row1548.0,1.0,1=0.198,0=0.802
row1555.0,1.0,1=0.372,0=0.628
row1562.0,1.0,1=0.431,0=0.569
row1567.0,1.0,1=0.808,0=0.192
row1574.0,1.0,1=0.431,0=0.569
row1579.0,1.0,1=0.804,0=0.196
row1585.0,1.0,1=0.800,0=0.200
row1588.0,1.0,1=0.646,0=0.354
row1590.0,1.0,1=0.460,0=0.540
row1604.0,1.0,1=0.394,0=0.606
row1612.0,1.0,1=0.686,0=0.314
row1616.0,1.0,1=0.875,0=0.125
row1617.0,1.0,1=0.704,0=0.296
row1618.0,1.0,1=0.925,0=0.075
row1619.0,1.0,1=0.382,0=0.618
row1620.0,1.0,1=0.949,0=0.051
row1622.0,1.0,1=0.850,0=0.150
row1623.0,1.0,1=0.708,0=0.292
row1624.0,1.0,1=0.913,0=0.087
row1625.0,1.0,1=0.437,0=0.563
row1626.0,1.0,1=0.937,0=0.063
row1634.0,1.0,1=0.968,0=0.032
row1641.0,1.0,1=0.968,0=0.032
row1648.0,1.0,1=0.882,0=0.118
row1649.0,1.0,1=0.711,0=0.289
row1650.0,1.0,1=0.938,0=0.062
row1651.0,1.0,1=0.711,0=0.289
row1653.0,1.0,1=0.986,0=0.014
row1655.0,1.0,1=0.938,0=0.062
row1656.0,1.0,1=0.986,0=0.014
row1658.0,1.0,1=0.938,0=0.062
row1660.0,1.0,1=0.971,0=0.029
row1665.0,1.0,1=0.971,0=0.029
row1670.0,1.0,1=0.967,0=0.033
row1675.0,1.0,1=0.967,0=0.033
row1682.0,1.0,1=0.647,0=0.353
row1691.0,1.0,1=0.656,0=0.344
row1698.0,1.0,1=0.696,0=0.304
row1699.0,1.0,1=0.596,0=0.404
row1704.0,1.0,1=0.926,0=0.074
row1706.0,1.0,1=0.856,0=0.144
row1716.0,1.0,1=0.907,0=0.093
row1724.0,1.0,1=0.932,0=0.068
row1726.0,1.0,1=0.965,0=0.035
row1727.0,1.0,1=0.936,0=0.064
row1736.0,1.0,1=0.965,0=0.035
row1737.0,1.0,1=0.936,0=0.064
row1744.0,1.0,1=0.959,0=0.041
row1746.0,1.0,1=0.904,0=0.096
row1756.0,1.0,1=0.907,0=0.093
row1764.0,1.0,1=0.959,0=0.041
row1766.0,1.0,1=0.960,0=0.040
row1767.0,1.0,1=0.930,0=0.070
row1776.0,1.0,1=0.960,0=0.040
row1777.0,1.0,1=0.930,0=0.070
row1784.0,1.0,1=0.959,0=0.041
row1785.0,1.0,1=0.785,0=0.215
row1786.0,1.0,1=0.883,0=0.117
row1789.0,1.0,1=0.953,0=0.047
row1792.0,1.0,1=0.271,0=0.729
row1798.0,1.0,1=0.964,0=0.036
row1813.0,1.0,1=0.973,0=0.027
row1814.0,1.0,1=0.964,0=0.036
row1821.0,1.0,1=0.981,0=0.019
row1829.0,1.0,1=0.981,0=0.019
row1830.0,1.0,1=0.964,0=0.036
row1837.0,1.0,1=0.981,0=0.019
row1839.0,1.0,1=0.794,0=0.206
row1853.0,1.0,1=0.981,0=0.019
row1854.0,1.0,1=0.862,0=0.138
row1855.0,1.0,1=0.794,0=0.206
row1861.0,1.0,1=0.981,0=0.019
row1869.0,1.0,1=0.981,0=0.019
row1870.0,1.0,1=0.886,0=0.114
row1871.0,1.0,1=0.822,0=0.178
row1877.0,1.0,1=0.981,0=0.019
row1878.0,1.0,1=0.004,0=0.996
row1880.0,1.0,1=0.005,0=0.995
row1883.0,1.0,1=0.004,0=0.996
row1887.0,1.0,1=0.963,0=0.037
row1890.0,1.0,1=0.963,0=0.037
row1891.0,1.0,1=0.643,0=0.357
row1892.0,1.0,1=0.832,0=0.168
row1893.0,1.0,1=0.643,0=0.357
row1895.0,1.0,1=0.570,0=0.430
row1897.0,1.0,1=0.832,0=0.168
row1901.0,1.0,1=0.711,0=0.289
row1905.0,1.0,1=0.778,0=0.222
row1909.0,1.0,1=0.555,0=0.445
row1910.0,1.0,1=0.658,0=0.342
row1913.0,1.0,1=0.469,0=0.531
row1917.0,1.0,1=0.763,0=0.237
row1921.0,1.0,1=0.555,0=0.445
row1924.0,1.0,1=0.670,0=0.330
row1927.0,1.0,1=0.767,0=0.233
row1933.0,1.0,1=0.984,0=0.016
row1935.0,1.0,1=0.907,0=0.093
row1936.0,1.0,1=0.984,0=0.016
row1938.0,1.0,1=0.907,0=0.093
row1939.0,1.0,1=0.689,0=0.311
row1940.0,1.0,1=0.687,0=0.313
row1941.0,1.0,1=0.689,0=0.311
row1943.0,1.0,1=0.579,0=0.421
row1945.0,1.0,1=0.687,0=0.313
row1946.0,1.0,1=0.717,0=0.283
row1949.0,1.0,1=0.288,0=0.712
row1967.0,1.0,1=0.910,0=0.090
row1981.0,1.0,1=0.910,0=0.090
row1995.0,1.0,1=0.910,0=0.090
row1997.0,1.0,1=0.888,0=0.112
row2001.0,1.0,1=0.860,0=0.140
row2006.0,1.0,1=0.705,0=0.295
row2009.0,1.0,1=0.277,0=0.723
row2016.0,1.0,1=0.878,0=0.122
row2020.0,1.0,1=0.849,0=0.151
row2025.0,1.0,1=0.198,0=0.802
row2030.0,1.0,1=0.280,0=0.720
row2037.0,1.0,1=0.782,0=0.218
row2041.0,1.0,1=0.489,0=0.511
row2057.0,1.0,1=0.986,0=0.014
row2067.0,1.0,1=0.973,0=0.027
row2068.0,1.0,1=0.428,0=0.572
row2073.0,1.0,1=0.489,0=0.511
row2089.0,1.0,1=0.973,0=0.027
row2090.0,1.0,1=0.750,0=0.250
row2104.0,1.0,1=0.954,0=0.046
row2118.0,1.0,1=0.971,0=0.029
row2119.0,1.0,1=0.954,0=0.046
row2133.0,1.0,1=0.971,0=0.029
row2134.0,1.0,1=0.870,0=0.130
row2140.0,1.0,1=0.839,0=0.161
row2144.0,1.0,1=0.926,0=0.074
row2145.0,1.0,1=0.955,0=0.045
row2146.0,1.0,1=0.531,0=0.469
row2149.0,1.0,1=0.631,0=0.369
row2150.0,1.0,1=0.913,0=0.087
row2151.0,1.0,1=0.631,0=0.369
row2153.0,1.0,1=0.954,0=0.046
row2155.0,1.0,1=0.913,0=0.087
row2156.0,1.0,1=0.954,0=0.046
row2158.0,1.0,1=0.913,0=0.087
row2161.0,1.0,1=0.940,0=0.060
row2166.0,1.0,1=0.534,0=0.466
row2171.0,1.0,1=0.748,0=0.252
row2174.0,1.0,1=0.966,0=0.034
